ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
LCA,1997,,,18.6,10.5,,,,98.0,95.0,,,99.7,,,,,,,,-1013.0,,69.482,70.775,8.36260244187991
LCA,1998,,,18.5,10.7,,,,88.0,90.0,,,,,,,,,,,-878.0,,62.849,70.69,8.92544069363425
LCA,1999,,,18.3,11.0,,,,89.0,95.0,,,,,,,,,,,-621.0,,58.654,70.709,10.1102331356572
LCA,2000,19.0,,18.2,11.4,90.3798695074755,,,70.0,88.0,2.3,84.974459933463,100.0,,87.0,7.53112308949684,0.3,,4.86549902,,-773.0,,57.579,70.768,14.4200626959248
LCA,2001,18.3,,18.2,11.7,90.3627987209577,,,99.0,89.0,,84.9803197847363,,,80.0,7.52315739628184,0.3,,5.12139463,,-556.0,,59.389,71.135,21.1714670892658
LCA,2002,17.8,,18.1,12.0,90.2979138332006,,14.0,74.0,98.0,3.2000000477,85.0025863863791,98.0,,67.0,7.49288222188578,0.2,,5.38887024,,-240.0,,55.522,71.472,25.9580530224135
LCA,2003,17.6,,18.1,12.2,90.6521660099574,,84.0,90.0,90.0,2.9,85.024251142916,99.0,,67.0,7.46342766495263,0.2,,5.24069643,,-182.0,,52.936,71.771,22.079590791584
LCA,2004,17.3,,18.1,12.4,91.0152672319678,,91.0,91.0,95.0,,84.8312463406427,100.0,,83.0,7.3352581622631,0.2,,4.76760817,,-118.0,,50.923,72.028,22.5281449594798
LCA,2005,17.0,,18.0,12.5,91.387151387498,,95.0,95.0,94.0,3.0,84.6384261031104,100.0,,82.0,7.21875262822262,0.2,,4.86039829,,-88.0,,47.153,72.245,24.7905650737217
LCA,2006,16.6,,18.0,12.6,91.7673035899839,,85.0,85.0,94.0,2.9,84.4463938079652,97.9,,79.0,7.11332926445308,0.2,,5.1270175,,-78.0,,45.694,72.465,25.8305575495812
LCA,2007,16.2,,18.0,12.6,92.1554953451463,,99.0,99.0,94.0,2.8,84.2555436675443,100.0,,80.0,7.01852335001607,0.2,,5.54166603,,-27.0,,45.207,72.599,17.3115724877327
