ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
GTM,1997,,0.5,59.0,23.3,,0.6,,73.0,74.0,,,,,,,,,,,-43356.0,,110.39,65.536,36.6608007551501
GTM,1998,,0.5,56.6,22.7,,0.52,,78.0,79.0,,,,,,,,,,,-44059.0,,112.566,66.114,29.5957652125921
GTM,1999,,0.5,54.3,22.1,,0.47,,77.0,83.0,,,40.4,,,,,,,,-49731.0,,107.407,66.869,23.1604567346748
GTM,2000,22.4,0.5,52.2,21.4,86.5006228387363,0.43,,81.0,86.0,,61.3329226025355,41.4,,152.0,13.5103896236954,1.2,,5.39686108,56.0,-66153.0,,109.177,67.446,24.7445997722883
GTM,2001,21.3,0.5,50.1,20.8,86.8961188585213,0.37,,77.0,91.0,,61.792799902744,41.4,,140.0,12.8926584079863,1.2,,6.07023716,,-59249.0,22.7,110.434,67.946,26.8960598021816
GTM,2002,20.3,0.4,48.1,20.2,87.2885097183164,0.33,,82.0,92.0,0.5,62.2420520844094,41.4,,143.0,12.2799481180878,1.2,,6.01301289,,-55245.0,20.3,106.66,68.386,29.5446911664384
GTM,2003,19.5,0.4,46.2,19.7,87.6741113379212,0.27,,84.0,94.0,,62.6726093910832,,,145.0,11.6762187615053,1.4,,6.15306854,,-54666.0,19.4,99.616,68.797,33.7058893464371
GTM,2004,18.6,0.4,44.4,19.1,88.0545163490873,0.22,,87.0,95.0,,63.087911479412,,,140.0,11.0795677896938,1.5,,6.26182795,,-47399.0,19.6,96.107,69.165,35.0672808225896
GTM,2005,17.7,0.4,42.7,18.6,88.4318670319565,0.21,87.0,87.0,93.0,0.7,63.4927461634437,,,149.0,10.4876579471372,1.8,,6.14826393,,-49600.0,19.4,93.434,69.168,40.6462773324894
GTM,2006,16.8,0.4,41.0,18.1,88.8063187940228,0.18,89.0,89.0,95.0,,63.8875426515304,,,135.0,9.90033280353753,1.9,,6.36362219,51.0,-42071.0,18.3,90.832,69.812,43.8772895734475
GTM,2007,15.9,0.4,39.4,17.6,89.1780157814673,0.15,85.0,85.0,86.0,0.7,64.2727133800628,31.4,,136.0,9.31746504504404,1.6,,6.1918335,,-40617.0,18.7,91.574,70.1,42.2075351292307
GTM,2008,14.9,0.3,37.8,17.2,89.5469500271936,0.14,95.0,95.0,96.0,0.6,64.6483401320503,,,136.0,8.73907900239582,1.7,,6.08129978,,-42607.0,18.2,90.46,70.356,45.0089205935197
GTM,2009,14.0,0.3,36.3,16.7,89.9127474635353,0.11,92.0,92.0,92.0,0.6,65.0136346879552,51.5,,125.0,8.16553008637525,1.9,,6.33938646,,-43051.0,17.5,89.986,70.641,45.5699046755858
GTM,2010,12.9,0.3,34.8,16.1,90.2759187313067,0.09,94.0,94.0,93.0,0.6,65.3698828920577,52.3,,123.0,7.59635857516753,1.9,,6.1247797,,-36072.0,15.8,89.008,70.878,40.9815747252601
GTM,2011,11.9,0.3,33.4,15.5,90.6361024938239,0.08,88.0,88.0,89.0,0.65,65.7163109070177,,76.4023821363382,120.0,7.03189836249643,2.0,,5.96306896,,-33204.0,15.3,90.535,71.177,38.2985661430765
GTM,2012,11.0,0.3,32.0,14.9,90.9935414116309,0.07,96.0,96.0,93.0,0.62,66.0535930085137,58.7,76.4421365173934,118.0,6.47194980269574,2.0,,6.07316971,,-32572.0,15.7,90.895,71.463,34.0751965223337
GTM,2013,10.2,0.3,30.7,14.3,91.3494094544696,0.06,96.0,96.0,91.0,,66.3848057892788,62.8,76.4834858241027,109.0,5.91565322826227,1.9,,5.77188921,,-35666.0,16.1,83.341,71.728,33.4248404531215
GTM,2014,9.5,0.3,29.5,13.8,91.7035730175933,0.07,74.0,74.0,68.0,0.62,66.7098797562999,67.0,76.5264317151789,107.0,5.36328627452138,1.8,,5.8885684,59.3,-40409.0,16.2,81.595,71.964,33.4293427280838
GTM,2015,8.9,0.3,28.4,13.2,92.0560918129617,0.07,70.0,70.0,79.0,0.59,67.0292722902046,65.5,76.5712367034604,107.0,4.81499719064138,1.8,,6.00602007,,-48162.0,15.7,80.387,72.103,
GTM,2016,8.4,0.3,27.3,12.7,92.4065264510318,0.09,83.0,83.0,89.0,,67.3421315783412,69.8,76.6175052939639,103.0,4.27128171110311,1.7,,6.07008219,,-39266.0,14.8,77.794,72.355,
GTM,2017,7.9,0.2,26.4,12.3,92.7549384544574,0.09,91.0,91.0,94.0,0.45,67.6489329553936,69.6,76.6655042055009,95.0,3.73229528582396,1.6,,6.13563824,,-48049.0,14.4,78.608,72.551,32.782983345581
GTM,2018,7.6,0.2,25.4,11.9,93.1326357164894,0.09,85.0,85.0,89.0,0.44,67.9496248369032,,76.7152333044438,98.0,3.19833919554246,1.6,,6.10662699,,-56884.0,14.1,76.279,72.726,28.8958414706126
GTM,2019,7.4,0.2,24.6,11.4,93.5077090807793,0.09,85.0,85.0,90.0,0.47,68.2436687072873,,76.7664176720701,100.0,2.66978222862017,1.6,,6.17457819,,-58095.0,14.1,71.729,73.129,25.6454661905273
GTM,2020,,0.2,23.7,11.0,93.880093537322,0.09,83.0,83.0,88.0,0.43,68.5313077967676,,,96.0,2.14685294849892,,,6.46693325,,-23142.0,13.5,66.848,71.797,18.9601645617879
GTM,2021,,0.2,22.9,10.6,94.2496190017948,0.11,79.0,79.0,81.0,0.44,69.0780338236167,,,,1.62982937471937,,,6.9008255,,-29118.0,13.3,64.054,69.237,19.9903643036608
GTM,2022,,0.2,22.1,10.3,94.6161088345289,0.1,79.0,79.0,83.0,,69.6217278990742,,,,1.11898891166837,,,,,-9128.0,,63.163,68.674,
GTM,2023,,,,,,,,,,,,,,,,,,,,-9110.0,,,,
