ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
BWA,1997,,24.1,73.8,10.1,,40.5,60.0,96.0,89.0,,,,,,,,,,,8146.0,,75.043,53.448,
BWA,1998,,24.9,75.9,9.6,,36.11,77.0,98.0,89.0,,,,,,,,,,,8203.0,,72.574,52.523,
BWA,1999,,25.3,77.1,9.6,,32.18,85.0,97.0,90.0,,,,,,,,,,,8177.0,,70.339,51.694,
BWA,2000,36.4,25.3,77.8,10.1,75.1696350758408,28.86,86.0,97.0,91.0,2.07,51.9161128230796,98.5,,182.0,22.9007546708645,3.4,,6.10838556,,7970.0,,67.562,51.011,
BWA,2001,36.0,25.1,76.5,11.1,75.5201052025927,26.05,87.0,97.0,91.0,2.1,53.3312371934366,92.0,,184.0,21.8499163300394,3.3,,6.3660779,,7418.0,23.8,65.492,50.676,12.0890160222029
BWA,2002,35.5,24.7,74.8,12.6,75.7326063221722,23.7,88.0,97.0,92.0,2.14,54.6351373300919,96.5,,174.0,20.9512481184559,3.1,,6.66529799,30.6,4964.0,24.2,63.077,50.632,14.2050953955715
BWA,2003,35.1,24.3,74.4,14.5,75.9236020976699,21.49,90.0,96.0,92.0,2.03,55.9306253316382,96.1,,184.0,20.0841320377437,2.9,,6.40933847,,4758.0,24.8,61.571,50.947,17.0784516741399
BWA,2004,34.7,23.9,73.6,16.8,76.112906198948,19.31,91.0,96.0,93.0,1.99,57.2354398758653,97.3,,196.0,19.2288566771772,2.9,,6.09125996,,4758.0,23.9,59.931,51.617,13.9315846236186
BWA,2005,34.2,23.6,69.4,19.3,76.2993339260323,17.32,92.0,96.0,93.0,2.1,58.5484651662334,94.0,,201.0,18.3864791084257,3.0,,5.26532936,,4771.0,22.9,59.696,52.61,15.3739921714153
BWA,2006,33.7,23.3,65.3,21.2,77.4073703599859,15.74,93.0,96.0,94.0,2.1,59.8707817877325,99.3,,213.0,17.5558677426408,2.7,,4.87599421,,4798.0,22.6,58.547,53.918,13.5324066140804
BWA,2007,33.1,23.0,64.0,22.6,78.8983728293753,14.53,93.0,96.0,95.0,2.11,61.6023323152472,94.6,,216.0,16.3888465036476,2.6,,5.52080727,,4834.0,22.5,57.236,55.732,14.2350418942367
BWA,2008,32.5,22.8,63.5,23.6,80.3421420672701,13.49,94.0,96.0,95.0,2.11,63.3424578727978,98.3,,222.0,15.2649983039656,2.4,,5.89747286,,4820.0,22.3,55.484,57.121,13.99876452185
BWA,2009,32.1,22.5,61.1,24.2,81.735162201203,12.57,94.0,96.0,96.0,2.23,65.0869031781855,99.5,,185.0,14.1871429468635,2.1,,6.62081194,19.3,4349.0,22.4,54.02,58.279,14.1044618415742
BWA,2010,31.7,22.3,58.7,24.4,83.0797687746127,12.0,95.0,95.0,96.0,2.4,66.8374083076875,99.1,,156.0,13.1529621791322,2.0,,6.26718187,,3562.0,22.5,52.223,60.013,14.4860707823841
BWA,2011,31.4,22.1,58.7,24.4,84.3752251394181,11.78,95.0,95.0,97.0,2.48,68.5923179945414,99.8,,226.0,12.1628524174904,1.9,,5.86915016,,1301.0,22.7,50.857,60.53,
BWA,2012,31.3,21.9,54.2,24.2,85.4679052832235,10.9,95.0,95.0,97.0,2.43,70.1498597100217,99.8,,260.0,11.3533901293498,1.9,,6.35010576,,488.0,22.8,50.619,60.8,
BWA,2013,31.3,21.6,51.3,23.8,86.5076033139407,10.07,95.0,95.0,97.0,2.5,71.6801447936656,99.9,,142.0,10.5917196284093,1.9,,6.49913645,,471.0,23.0,50.406,61.996,
BWA,2014,31.4,21.3,50.4,23.4,87.5224807709858,9.68,95.0,95.0,97.0,2.47,73.2176947943605,99.5,,179.0,9.85266964766616,1.9,,5.8804059,,1138.0,23.3,49.512,62.608,
BWA,2015,31.6,21.0,48.6,23.0,88.5124964559895,9.12,95.0,95.0,97.0,2.49,74.7620657947833,99.7,,184.0,9.13615598264927,2.0,,6.10287762,16.1,2145.0,24.1,54.22,63.818,
BWA,2016,31.8,20.5,47.4,22.6,89.4779017317438,8.03,95.0,95.0,97.0,2.44,76.0173129165427,99.7,,134.0,8.4418260369077,2.0,,5.76837635,,3129.0,25.0,49.893,65.464,
BWA,2017,32.1,20.0,44.3,22.2,90.4185062142059,7.15,95.0,95.0,97.0,2.39,77.2692231997295,99.8,,108.0,7.76972603763953,2.0,,6.62986994,,3761.0,26.3,44.219,66.753,
BWA,2018,32.3,19.4,43.7,21.7,91.3326697358456,6.09,95.0,95.0,97.0,2.35,78.5138974205166,,,162.0,7.12125675577287,2.0,,6.04010344,,3819.0,26.4,48.812,65.422,
BWA,2019,32.5,18.7,42.6,21.2,92.2214029742791,4.93,95.0,95.0,97.0,2.3,79.751688865621,,,118.0,6.49543644161508,1.8,,6.12193203,,2933.0,26.4,51.149,65.464,
BWA,2020,,18.0,41.3,20.7,92.3385777393314,4.37,95.0,95.0,87.0,2.26,80.026238683341,,,186.0,5.89164873513808,,,6.1213398,,1816.0,24.5,50.083,65.647,8.6789124419475
BWA,2021,,17.2,39.9,20.3,92.4485161411384,3.79,95.0,95.0,97.0,2.22,80.2922288193525,,,,5.30922357677997,,,6.30929565,,1816.0,22.9,49.324,61.141,10.5469623782512
BWA,2022,,16.4,38.7,19.8,92.5675619878434,3.32,86.0,86.0,90.0,,80.5508168196432,,,,5.21349861163438,,,,,3000.0,,48.343,65.913,
BWA,2023,,,,,,,,,,,,,,,,,,,,3000.0,,,,
