ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
FSM,1997,,,42.2,21.7,,,78.0,75.0,74.0,,,,,,,,,,,-2735.0,,62.413,69.229,
FSM,1998,,,41.1,21.3,,,79.0,80.0,82.0,,,88.0,,,,,,,,-2815.0,,64.181,69.465,
FSM,1999,,,39.9,20.9,,,77.0,76.0,79.0,,,83.8,,,,,,,,-2995.0,,62.109,69.706,
FSM,2000,21.7,,38.8,20.5,91.0896484335557,,87.0,85.0,85.0,2.8,25.0484297460343,82.8,,60.0,,1.2,,7.76511145,,-2688.0,,65.191,69.769,
FSM,2001,21.6,,37.9,20.2,91.0286886006993,,81.0,75.0,84.0,,29.1362716817011,85.7,,70.0,,1.2,,8.45260048,,-2733.0,,61.489,70.479,
FSM,2002,21.6,,41.8,19.9,90.9677287678428,,85.0,84.0,88.0,,33.2241136173679,81.6,,89.0,,1.0,,7.89720392,,-2816.0,,53.599,69.46,
FSM,2003,21.7,,36.7,19.6,90.9067689349864,,89.0,92.0,91.0,,37.3119555530347,84.6,,63.0,,1.1,,9.57150459,,-2974.0,,53.951,70.76,
FSM,2004,21.8,,36.4,19.5,90.84580910213,,80.0,78.0,85.0,,41.3997974887025,,,62.0,,1.1,,12.02715683,,-3038.0,,50.712,70.838,
FSM,2005,21.9,,36.2,19.4,90.7848492692736,,91.0,94.0,96.0,3.3,45.4876394243693,82.7,,57.0,,1.1,,17.73306656,,-3055.0,,48.848,70.884,
FSM,2006,22.0,,36.2,19.3,90.7238894364172,,84.0,67.0,83.0,3.31,49.5754813600361,85.3,,58.0,9.5,1.1,,10.74129105,,-3133.0,,46.266,71.093,
FSM,2007,22.1,,36.2,19.3,90.6629296035608,,90.0,79.0,92.0,,53.6633232957029,,,53.0,9.5,1.0,,11.0585041,,-3123.0,,44.012,71.06,
FSM,2008,22.2,,35.9,19.1,90.6019697707044,,89.0,85.0,86.0,,57.7511652313697,90.0,,50.0,9.5,1.0,,11.99137974,,-3069.0,,41.98,71.137,
FSM,2009,22.2,,35.4,18.8,90.541009937848,,89.0,91.0,86.0,3.23,61.8390071670365,100.0,,46.0,9.5,1.0,,12.55259323,,-2971.0,,40.935,71.112,
FSM,2010,22.3,,34.7,18.4,90.4800501049916,,88.0,85.0,80.0,,65.9268491027033,,,46.0,9.5,1.0,,13.10624504,,-1799.0,,40.525,71.233,
FSM,2011,22.5,,34.0,18.0,90.4190902721352,,83.0,84.0,92.0,,70.0146910383701,,,46.0,9.5,1.0,,13.09527397,,-1719.0,,40.542,71.318,
FSM,2012,22.7,,33.2,17.5,90.3581304392788,,82.0,81.0,91.0,,74.1025329740369,,,42.0,9.5,0.9,,12.27709675,,-1633.0,,39.668,71.398,
FSM,2013,23.0,,32.2,17.0,90.2971706064224,,83.0,81.0,91.0,,78.1903749097037,,,66.0,9.5,0.9,,12.10208416,41.2,-1561.0,,39.179,71.499,
FSM,2014,23.2,,31.4,16.5,90.236210773566,,81.0,77.0,83.0,,82.2782168453705,,,61.0,9.5,0.9,,11.72290421,,-1482.0,,38.521,71.529,
FSM,2015,23.5,,30.3,16.0,90.1752509407096,,78.0,72.0,74.0,,86.3660587810373,,,64.0,,0.9,,12.46286297,,-1415.0,,37.951,71.408,
FSM,2016,23.9,,29.5,15.5,90.1142911078532,,76.0,69.0,70.0,,90.4539007167041,,,64.0,,0.9,,13.13244915,,-1348.0,,38.522,71.595,
FSM,2017,24.3,,28.6,15.0,90.1142911078532,,80.0,73.0,76.0,,90.4539007167041,,,63.0,,0.9,,12.1958313,,-1283.0,,38.378,71.467,
FSM,2018,24.6,,27.6,14.5,90.1142911078532,,83.0,75.0,73.0,,90.4539007167041,,,69.0,,0.9,,11.65710258,,-1283.0,,37.578,71.318,
FSM,2019,25.0,,26.7,14.0,90.1142911078532,,84.0,78.0,78.0,,90.4539007167041,,,65.0,,0.9,,11.2604599,,-1283.0,,37.013,71.077,0.897839349605175
FSM,2020,,,25.8,13.5,90.1142911078532,,88.0,83.0,79.0,,90.4539007167041,,,74.0,,,,10.84531593,,-635.0,,36.125,70.674,
FSM,2021,,,25.0,13.0,,,79.0,72.0,64.0,,,,,,,,,10.96059132,,-635.0,,35.835,70.71,
FSM,2022,,,24.2,12.6,,,75.0,69.0,69.0,,,,,,,,,,,-600.0,,35.692,70.925,
FSM,2023,,,,,,,,,,,,,,,,,,,,-600.0,,,,
