ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
BRN,1997,,,11.5,5.1,,,98.0,99.0,98.0,,,99.6,,,,,,,,1538.0,,27.803,73.364,2.5541560908641
BRN,1998,,,11.1,5.0,,,99.0,97.0,99.0,,,99.3,,,,,,,,1565.0,,28.612,73.619,1.24940458062954
BRN,1999,,,10.7,4.9,,,93.0,92.0,94.0,,,99.4,,,,,,,,1642.0,,28.73,73.863,1.22307514726589
BRN,2000,17.1,,10.3,4.9,99.9000162089371,,99.0,99.0,99.0,2.77,72.7148465774726,99.2,,50.0,,0.4,,2.5479064,,1660.0,,29.152,74.08,1.19786839319431
BRN,2001,16.6,,10.0,5.0,99.9000162089371,,99.0,97.0,99.0,2.66,73.9314819787646,99.7,,50.0,,0.3,,2.5465107,,1572.0,,27.421,74.276,
BRN,2002,16.3,,9.8,5.0,99.9000162089371,,99.0,94.0,99.0,2.6,75.1481173800566,99.6,,51.0,,0.2,,2.53447938,,1504.0,,24.69,74.426,
BRN,2003,16.0,,9.6,5.0,99.9000162089371,,99.0,92.0,98.0,2.64,76.3647527813482,99.6,,46.0,,0.4,,2.60260582,,1388.0,,23.189,74.561,0.847351109818116
BRN,2004,15.7,,9.5,5.0,99.9000162089371,,99.0,92.0,99.0,2.62,77.5813881826402,99.6,,46.0,,0.3,,2.55193377,,1263.0,,21.799,74.65,0.554845815283505
BRN,2005,15.5,,9.5,5.0,99.9000181515347,,99.0,94.0,98.0,3.15,78.7980235839323,99.7,,46.0,3.11999999999989,0.4,,2.23386168,,1163.0,,20.331,74.731,0.54537893610204
BRN,2006,15.5,,9.5,4.9,99.9000200940569,,99.0,97.0,97.0,2.85,80.0146589852238,99.7,,46.0,3.11999999999989,0.2,,1.9072516,,1027.0,,19.029,74.783,0.804703761721851
