ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
TKM,1997,,,77.6,30.9,,,,98.0,99.0,7.1100001335,,,,,,,,,,-16799.0,,27.465,63.646,8.20409872647409
TKM,1998,,,75.5,30.9,,,,99.0,99.0,,,,,,,,,,,-9721.0,,27.787,64.106,7.7851435766642
TKM,1999,,,72.7,30.6,,,,98.0,97.0,,,,,,,,,,,-9212.0,,27.016,64.518,7.13162253632712
TKM,2000,32.7,,69.2,30.1,87.1464018570597,,,97.0,96.0,5.23,92.9677611145493,97.2,70.7456974613895,26.0,0.573180845014164,1.3,,4.07783461,,-9473.0,,25.022,65.026,5.84356065878596
TKM,2001,31.9,,65.5,29.5,87.8085791666655,,,95.0,98.0,5.35,93.0253771769896,,72.5803787915055,25.0,0.540393255770127,1.3,,4.82198191,,-9062.0,6.4,23.037,65.156,5.35048480138698
TKM,2002,31.2,,61.8,28.7,88.4660340599947,,96.0,98.0,88.0,5.27,93.0824298750286,97.2,74.4092269383693,22.0,0.507751941248154,1.4,,4.15504408,,-8595.0,5.9,21.893,65.385,5.12878517913027
TKM,2003,30.6,,58.3,27.8,89.1185953944221,,97.0,83.0,97.0,5.19,93.1389845639166,99.5,76.2320200482139,20.0,0.475263011171645,1.4,,5.0367589,,-15713.0,5.1,21.567,65.746,4.89599941163956
TKM,2004,29.7,,55.0,26.9,89.766262701641,,96.0,97.0,97.0,5.07,93.1950398523525,98.5,78.048757985027,18.0,0.442926437110284,1.4,,6.25892353,,-9254.0,4.5,20.223,66.075,4.33628671112778
TKM,2005,28.7,,52.0,25.9,90.5034339079961,,99.0,99.0,99.0,4.35,93.5692222866677,99.7,79.8617514365197,17.0,0.41067727940375,1.5,,5.65422964,,-8252.0,4.2,21.007,66.068,4.2163218731931
TKM,2006,28.0,,49.3,25.1,91.2381898657299,,98.0,98.0,99.0,4.29,93.9444741811226,99.5,81.6705401095861,15.0,0.378526809673042,1.5,,4.97834015,,-9619.0,4.0,21.899,66.499,4.09767484203262
