ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
ROU,1997,,0.1,25.7,12.4,,0.04,99.0,97.0,97.0,7.3800001144,,98.3,,,,,,,,-88880.0,,41.832,69.0048780487805,3.1090823563614
ROU,1998,,0.1,24.6,11.8,,0.05,99.0,97.0,97.0,7.3099999428,,99.0,,,,,,,,-89939.0,,41.657,69.8073170731708,2.53144656784128
ROU,1999,,0.1,23.0,11.0,,0.05,99.0,97.0,98.0,7.3099999428,,98.0,,,,,,,,-85301.0,,40.796,70.5121951219512,2.56817372560901
ROU,2000,23.4,0.1,21.5,10.2,100.0,0.05,98.0,99.0,98.0,7.88,,99.0,,50.0,,4.4,,4.21,,-91807.0,,39.544,71.1634146341463,2.53651064138067
ROU,2001,23.1,0.1,20.5,9.7,99.9999992831776,0.06,98.0,99.0,98.0,7.95,74.4402807699076,99.0,,48.0,0.0,4.6,46.916788684685,4.38,,-87561.0,2.5,36.16,71.1609756097561,3.2067765289649
ROU,2002,22.9,0.1,20.2,9.5,99.9999965363618,0.06,99.0,98.0,98.0,7.72,74.4128538593218,99.1,,47.0,0.0,4.3,46.8950423401577,4.58,,-101632.0,2.5,33.81,71.009756097561,3.02952885469216
ROU,2003,22.7,0.1,20.0,9.4,99.9999969086513,0.06,98.0,97.0,97.0,6.83,74.4631358424552,99.2,,48.0,0.0,4.2,46.9349101110052,5.37,,-97597.0,2.5,35.027,71.309756097561,3.24002435604516
ROU,2004,22.5,0.1,19.3,9.0,100.0,0.07,99.0,97.0,97.0,6.86,74.5130392113336,98.9,,46.0,0.0,4.0,48.0651754318356,5.48,,-106593.0,2.5,35.948,71.5609756097561,2.28753567140616
ROU,2005,22.3,0.1,18.1,8.4,99.9999984443348,0.07,98.0,97.0,97.0,6.95,74.5629379423994,98.1,,37.0,0.0,3.6,49.2439340186457,5.53,,-129933.0,2.5,38.192,71.9121951219512,2.05288540985656
ROU,2006,22.2,0.1,16.7,7.7,99.999997085641,0.07,99.0,97.0,95.0,6.96,75.4525112455792,98.2,,31.0,0.0,3.2,51.1680817784318,5.07,24.6,-125012.0,2.5,40.107,72.1634146341463,1.70736594254025
ROU,2007,22.2,0.1,15.2,6.9,100.0,0.07,99.0,96.0,97.0,6.79,76.3391243604482,98.8,,26.0,0.0,2.8,53.1384397066133,5.02,23.6,-127609.0,2.5,42.254,72.5658536585366,1.82701406608006
ROU,2008,22.1,0.1,13.9,6.2,99.9999990896957,0.07,97.0,96.0,96.0,6.86,77.2227663920494,99.4,,23.0,0.0,2.8,55.1794021412967,5.02,22.1,-138327.0,2.5,47.617,72.5658536585366,1.4661967845819
ROU,2009,22.1,0.1,13.0,5.7,100.0,0.07,95.0,95.0,96.0,6.95,78.1034467293621,99.5,,21.0,0.0,2.7,57.2922299196293,5.28,21.6,-129392.0,2.5,48.499,73.309756097561,1.26060779471911
ROU,2010,22.1,0.1,12.4,5.4,99.9999996926513,0.07,98.0,94.0,95.0,6.63,78.9811608593787,99.5,,22.0,0.0,2.6,59.4781745310074,5.64,22.3,-112173.0,2.5,41.957,73.4585365853659,1.30807592800488
ROU,2011,22.1,0.1,11.8,5.2,100.0,0.07,96.0,89.0,93.0,6.48,79.8559099064169,99.4,,19.0,0.0,2.6,61.7384946283237,4.48,22.9,-47867.0,2.5,38.316,74.409756097561,1.0138333856323
