ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
CRI,1997,,0.1,14.5,8.0,,0.19,76.0,94.0,99.0,1.7100000381,,,,,,,,,,17843.0,,86.829,77.07,5.6158419156546
CRI,1998,,0.1,14.1,7.9,,0.2,86.0,85.0,83.0,1.6799999475,,98.0,,,,,,,,17671.0,,84.553,76.896,5.86169308986198
CRI,1999,,0.1,13.6,7.8,,0.21,83.0,86.0,88.0,,,98.2,,,,,,,,16084.0,,84.734,77.138,6.27974870752519
CRI,2000,16.1,0.1,13.1,7.7,94.4644859668649,0.22,89.0,88.0,82.0,1.6,93.6880568867232,96.6,,39.0,0.769481293815141,0.1,24.9209650316125,6.56498766,,13590.0,,82.104,77.586,6.25755099809823
CRI,2001,15.7,0.2,12.6,7.5,94.9068629158445,0.23,80.0,91.0,82.0,1.57,93.9266211777237,98.0,,37.0,0.731967435505035,0.2,24.7530400283767,6.47409868,,10960.0,4.7,76.014,77.545,6.34063390302408
CRI,2002,15.2,0.2,12.2,7.3,95.3307081825732,0.24,94.0,94.0,94.0,1.53,94.1582854576318,98.5,,36.0,0.695218522449883,0.1,24.5910208997754,6.8690877,,8929.0,5.0,71.194,77.983,6.25815166703334
CRI,2003,14.9,0.2,11.8,7.1,95.7362071019001,0.26,86.0,88.0,89.0,1.5,94.3830783570755,98.2,,37.0,0.659229351151541,0.2,24.4350127867944,6.9691925,,8010.0,5.2,69.445,78.072,7.16227971065822
CRI,2004,14.5,0.2,11.5,7.1,96.1233820197563,0.27,89.0,90.0,88.0,1.46,94.6008968531799,98.5,,32.0,0.624005020172744,0.1,24.2854349928366,6.63006067,,7458.0,4.9,68.081,78.331,6.58389844148543
CRI,2005,14.1,0.2,11.3,7.1,96.4921818938613,0.28,90.0,91.0,89.0,1.32,94.8115543367313,98.5,83.3777406961323,31.0,0.589558615439579,0.1,24.1430144891078,6.6642971,,7022.0,4.3,66.38,78.505,7.76201971923732
CRI,2006,13.7,0.2,11.2,7.0,96.8432839776983,0.3,88.0,89.0,90.0,1.29,95.015385531609,98.6,83.388155287015,29.0,0.5558566958162,0.1,24.0071824950996,6.93530846,,6651.0,3.9,66.242,78.514,8.01704547206522
CRI,2007,13.3,0.3,11.1,6.9,97.1768756785301,0.31,89.0,89.0,90.0,1.27,95.2123537998796,98.7,83.3983744373551,28.0,0.52289856625944,0.1,23.8783331678283,6.99642611,,6273.0,3.7,67.813,78.462,8.3107752466825
CRI,2008,13.0,0.3,10.9,6.7,97.4934661058073,0.33,89.0,90.0,89.0,1.23,95.4026651772125,99.1,83.408400392334,27.0,0.490661609801367,0.1,23.7757562790643,7.46854782,,5833.0,3.9,69.868,78.445,11.3729228033988
CRI,2009,12.6,0.3,10.7,6.6,97.7930308434146,0.34,87.0,86.0,81.0,1.22,95.6665594679328,99.1,83.4181743968931,26.0,0.459164314462727,0.1,23.7045355667733,7.86019135,,5283.0,4.2,67.674,78.672,11.5052669468473
CRI,2010,12.4,0.3,10.5,6.5,98.0541345560176,0.35,89.0,88.0,83.0,1.21,95.9220323752263,95.3,83.6274084170435,27.0,0.428354294644879,0.2,23.6385366064887,8.02937794,,4728.0,4.6,65.123,78.67,11.4013700898794
CRI,2011,12.3,0.3,10.2,6.5,98.2983162995522,0.36,84.0,85.0,83.0,1.2,96.1690382840474,98.4,83.8413498706823,24.0,0.39823344336473,0.2,23.7267226704299,8.12197781,24.8,4258.0,5.0,64.909,79.348,10.1283641954633
CRI,2012,12.3,0.4,9.9,6.5,98.560150584186,0.36,91.0,91.0,90.0,1.18,96.4067319723308,98.9,84.0594487056901,24.0,0.368872625109813,0.1,23.8428194363373,7.78642321,23.5,3983.0,5.1,65.567,79.283,8.59267319435371
CRI,2013,12.3,0.4,9.6,6.4,98.8067821772786,0.35,94.0,95.0,91.0,1.16,96.6355955226859,99.0,84.2813438027984,23.0,0.340231675668156,0.1,23.9674441250428,7.68229342,23.3,3950.0,5.0,62.31,79.403,8.57762700262025
CRI,2014,12.4,0.4,9.3,6.3,99.0392479916441,0.33,91.0,91.0,95.0,1.15,96.856159062387,99.2,84.5067001255411,24.0,0.312267322097295,0.1,24.0996862340385,7.66376162,24.6,3996.0,4.8,58.971,78.774,9.84664724241754
CRI,2015,12.6,0.4,9.0,6.2,99.2586047982486,0.32,92.0,92.0,93.0,1.15,97.0690171918129,90.0,84.7352385796164,20.0,0.284931350606957,0.1,24.23838276368,7.59196234,23.6,4065.0,4.2,55.253,79.086,11.3783955931086
CRI,2016,12.8,0.4,8.8,6.1,99.4658056341647,0.3,97.0,97.0,93.0,1.14,97.2746816843716,98.8,84.9666693965212,19.0,0.258181195076812,0.2,24.3825527729074,7.31724358,22.9,4150.0,3.7,53.031,79.459,11.6880897758536
CRI,2017,13.0,0.4,8.6,6.0,99.6617657734972,0.29,97.0,96.0,96.0,1.13,97.4736100326772,98.7,85.200690951246,19.0,0.231981240038712,0.1,24.5315262861032,7.04522991,22.1,4196.0,3.2,53.783,79.377,12.0748726206068
CRI,2018,13.3,0.4,8.5,6.0,99.7844180058545,0.28,98.0,94.0,94.0,1.11,97.666308228442,98.5,85.4370603934414,18.0,0.206289177340591,0.1,24.6842466110592,7.28587723,22.9,4198.0,3.1,51.147,79.484,11.6054526979603
CRI,2019,13.7,0.4,8.3,6.2,99.7975293659545,0.27,94.0,95.0,95.0,1.09,97.8532216953258,99.0,85.6755177729412,19.0,0.181069639483301,0.1,24.8399661675861,7.22124958,23.9,4154.0,3.1,44.882,79.427,11.0727999226674
