ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
HUN,1997,,,11.5,6.7,,,,99.0,99.0,8.0,,99.5,,,,,,,,16324.0,,28.644,70.7024390243902,2.80958408433808
HUN,1998,,,11.1,6.3,,,,99.0,99.0,8.1000003815,,99.5,,,,,,,,15643.0,,26.884,70.5578048780488,2.81649881616902
HUN,1999,,,10.6,6.0,,,,99.0,99.0,8.1000003815,,99.5,,,,,,,,14610.0,,24.439,70.6770731707317,2.4730563927237
HUN,2000,19.3,,10.1,5.8,99.9645781932888,,,99.0,99.0,8.16,98.0437306756402,99.5,,15.0,0.0,0.6,65.704009664897,6.78,,15478.0,,24.049,71.2463414634146,2.00939908675262
HUN,2001,19.0,,9.6,5.4,99.9646746356458,,,99.0,99.0,7.93,98.0429580449759,99.6,,14.0,0.0,1.0,65.4265319687417,6.83,,9927.0,2.5,22.442,72.2487804878049,2.49558973290803
HUN,2002,18.8,,9.0,5.1,99.9650832845069,,,99.0,99.0,7.92,98.0396051591688,99.6,,14.0,0.0,0.7,65.1598154328798,7.12,,2412.0,2.5,21.809,72.3487804878049,2.00031502498201
HUN,2003,18.8,,8.4,4.8,99.9654969693195,,,99.0,99.0,7.9,98.0362846003195,99.6,,14.0,0.0,1.2,64.8943376294709,8.12,,14182.0,2.5,21.114,72.3,2.25339595665652
HUN,2004,18.9,,7.9,4.4,99.9659049818677,,,99.0,99.0,7.9,98.0329676627679,99.6,,13.0,0.0,1.1,66.1710193546628,7.76,13.5,16803.0,2.5,21.365,72.6487804878049,2.07043593325767
HUN,2005,18.9,,7.5,4.1,99.9663732360176,,,99.0,99.0,7.93,98.0291439459506,99.6,,13.0,0.0,1.0,67.4928837057696,7.98,15.9,16615.0,2.5,20.392,72.6487804878049,1.62802982927874
HUN,2006,19.1,,7.2,3.9,99.9669034443637,,,99.0,99.0,7.99,98.0248241520022,99.7,,13.0,0.0,1.1,68.8608013187995,7.78,12.3,20926.0,2.5,19.967,73.0975609756098,1.73012746018035
