ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
JOR,1997,,0.1,29.2,16.9,,0.01,90.0,99.0,95.0,1.7999999523,,96.6,,,,,,,,-23017.0,,44.538,71.272,0.887261772854649
JOR,1998,,0.1,28.4,16.6,,0.01,91.0,99.0,93.0,,,,,,,,,,,-27035.0,,40.503,71.474,
JOR,1999,,0.1,27.6,16.3,,0.01,92.0,85.0,83.0,,,,,,,,,,,-27528.0,,38.189,71.694,
JOR,2000,30.4,0.1,26.9,16.0,98.5618157391789,0.01,93.0,91.0,94.0,1.7,98.7373908025747,,,64.0,0.233691659536125,1.2,75.9920298185024,9.34367943,,-26074.0,,35.928,71.918,
JOR,2001,29.9,0.1,26.1,15.7,98.5677892329595,0.01,97.0,99.0,99.0,1.7,98.7059482001625,,,64.0,0.226393603081788,1.2,75.9703034708517,9.57236385,,-22895.0,,34.842,72.147,
JOR,2002,29.5,0.1,25.4,15.2,98.5737636959146,0.01,95.0,95.0,95.0,1.7,98.6513818934278,99.5,,62.0,0.238280323712818,1.1,75.9859656407991,9.2786417,,-18467.0,,34.325,72.359,
JOR,2003,29.3,0.1,24.7,14.8,98.5797039433001,0.01,97.0,97.0,96.0,1.81,98.5730567039233,,,60.0,0.233309357638027,1.1,75.9893863193848,8.78901005,,-11700.0,,34.534,72.573,
JOR,2004,29.1,0.1,24.0,14.3,98.5856665194469,0.01,95.0,95.0,99.0,1.77,98.4947554047565,,,59.0,0.228322222731913,1.0,76.0024710922088,8.74670506,,7979.0,,35.454,72.772,
JOR,2005,29.0,0.1,23.3,13.8,98.6181953473712,0.01,95.0,95.0,95.0,1.79,98.4064097343711,,,58.0,0.213099415797467,0.9,76.5246241369376,8.49441624,,3500.0,,34.128,72.932,
JOR,2006,29.0,0.1,22.7,13.4,98.6578939817567,0.01,98.0,98.0,99.0,1.81,98.3151224936239,,,56.0,0.195982368706626,0.8,77.1794686836319,7.67925692,,502609.0,,33.616,73.145,
JOR,2007,29.0,0.1,22.0,13.0,98.6953978269393,0.01,98.0,98.0,95.0,1.7,98.2261281659316,99.1,,53.0,0.180644206886447,0.8,77.7923469210974,7.90982628,,-18108.0,,34.858,73.373,1.73014215821177
