ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
URY,1997,,0.2,19.3,9.1,,0.28,,91.0,92.0,,,98.4,,,,,,,,-6937.0,,68.215,74.298,7.48828453262473
URY,1998,,0.2,18.4,8.8,,0.29,,91.0,96.0,,,99.0,,,,,,,,-7043.0,,66.88,74.527,7.478507718954
URY,1999,,0.2,17.6,8.5,,0.31,93.0,93.0,99.0,,,99.8,,,,,,,,-7439.0,,71.003,74.769,6.58744853174616
URY,2000,13.4,0.3,17.0,8.4,96.979327450984,0.32,92.0,90.0,89.0,,93.3770953283097,99.7,,27.0,1.53298457569464,0.8,,9.21095848,,-11074.0,,70.557,75.025,6.50016425064573
URY,2001,13.5,0.3,16.5,8.3,97.0455793320333,0.34,94.0,94.0,94.0,,93.4011322152826,99.6,,24.0,1.52401574992088,0.5,,9.79864407,,-14628.0,3.4,70.794,75.285,6.60418141625762
URY,2002,13.7,0.3,16.2,8.2,97.1141025553808,0.35,95.0,95.0,95.0,,93.4243827568231,99.7,,22.0,1.51534067426814,0.3,,9.68134308,,-16958.0,3.1,70.262,75.54,6.98636388793872
URY,2003,14.0,0.3,15.8,8.0,97.1809653076757,0.36,91.0,91.0,95.0,1.8999999762,93.4470221342464,99.7,,22.0,1.50689382026181,0.4,,9.61753464,,-17099.0,3.0,66.635,75.785,5.95129754146461
URY,2004,14.2,0.3,15.2,7.7,97.2456872380091,0.38,94.0,94.0,95.0,,93.4688785833992,99.5,,21.0,1.49874055461639,0.4,,8.30145359,,-15661.0,3.0,64.987,76.007,6.03536543081495
URY,2005,14.2,0.4,14.4,7.2,97.457299940853,0.39,96.0,96.0,95.0,1.04,93.6116301967088,99.9,,20.0,1.40915348206754,0.4,,7.75686073,,-16092.0,2.9,68.171,76.194,5.72691938456716
URY,2006,14.3,0.4,13.6,6.6,97.6603940754754,0.4,95.0,95.0,94.0,0.99,93.9238054748759,99.9,,20.0,1.32092813192853,0.4,,7.74287462,,-13159.0,2.5,67.703,76.362,6.08015815635157
URY,2007,14.0,0.4,12.7,6.0,97.8550725077812,0.4,94.0,94.0,96.0,0.98,94.2330818313246,98.6,,19.0,1.23403913631788,0.4,,7.49349833,,-10752.0,2.5,65.74,76.498,5.82818772953183
