ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
UGA,1997,,8.3,160.0,35.0,,7.54,,56.0,54.0,,,,,,,,,,,-155544.0,,180.469,46.977,8.77179550060372
UGA,1998,,8.0,156.4,34.5,,7.29,,48.0,50.0,,,,,,,,,,,6283.0,,176.837,47.175,
UGA,1999,,7.7,151.7,33.9,,7.04,,50.0,55.0,,,,,,,,,,,-39697.0,,173.3,47.786,
UGA,2000,39.3,7.5,145.8,33.1,26.4169299289341,6.86,,52.0,57.0,,16.3794946916106,36.0,1.62371633256027,461.0,14.2160403684714,3.2,14.1280196762985,5.08276892,,-52834.0,,167.322,48.342,
UGA,2001,38.6,7.2,139.0,32.2,27.6913009833106,6.61,,55.0,59.0,,16.5975952479298,39.0,2.86621564365015,453.0,13.700730913251,3.2,14.3036903213404,5.05207348,,-95975.0,18.4,163.393,49.006,
UGA,2002,37.9,7.0,131.3,31.2,28.9911541004358,6.35,29.0,57.0,62.0,,16.8151542285613,,4.11569206616851,453.0,13.1884436954505,2.9,14.478254771461,4.77135611,38.8,-35155.0,16.9,158.333,49.648,
UGA,2003,37.3,6.8,123.2,30.2,30.3158892746361,6.21,44.0,59.0,64.0,,17.0321532501804,,5.37237233572651,449.0,12.6793384437927,2.9,14.6516927606562,4.29918194,,-96452.0,16.0,151.575,50.368,
UGA,2004,36.7,6.7,115.0,29.4,31.6653580235931,5.94,62.0,62.0,66.0,0.7,17.2487008096089,,6.63656847440678,442.0,12.1734485940228,3.1,14.8240523039886,4.7002449,,-138801.0,15.9,148.768,51.547,
UGA,2005,36.0,6.6,107.1,28.7,33.0370258975585,5.71,64.0,64.0,68.0,1.0,17.4642525560946,,7.90815468935611,435.0,11.6714161846132,3.1,14.9950246600759,5.80518579,31.1,-151432.0,16.9,144.538,52.976,
UGA,2006,35.1,6.5,99.7,28.1,34.4326103679449,5.59,64.0,64.0,75.0,1.1,17.6794433895241,41.9,9.18779618487993,416.0,11.1727912367608,2.9,15.164946885874,6.46332979,,-156293.0,18.5,143.676,54.369,
