ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
CUB,1997,,0.1,9.7,4.7,,0.08,98.0,99.0,96.0,,,99.9,,,,,,,,-34305.0,,54.788,75.222,6.79206435931057
CUB,1998,,0.1,9.3,4.4,,0.11,98.0,99.0,99.0,,,99.9,,,,,,,,-32396.0,,50.969,75.564,7.41361193529892
CUB,1999,,0.1,8.9,4.2,,0.14,99.0,95.0,96.0,,,99.9,,,,,,,,-30770.0,,50.492,75.893,5.50130805116433
CUB,2000,28.5,0.1,8.6,4.1,91.7215961948775,0.18,98.0,95.0,94.0,5.29,82.5615538922255,99.9,,47.0,1.7060124204169,0.2,42.525435097996,6.58189821,,-24942.0,,47.865,76.183,5.28553076498558
CUB,2001,27.8,0.1,8.2,4.0,91.8814444562861,0.22,98.0,98.0,96.0,5.11,82.7544308951035,99.9,,47.0,1.62523918434082,0.2,42.6495075614534,6.9820981,,-22329.0,2.5,46.732,76.421,5.43130534376707
CUB,2002,27.3,0.1,7.9,3.9,92.0383543686758,0.26,98.0,99.0,98.0,5.0,82.9457140298599,99.9,,45.0,1.54524687100631,0.3,42.7726317461186,7.11481619,,-23874.0,2.5,47.209,76.612,5.91760950778112
CUB,2003,26.7,0.1,7.6,3.7,92.181103098938,0.29,99.0,72.0,99.0,4.95,83.1276663792287,99.9,,39.0,1.46809620651372,0.2,42.9041459738101,7.10295439,,-19525.0,2.5,45.658,76.773,5.73254362336224
CUB,2004,26.0,0.2,7.4,3.5,92.3108240096068,0.31,99.0,88.0,99.0,4.93,83.3008797642013,99.9,,41.0,1.39347290029366,0.3,43.0445883112918,6.83178711,,-13532.0,2.5,44.258,76.912,5.87957848232846
CUB,2005,25.1,0.2,7.1,3.3,92.4415137233702,0.33,95.0,89.0,98.0,4.88,83.7877802873086,99.9,,43.0,1.31916748182548,0.2,42.941972419546,8.75525475,,-11973.0,2.5,42.542,77.047,6.08210089280617
CUB,2006,24.2,0.2,6.9,3.1,92.5712507526727,0.34,89.0,89.0,96.0,4.86,84.2753300409681,99.9,,46.0,1.24514875110932,0.1,42.8368900661974,8.2719059,,-9462.0,2.5,40.429,77.179,5.11516673578654
CUB,2007,23.3,0.2,6.6,3.0,92.7000365634027,0.35,93.0,93.0,97.0,4.86,84.7635206491616,99.9,,45.0,1.17141650502941,0.1,42.7293462122642,10.9674921,,-14434.0,2.5,44.143,77.307,5.03997954904073
CUB,2008,22.5,0.3,6.5,3.0,92.827847997466,0.36,95.0,95.0,98.0,4.64,85.2523216728143,99.9,82.7943235355691,42.0,1.09797064855331,0.2,42.6193375472546,11.31422806,,-24636.0,2.5,51.481,77.429,4.56697576372472
CUB,2009,21.7,0.3,6.3,2.9,92.954565201603,0.36,96.0,96.0,99.0,4.57,85.7416462920433,99.9,82.8065121655952,40.0,1.02483355649547,0.1,42.507032342663,12.29053974,,-30328.0,2.5,55.673,77.548,5.00745135349638
CUB,2010,21.0,0.3,6.2,2.8,93.080334807091,0.37,96.0,96.0,99.0,4.56,86.2315854351565,99.9,82.8187083507504,41.0,0.951979941211829,0.1,42.392285078301,10.6880827,,-27718.0,2.5,55.976,77.661,4.4728195392243
CUB,2011,20.5,0.4,6.1,2.7,93.2051308266797,0.37,96.0,97.0,99.0,4.04,86.722105942958,99.9,82.830891671047,40.0,0.879409723318964,0.1,42.2750915625702,11.31298637,,-28752.0,2.5,57.664,77.76,4.72620304768407
CUB,2012,20.2,0.4,6.0,2.6,93.3289737767197,0.37,96.0,99.0,99.0,4.04,87.2132172546292,99.9,82.8430834094127,41.0,0.807122974216287,0.2,42.1554655684646,9.29940987,,-17531.0,2.5,52.634,77.833,5.49106088887985
CUB,2013,19.9,0.4,6.0,2.6,93.4470309691531,0.37,96.0,99.0,99.0,4.04,87.7018476965811,99.9,84.0148253137762,41.0,0.735853918237642,0.1,42.0410218795926,10.43099499,,-15301.0,2.5,51.297,77.87,5.95323293891987
