ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
EMU,1997,,0.22275326004153,6.56011062263948,3.55183168967629,,,44.572038004579,92.6563423001139,84.0361073605272,7.21768567599706,,,,,,,,,,526900.0,,11.0884794873092,77.5053252539498,
EMU,1998,,0.22402980613379,6.2767894435367,3.38182918581709,,,55.6101557011683,92.7446484687508,83.6394574875521,7.05930059192311,,,,,,,,,,491412.0,,11.0302574087754,77.7161399032756,
EMU,1999,,0.224224500141886,6.04474157696844,3.26876193783129,,,56.9654067715411,94.9864486290333,86.0751816589608,6.86629252816919,,,,,,,,,,492441.0,,11.4475411838553,77.9419790274605,
EMU,2000,11.291704781342,0.225441616923453,5.84464300294194,3.16587462750162,99.6617370294734,,60.043086903203,92.5694225171721,86.9195572520957,6.70307837759177,98.8319716866516,99.4022098434634,,9.0,0.0216290660173561,0.44778030231252,86.4837040799751,8.63963951987721,,501546.0,,12.0930576945075,78.1959091124709,
EMU,2001,11.1119210224074,0.226323409217311,5.63265857375991,3.04324269281741,99.67354658947,,62.3051279103344,94.517682736264,88.4260386178934,6.60182658218678,98.8430042095267,,,9.0,0.0200744246947362,0.437011338924936,86.5571569690264,8.73894368469941,,564023.0,2.64435313666964,12.1392384939781,78.5400040844943,
EMU,2002,11.0467627021813,0.257775768624786,5.40899902177707,2.97888970948427,99.6851917733059,,63.7847685604164,94.8309206090221,89.5036202756844,6.4858310404772,98.8559434637252,,,8.0,0.018383317082214,0.385078052355559,86.6317717620069,8.95475428726144,,1292929.0,2.60684081853942,11.7678956162829,78.6301924780688,
EMU,2003,11.0165870201473,0.258831625718767,5.21451086484222,2.86483878260251,99.6966873788709,,64.8530455582932,96.406576560311,90.8861093570303,6.33475950702671,98.8658530989917,,,8.0,0.0166959884152299,0.394710518635947,86.6964541340437,9.16280508337334,,1479070.0,2.58720560826475,11.445052445025,78.6520340668657,
EMU,2004,10.9723821222721,0.259810901601899,5.0291048780351,2.74980532096129,99.7081768066452,,68.6455918175232,95.8979024399066,91.4617968380178,6.21320199380138,98.8754436008162,,,8.0,0.015047506460168,0.389891352584136,86.8705219504493,9.18948735442909,,1453784.0,2.57491915105158,11.225717292534,79.2282585114187,
EMU,2005,10.9703592337125,0.271318649946027,4.8509719343802,2.65847061783867,99.7198586538932,,69.7165047244043,95.9324731041091,91.5541043280969,6.12189815299741,98.8848970729645,,,8.0,0.0134485634068724,0.440972513639623,87.0259248916187,9.28740163894383,,1301691.0,2.56446078173869,11.0019950491486,79.3706269145857,
EMU,2006,10.9842296742754,0.253322052384527,4.68090953868572,2.59221904785332,99.7310947371036,,70.8761434539025,96.7485074936939,92.7024543864197,6.0233910952309,98.8930118452776,,,7.0,0.0118919815148358,0.413035776303791,87.1897065889071,9.27860642486121,,1332598.0,2.56605427252739,10.8813427790121,79.8031961914222,
