ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
MOZ,1997,,6.3,202.4,53.5,,13.51,,62.0,61.0,,,44.2,,,,,,,,-55158.0,,163.651,47.408,
MOZ,1998,,7.1,192.2,51.2,,14.42,,65.0,64.0,,,,,,,,,,,-54854.0,,164.925,48.024,
MOZ,1999,,7.9,182.0,48.9,,15.11,,68.0,67.0,,,,,,,,,,,-62292.0,,168.249,48.812,
MOZ,2000,49.4,8.6,172.0,46.5,22.7135095802514,15.51,,70.0,71.0,,10.2305487963868,,,532.0,58.5221523935801,4.4,,2.18767238,,-58468.0,,168.573,49.491,
MOZ,2001,49.6,9.3,162.8,44.3,23.7660889119429,15.47,25.0,73.0,74.0,,11.2260111087981,,,501.0,56.7640408588603,4.3,,2.87893057,,-51429.0,36.9,168.084,50.065,6.03708421674856
MOZ,2002,49.8,9.8,154.4,42.2,25.281950672123,15.07,76.0,76.0,77.0,,12.2572646339569,,,461.0,55.0095487246793,4.1,,3.2773509,54.1,-44909.0,35.4,168.149,50.59,5.56300082385903
MOZ,2003,50.1,10.2,146.8,40.4,26.8306654926848,14.52,76.0,85.0,80.0,,13.3023143058234,47.7,,442.0,53.2591652121362,4.0,,3.39533854,,-48338.0,34.3,165.615,50.87,5.44125375659547
MOZ,2004,50.3,10.5,139.9,38.7,28.4125475477891,14.0,76.0,83.0,79.0,,14.3614035663123,,,420.0,51.5124470316343,4.0,,3.67226458,,-40129.0,34.4,161.894,51.249,5.73766856337233
MOZ,2005,50.3,10.8,133.4,37.3,30.0268645534793,13.62,75.0,80.0,78.0,,15.4341574090753,,,404.0,49.7698572308192,3.9,,4.37538815,,-52323.0,33.8,161.508,51.561,5.38812444014406
MOZ,2006,50.3,11.0,127.3,36.0,31.6744358371789,13.21,75.0,78.0,76.0,0.85,16.5211559577989,,,390.0,48.0305616686398,4.1,,4.08873844,,-48812.0,33.0,161.251,51.961,4.31134623112264
MOZ,2007,50.2,11.2,119.8,35.0,33.3535146665371,12.93,75.0,75.0,75.0,0.75,17.6213721830878,,11.6828861274331,379.0,46.2958467212694,3.9,,3.93067098,,-44273.0,30.5,159.748,52.566,3.98956547711044
MOZ,2008,49.9,11.4,113.5,34.1,35.2069187179296,12.76,75.0,75.0,77.0,0.79,18.8302407708135,55.3,11.7459774175346,374.0,44.4531146271411,4.1,,4.22139311,54.7,-62180.0,29.2,161.441,53.164,4.55469908648071
MOZ,2009,49.6,11.6,107.5,33.3,37.1024439275655,12.65,74.0,74.0,80.0,0.84,20.0645617499618,,11.8128435435516,355.0,42.6103920284738,4.4,,5.20390034,,-60999.0,23.9,161.122,53.788,3.66810397956077
