ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
TGO,1997,,3.4,130.2,39.2,,6.03,,42.0,43.0,,,,,,,,,,,11899.0,,92.621,54.192,
TGO,1998,,3.7,126.8,38.4,,5.6,,42.0,40.0,,,50.5,,,,,,,,12365.0,,94.167,54.199,
TGO,1999,,3.8,123.4,37.6,,4.82,,57.0,57.0,,,,,,,,,,,11122.0,,96.129,54.538,
TGO,2000,49.7,3.9,119.8,36.7,45.4372036960573,4.08,,64.0,58.0,,9.60294075298278,35.4,,479.0,61.6510012232414,2.5,3.34706383120959,2.79418182,,4710.0,,97.234,54.742,
TGO,2001,49.5,3.9,116.2,35.9,46.6980356737527,3.52,,50.0,40.0,,9.885647726804,,,479.0,60.6360087566423,2.5,3.45921364823807,2.88543367,,-1711.0,31.6,97.247,54.86,
TGO,2002,49.5,3.8,112.8,35.1,47.9501645157205,3.04,,59.0,48.0,0.94,10.17042045101,,,461.0,59.6218599838935,2.6,3.57170339606235,2.90227056,,-5972.0,31.6,95.441,55.311,
TGO,2003,49.4,3.7,109.4,34.3,49.1929340226041,2.74,,72.0,68.0,0.83,10.4570598974873,60.8,,458.0,58.6091597294012,2.5,3.68447997797461,2.93837667,,-2797.0,30.3,93.647,55.639,
TGO,2004,49.4,3.5,106.2,33.5,50.4262466400398,2.41,,71.0,70.0,0.8,10.7455796253713,,7.41725232029604,490.0,57.5979370768547,2.5,3.79750232160378,3.0855279,,-1007.0,29.3,90.023,55.569,
TGO,2005,49.3,3.4,103.1,32.8,51.6495137358889,2.19,,82.0,70.0,0.71,11.1773052397302,,7.4902681978942,494.0,56.5887881086623,2.4,3.90880041168477,3.3024261,,-4438.0,28.3,86.703,55.962,
TGO,2006,49.2,3.3,100.1,32.1,52.8631440554872,2.01,,84.0,78.0,0.86,11.6195512765709,52.4,7.56375903852145,517.0,55.5811742681653,2.5,4.02170979595383,3.44603634,,21722.0,27.8,85.456,56.222,
