ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
RWA,1997,,5.0,220.8,50.7,,5.98,,73.0,66.0,,,,,,,,,,,239690.0,,54.041,40.64,
RWA,1998,,5.0,212.8,49.2,,5.61,,79.0,72.0,,,,,,,,,,,-84051.0,,51.633,41.681,
RWA,1999,,4.9,200.7,46.9,,5.17,,85.0,78.0,,,,,,,,,,,-97819.0,,49.402,44.616,
RWA,2000,25.1,4.8,185.0,44.1,44.4877400812649,4.78,,90.0,74.0,,44.9053727635378,31.3,,1007.0,4.26882429578996,5.6,,3.57583427,,-99860.0,,46.857,47.129,
RWA,2001,24.6,4.7,167.3,41.1,45.597310878186,4.42,,77.0,69.0,,46.4743272720246,,,895.0,4.12863603193886,4.9,,3.31599975,,-91955.0,38.0,45.227,49.021,
RWA,2002,24.0,4.6,149.7,38.1,46.7269188678981,4.1,88.0,88.0,69.0,,48.0136940623301,,,818.0,3.98916415581498,4.8,,3.13122177,,-47989.0,34.7,42.377,51.032,
RWA,2003,23.5,4.4,133.5,35.3,47.6184186237104,3.79,96.0,96.0,90.0,,49.4007987176777,,1.15839757926285,715.0,3.87398539262875,4.4,,6.93491793,,-17399.0,34.0,40.912,53.368,
RWA,2004,22.9,4.2,118.6,32.9,48.4807001161199,3.39,89.0,89.0,84.0,1.7,50.768335540329,,1.59198173537512,599.0,3.76227798874582,4.1,,7.50929976,,-18936.0,35.0,40.368,55.491,
RWA,2005,22.2,4.1,105.4,30.7,49.3504746837897,2.75,95.0,95.0,89.0,,52.1358341835326,38.6,2.57474180121596,533.0,3.65057932974277,3.7,,7.72549963,,-23051.0,34.3,40.047,57.316,
RWA,2006,21.6,4.0,94.0,28.7,50.2280357734339,2.46,99.0,99.0,95.0,1.6,53.5033672855633,,3.55761270200921,483.0,3.53886549791536,3.5,,7.60959911,,-20195.0,32.7,38.866,58.714,3.44118388376004
