ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
COL,1997,,0.3,27.8,14.8,,0.48,85.0,84.0,80.0,,,,,,,,,,,-23520.0,,92.106,70.492,62.2118253390669
COL,1998,,0.3,26.8,14.3,,0.47,75.0,73.0,78.0,,,91.3,,,,,,,,-25134.0,,92.16,70.738,60.8495355752557
COL,1999,,0.3,25.9,13.9,,0.48,77.0,74.0,79.0,,,92.1,,,,,,,,-30850.0,,94.957,70.926,63.12032958479
COL,2000,30.3,0.3,25.1,13.4,91.9600501288055,0.47,78.0,79.0,88.0,,75.4237027446631,86.1,,93.0,8.3641901184614,0.2,15.3161244038877,5.63529348,,-31116.0,,94.675,71.32,67.675400484081
COL,2001,29.8,0.3,24.3,13.0,92.2691173355502,0.42,80.0,80.0,93.0,,76.3209690547615,93.1,,94.0,8.02516465891945,0.2,15.4660085904862,5.94238281,,-27618.0,8.9,93.506,71.502,69.8832455295369
COL,2002,29.3,0.4,23.6,12.7,92.5729955519748,0.41,78.0,81.0,93.0,,77.2165816983729,94.5,,93.0,7.6930636040875,0.1,15.6150384744723,5.73296595,,-24379.0,9.3,91.952,71.939,70.1709726241374
COL,2003,28.8,0.4,22.8,12.3,92.8717379215959,0.4,92.0,92.0,93.0,1.1000000238,78.1105144810919,95.0,,83.0,7.36780386696582,0.1,15.7632134141778,5.77505445,,-33007.0,10.0,89.734,72.361,57.2925607973552
COL,2004,28.2,0.4,22.2,12.0,93.1651930443208,0.38,89.0,89.0,92.0,1.2,79.0025604937672,95.6,,82.0,7.04952399759267,0.2,15.9105857588478,5.79892111,,-25907.0,10.8,87.94,72.695,48.525426693309
COL,2005,27.5,0.4,21.5,11.6,93.4534280310835,0.38,93.0,93.0,94.0,,79.8927082484828,90.7,,82.0,6.73811857767537,0.2,16.0571611832713,6.06710529,,-41348.0,11.5,85.791,73.081,42.8957763612084
COL,2006,26.8,0.4,20.9,11.3,93.7365220800179,0.37,93.0,93.0,95.0,1.0,80.7809581807122,97.1,,82.0,6.43348094360374,0.2,16.2029471468294,6.33546638,,-39142.0,11.7,84.132,73.468,40.8646505564463
COL,2007,25.9,0.4,20.2,11.0,94.014341189398,0.37,94.0,94.0,95.0,1.0,81.6671233440099,97.8,,83.0,6.13570753960791,0.2,16.3480078043533,6.49102163,,-49575.0,11.3,82.937,73.837,39.712208639696
COL,2008,25.0,0.4,19.6,10.6,94.2871908166194,0.39,92.0,92.0,92.0,,82.5514083234022,98.1,,73.0,5.84447480017629,0.2,16.4923001494281,6.84192228,,-63246.0,11.5,81.029,74.295,36.8364366129257
COL,2009,24.1,0.4,19.0,10.3,94.555130092227,0.4,92.0,92.0,95.0,,83.4338012855543,98.6,,71.0,5.5596766473903,0.1,16.6358305351716,7.3113451,,-46902.0,11.4,79.433,74.742,35.6930758343931
COL,2010,23.3,0.4,18.4,9.9,94.8180493749797,0.38,88.0,88.0,88.0,1.51,84.314142164482,94.8,,71.0,5.28138911621044,0.1,16.7786727484491,7.07130146,,-34185.0,11.3,77.996,75.033,34.4942938820122
COL,2011,22.6,0.4,17.8,9.6,95.0760498001745,0.35,85.0,85.0,88.0,1.49,85.1924601803427,99.2,68.4689311357094,71.0,5.00948488866421,0.1,16.9208446371594,6.78076792,,-46273.0,9.9,77.638,75.32,35.5934489205592
COL,2012,22.1,0.4,17.2,9.3,95.3293842263037,0.34,92.0,91.0,94.0,1.52,86.0689202628907,98.7,68.6348998663311,71.0,4.7436673523376,0.1,17.0622916306366,6.74601603,,-55913.0,8.5,77.554,75.597,35.9089822627757
COL,2013,21.6,0.4,16.6,9.0,95.5779768800422,0.33,91.0,91.0,92.0,1.58,86.9433990132741,98.7,68.7981577440498,70.0,4.4839926787396,0.1,17.2030993640302,7.01724052,,-64686.0,7.0,75.843,75.827,33.35356924499
COL,2014,21.3,0.4,16.1,8.7,95.821895841302,0.32,90.0,90.0,91.0,1.63,87.8159017312967,98.9,68.9586879635525,70.0,4.2303324361925,0.1,17.3432820051613,7.18553209,,-67516.0,5.8,72.843,76.043,28.5852331937392
COL,2015,21.1,0.4,15.6,8.4,96.0614092543758,0.32,91.0,91.0,94.0,1.65,88.6866119402668,99.0,69.1169520348849,70.0,3.98241285328045,0.1,17.4827857091482,7.52338552,,-41064.0,4.9,69.796,76.257,27.1287644105246
COL,2016,21.0,0.4,15.1,8.2,96.2965922555706,0.32,91.0,91.0,93.0,1.71,89.5555442261651,95.9,69.2729452584781,70.0,3.740129599179,0.1,17.6216244705532,7.53117037,,79978.0,4.5,68.128,76.471,26.0404224330995
COL,2017,20.9,0.4,14.6,7.9,96.5273645492207,0.34,92.0,92.0,93.0,1.73,90.4225796256359,99.3,69.4262206290915,71.0,3.50350614047718,0.1,17.7598887573299,7.67864323,,415618.0,4.3,66.226,76.646,25.4344883492702
COL,2018,21.0,0.4,14.2,7.6,96.739501221738,0.35,92.0,92.0,95.0,1.73,91.2877514825982,98.4,69.5767777711375,63.0,3.27241525990638,0.1,17.8975993339261,7.62541437,,494364.0,4.6,63.885,76.748,26.231325159933
COL,2019,21.2,0.4,13.7,7.4,96.8925246726353,0.34,92.0,94.0,95.0,1.74,92.151091537794,98.8,69.724608105128,65.0,3.04673147653761,0.1,18.034778610067,7.77954912,,395803.0,5.4,61.82,76.752,25.7534726366066
COL,2020,,0.5,13.3,7.1,97.0410236613368,0.32,88.0,88.0,90.0,1.69,93.0127700372276,,69.8701790353322,75.0,2.82621488861657,,18.1713637419349,8.71432114,,229437.0,6.3,59.708,74.769,24.2427633844347
COL,2021,,0.5,12.8,6.9,97.3938172969202,0.33,86.0,86.0,86.0,,93.8726777763574,,70.0130213605058,,2.61086357250936,,18.3074560277274,9.01772404,39.7,211978.0,6.6,59.034,72.83,27.4843651251417
COL,2022,,0.5,12.4,6.7,97.5377603878354,0.29,87.0,87.0,88.0,,94.7309784385239,,70.1535998009368,,2.40045300797647,,18.4429900960156,,36.6,-167924.0,,57.612,73.659,
COL,2023,,,,,,,,,,,,,,,,,,,,-175051.0,,,,
