ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
GHA,1997,,2.6,110.3,38.1,,3.07,,71.0,73.0,,,,,,,,,,,-15423.0,,86.591,57.199,
GHA,1998,,2.6,107.4,37.4,,2.83,,76.0,78.0,,,44.3,,,,,,,,-17583.0,,84.643,57.6,
GHA,1999,,2.6,103.9,36.7,,2.57,,79.0,81.0,,,44.3,,,,,,,,-17306.0,,81.969,58.03,
GHA,2000,49.0,2.6,100.0,35.9,65.2185051906446,2.37,,88.0,90.0,,6.24573244330994,,,499.0,20.8890375660829,1.9,3.60862725413567,2.790447,,-4208.0,,83.564,58.195,
GHA,2001,49.1,2.5,96.0,35.0,66.077473278295,2.19,,79.0,78.0,,6.34852886366336,,,470.0,20.7093329476087,2.0,3.66658025480683,3.17077661,,36057.0,14.9,81.553,58.107,2.14403381492888
GHA,2002,49.2,2.4,92.2,34.3,67.1320851143851,2.02,80.0,78.0,78.0,,7.23251503810142,,,443.0,20.5302991432397,2.0,4.21600271435473,2.88721824,,40580.0,13.5,79.362,58.608,1.93175499797045
GHA,2003,49.4,2.4,88.9,33.6,68.1879036642875,1.89,80.0,80.0,80.0,,8.13639297693297,47.1,,424.0,20.3519380019401,2.1,4.77214512695909,2.82690215,,28764.0,12.7,77.212,59.111,2.04411596063558
GHA,2004,49.5,2.3,86.0,33.1,69.2452756848698,1.77,80.0,80.0,83.0,,9.05994534742738,,,420.0,20.1740297382707,2.1,5.33449598578413,2.76365352,,34434.0,12.1,77.572,59.191,2.06331981584962
GHA,2005,49.3,2.2,83.4,32.7,70.3033002782999,1.67,84.0,84.0,83.0,0.9,10.0024406425603,,,390.0,19.997486703976,2.2,5.90199744474508,3.63137388,31.9,21273.0,11.1,77.287,59.76,1.74690339148625
GHA,2006,49.1,2.1,81.1,32.2,71.3628223620326,1.59,84.0,84.0,85.0,,10.9638541974486,49.7,,365.0,19.8216306167035,2.2,6.47338697850693,3.67091465,,28539.0,10.4,74.267,59.988,1.78365896509856
GHA,2007,48.7,2.1,78.7,31.8,72.4236848411952,1.51,94.0,94.0,95.0,,11.9437515914647,55.2,,354.0,19.6466904958121,2.2,7.04896098422196,3.80248857,,32815.0,9.2,74.628,60.224,1.68295349480689
GHA,2008,48.1,2.0,75.9,31.2,73.4859835460909,1.41,93.0,93.0,86.0,,12.9418000356966,54.7,,354.0,19.4726681698671,2.2,7.62818445007481,3.87511325,,30509.0,8.1,71.688,60.49,1.76764968406139
GHA,2009,47.3,2.0,72.9,30.6,74.549083165466,1.4,94.0,94.0,93.0,0.9,13.9573276526153,,,337.0,19.300236305739,2.2,8.21045619334934,4.37879181,,22415.0,6.6,69.092,60.946,1.71137057858193
GHA,2010,46.3,1.9,69.7,29.8,75.6140589422072,1.38,94.0,94.0,93.0,0.7,14.9904419527654,,,337.0,19.1284989373377,2.1,8.79534164185648,4.22398996,,-3724.0,6.2,68.709,61.157,1.6500670056238
GHA,2011,45.2,1.9,66.5,29.0,76.6802747180995,1.31,91.0,91.0,91.0,0.68,16.0404640405783,67.2,40.8499831627003,317.0,18.9581294726295,2.1,9.38224912160094,4.69264126,,-733.0,6.3,68.766,61.652,1.61413780180609
GHA,2012,44.2,1.9,63.3,28.1,77.7475923856427,1.29,92.0,92.0,88.0,0.71,17.1069348843732,,40.9289158986907,305.0,18.7893419757125,2.1,9.97065293241591,4.00799608,24.2,1008.0,6.6,68.453,62.081,2.08498068526018
GHA,2013,43.1,1.9,60.4,27.3,78.8156065108159,1.25,90.0,90.0,89.0,0.72,18.1892648687887,,41.0073795226662,305.0,18.6225717912501,2.1,10.5600370133081,4.59225416,,-2388.0,6.9,68.992,62.42,2.00177311322258
GHA,2014,41.9,1.8,57.7,26.5,79.8844304386383,1.27,98.0,98.0,92.0,0.71,19.2871057808726,70.8,41.0853807398746,286.0,18.457810446265,2.1,11.1499314252865,4.01644135,,-6316.0,7.5,69.031,63.045,1.92578059326349
GHA,2015,40.7,1.8,55.3,25.7,80.9541538675411,1.25,88.0,88.0,89.0,0.69,20.40010793503,,41.1629145871552,286.0,18.2950455952432,2.0,11.7398695230887,4.5429678,,-13308.0,8.2,69.999,63.175,1.81843756450041
GHA,2016,39.2,1.8,53.0,25.0,82.0248834358595,1.22,93.0,93.0,89.0,,21.5279300969224,,41.2399854081912,258.0,18.134268525722,1.9,12.3293932680058,3.39035821,23.4,7014.0,8.3,68.045,63.89,1.85759755284362
GHA,2017,37.8,1.8,50.9,24.2,83.0964661202862,1.23,99.0,99.0,95.0,,22.670108563914,78.1,41.3164741353981,274.0,17.9756859337382,1.8,12.9180622218496,3.73087549,,-4914.0,7.6,65.897,64.013,2.01507091056042
GHA,2018,36.6,1.8,48.9,23.5,84.1689996175499,1.23,97.0,97.0,92.0,,23.8263073809595,78.9,41.3923816587303,273.0,17.8192842351728,1.8,13.5054462134537,3.80673027,,-19374.0,6.5,67.225,64.122,1.61966189201679
GHA,2019,35.4,1.7,47.1,22.9,85.2423371017475,1.2,97.0,97.0,92.0,,24.9960729195517,,41.4675932423186,244.0,17.6652644849558,1.7,14.0911471946099,4.29847813,,-21860.0,5.7,66.576,64.74,1.81141661979507
GHA,2020,,1.7,45.3,22.2,86.3168084779609,1.1,94.0,94.0,88.0,,26.179198602453,,41.5422216103142,263.0,17.5133995904962,,14.6747376866605,4.01752424,,-297.0,5.1,65.152,64.114,1.72465219242215
GHA,2021,,1.7,43.8,21.6,87.3922710396825,0.93,98.0,98.0,94.0,,27.3752434132951,,41.6161555542656,,17.3638910070716,,15.2558496868417,4.15176868,,-11253.0,4.9,64.176,63.795,1.8365651066975
GHA,2022,,1.7,42.3,21.1,88.3676095492321,0.81,99.0,99.0,95.0,,28.5838871671897,,41.6893879927657,,17.2167210100441,,15.8341019141447,,,-9999.0,,63.41,63.945,
GHA,2023,,,,,,,,,,,,,,,,,,,,-9999.0,,,,
