ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
GAB,1997,,4.5,87.5,29.0,,7.61,,54.0,56.0,,,,,,,,,,,1795.0,,142.873,60.662,
GAB,1998,,4.8,86.8,28.7,,6.81,,50.0,56.0,,,,,,,,,,,2050.0,,140.965,60.79,
GAB,1999,,5.0,85.8,28.4,,6.4,,45.0,55.0,,,,,,,,,,,2480.0,,137.004,60.849,
GAB,2000,58.5,5.1,84.4,28.1,80.4033637747278,5.84,,45.0,55.0,,33.9814209305903,82.6,,249.0,2.18651334206389,2.2,,2.90186048,,3086.0,,133.846,61.069,
GAB,2001,58.4,5.1,82.6,27.8,80.810459213385,5.22,,45.0,55.0,,34.9372077021017,85.5,,243.0,2.16923405428448,2.0,,3.14902449,,3802.0,10.8,129.342,61.27,
GAB,2002,58.3,5.1,80.7,27.4,81.193484410726,4.79,,45.0,55.0,,35.903728174477,,,238.0,2.15301933087838,2.0,,3.3248477,,4579.0,12.2,126.291,61.292,
GAB,2003,58.2,5.0,78.6,27.0,81.5526951602341,4.27,,45.0,55.0,,36.8809317826105,,,223.0,2.13787016782207,1.9,,3.53258252,,5435.0,13.4,123.662,61.671,
GAB,2004,58.1,4.9,76.4,26.7,81.8888053847298,3.72,,45.0,55.0,,37.8687985305349,,,227.0,2.1237619218398,1.7,,3.33045959,,6827.0,13.9,121.387,61.838,
GAB,2005,57.9,4.8,74.2,26.3,82.2020562871411,3.42,28.0,45.0,55.0,,38.8672363599809,,,239.0,2.11069320121309,1.9,,2.9324131,32.7,8555.0,14.4,119.067,61.959,
GAB,2006,57.7,4.7,72.1,26.0,82.4941038355644,3.17,52.0,45.0,55.0,2.0,39.8763535875598,,,239.0,2.09859400383251,2.0,,3.14333963,,10386.0,14.8,117.008,62.375,
GAB,2007,57.3,4.7,69.6,25.6,82.7651412894162,3.0,75.0,81.0,62.0,,40.8960393496484,,,238.0,2.08746320998081,1.9,,3.16288781,,12047.0,16.0,115.46,62.618,
GAB,2008,57.0,4.6,67.1,25.2,83.0167243819715,2.9,82.0,82.0,67.0,1.3,41.9263968042466,,,219.0,2.07723314239308,2.0,,2.78980231,,13448.0,16.8,113.271,63.083,
GAB,2009,56.7,4.5,64.6,24.8,83.2481423052609,2.66,79.0,76.0,63.0,,42.9671451534089,,,212.0,2.06794587087927,1.9,,3.83571577,,15277.0,17.3,111.603,63.303,
GAB,2010,56.3,4.3,61.9,24.3,83.4613514987606,2.3,67.0,67.0,62.0,6.3,44.0184608469988,,,193.0,2.05951360078186,1.8,,2.47556901,,17266.0,16.6,111.716,63.898,
GAB,2011,55.8,4.2,59.4,23.8,83.6564952078029,2.12,75.0,75.0,72.0,1.96,45.0801946872977,,,188.0,2.05193458831197,1.7,,2.55771565,,18969.0,15.9,111.741,64.045,
GAB,2012,55.3,4.1,56.9,23.3,83.8350006525696,1.93,82.0,82.0,71.0,,46.1524575071287,89.3,,178.0,2.04514626367428,1.5,,2.42097569,,19971.0,15.4,109.049,64.587,
GAB,2013,54.9,4.0,54.5,22.8,83.9961533518138,1.69,79.0,79.0,70.0,,47.2348995593806,,,194.0,2.03918648539207,1.4,,2.84087205,,19581.0,15.4,107.518,64.776,
GAB,2014,54.4,3.9,52.4,22.3,84.1376398407192,1.52,70.0,70.0,61.0,,48.3267109980033,,,216.0,2.03416473685196,1.6,,2.53282261,,16566.0,15.7,105.57,64.974,
GAB,2015,54.0,3.7,50.6,21.8,84.538735535926,1.41,80.0,80.0,68.0,,48.6194365134982,,,212.0,2.03006732912993,1.6,,2.65743947,,12041.0,16.3,103.618,65.46,
GAB,2016,53.6,3.6,48.6,21.3,84.9227957610398,1.31,75.0,75.0,64.0,,48.9116241513096,,,216.0,2.02682328202871,1.4,,3.1076982,,7395.0,17.4,101.366,65.802,
GAB,2017,53.2,3.5,46.8,20.8,85.2911645338971,1.23,75.0,75.0,63.0,,49.2033085922007,,,218.0,2.02436556688957,1.3,,2.78068876,33.4,4019.0,18.4,99.037,66.189,
GAB,2018,52.8,3.3,45.2,20.3,85.6447401427211,1.16,70.0,70.0,59.0,,49.4944290499849,,,229.0,2.02264750629228,1.4,,2.74500418,,2893.0,19.5,97.637,66.306,
GAB,2019,52.4,3.2,43.3,19.9,85.9840211658641,1.09,70.0,70.0,62.0,,49.7848246840842,,,225.0,2.02164129494403,1.3,,2.76836324,,2230.0,20.9,94.797,66.603,
GAB,2020,,3.1,41.1,19.5,86.3106054147686,1.48,63.0,63.0,53.0,,49.8241656819812,,,227.0,2.02126877629729,,,3.41300368,,1514.0,22.1,92.632,66.531,
GAB,2021,,3.0,39.9,19.0,86.6249293561994,1.44,75.0,75.0,64.0,,49.8612671247622,,,,2.02150583149367,,,2.70633149,,1516.0,23.0,91.176,65.821,
GAB,2022,,2.9,38.8,18.3,86.9277658767769,1.3,60.0,60.0,52.0,,49.8962345236713,,,,2.02231216741053,,,,,1000.0,,89.807,65.694,
GAB,2023,,,,,,,,,,,,,,,,,,,,1000.0,,,,
