ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
HTI,1997,,2.5,115.1,32.0,,2.33,,42.0,52.0,,,,,,,,,,,-27515.0,,76.016,56.516,
HTI,1998,,2.5,111.0,31.2,,2.21,,41.0,53.0,,,,,,,,,,,-27495.0,,76.333,57.135,
HTI,1999,,2.4,107.1,30.6,,2.06,,39.0,54.0,,,,,,,,,,,-27334.0,,76.999,57.961,
HTI,2000,53.8,2.3,103.4,30.1,56.23929167461,2.02,,43.0,55.0,0.7,16.7495412631405,23.8,,400.0,37.0671615168828,2.0,,3.99165702,,-27098.0,,76.165,58.365,
HTI,2001,53.1,2.2,100.0,29.7,57.0607657143446,1.88,,46.0,55.0,,17.8374973619031,,,417.0,35.6633284042209,1.9,,3.7502923,,-26837.0,49.2,72.865,58.489,
HTI,2002,52.5,2.2,96.9,29.6,57.890307587373,1.8,,50.0,56.0,,18.9377084118085,,,389.0,34.2781654919569,1.8,,3.43250132,,-26642.0,51.3,70.754,58.855,
HTI,2003,51.9,2.1,94.0,29.6,58.7247918623983,1.64,,53.0,57.0,,20.0496673863976,,,373.0,32.9153428622774,1.7,,3.53695321,,-26534.0,51.9,68.179,59.507,
HTI,2004,51.3,2.0,91.4,29.6,59.2574851456357,1.58,,57.0,57.0,,21.0516679507767,,,429.0,31.8407481768412,1.3,,3.42928433,,-26422.0,52.8,66.984,58.475,
HTI,2005,50.8,1.9,89.0,29.7,59.7530302249497,1.51,,60.0,58.0,,22.0475380365859,26.1,,363.0,30.8136598286978,1.6,,3.30554652,,-26304.0,51.8,66.881,60.415,
HTI,2006,50.2,1.9,86.9,29.6,60.2473792119938,1.41,,62.0,59.0,,23.0518749621917,26.1,24.1831523508023,343.0,29.8025145098817,1.6,,3.48013902,,-26641.0,50.8,67.325,60.763,
HTI,2007,49.7,1.8,84.8,29.4,60.7392582689179,1.34,,64.0,60.0,1.3,24.0645348010044,,24.3235850909917,366.0,28.8085670100121,1.6,,3.64734101,,-27017.0,48.8,65.525,61.103,5.15878359067366
HTI,2008,49.1,1.8,82.8,29.2,61.229985292414,1.29,,64.0,62.0,,25.086433573722,,24.4650296476769,383.0,27.8309120251957,1.5,,3.75722051,,-27644.0,47.0,64.373,61.332,5.20090995036943
HTI,2009,48.6,1.7,80.9,29.0,61.7165764517531,1.27,,65.0,63.0,,26.1167029131359,,24.6064754152115,394.0,26.8720579574924,1.5,,3.50277376,,-27949.0,44.0,63.865,61.741,6.14553774097535
HTI,2010,48.2,1.7,136.5,29.8,62.2007893646649,1.28,,67.0,64.0,0.66,27.1564387955898,,24.7484995322349,403.0,25.9307241753084,9.0,,4.54871035,,-28437.0,41.8,62.688,46.019,6.87806820767905
HTI,2011,47.8,1.7,77.1,28.6,62.6818037025713,1.29,,68.0,65.0,,28.2056610456094,,24.4954546767111,424.0,25.0076510635297,1.4,,5.91197777,,-29049.0,40.7,60.962,61.623,9.18195049542349
HTI,2012,47.6,1.7,75.3,28.4,63.1596589540934,1.28,,66.0,66.0,,29.2647488845642,37.3,24.2375041116897,384.0,24.102892996867,1.4,,5.56462336,58.5,-29679.0,40.9,61.256,62.291,10.219083094006
HTI,2013,47.4,1.7,73.5,28.1,63.6326909989076,1.25,68.0,65.0,68.0,0.72,30.3333249560335,48.6,23.9740829703845,392.0,23.2176721547736,1.4,,4.10524035,,-30347.0,40.0,59.297,62.605,10.1255154608532
HTI,2014,47.3,1.7,71.7,27.8,64.1022382287667,1.24,63.0,63.0,69.0,,31.4123242113775,,23.7056141466069,389.0,22.3510894017925,1.4,,4.52035809,,-31416.0,38.7,57.571,62.987,9.41154777705004
HTI,2015,47.4,1.7,69.7,27.4,64.5674854749725,1.23,64.0,64.0,69.0,,32.5017277166698,,23.431821242378,391.0,21.5037127023879,1.4,,5.07518148,,-32698.0,38.8,56.276,63.237,10.1384384362495
HTI,2016,47.4,1.7,67.8,27.0,65.0230168507914,1.23,64.0,64.0,69.0,,33.5993505838941,,23.151039398225,388.0,20.6789266023318,1.3,,4.80760574,,-33902.0,39.6,55.897,63.392,9.59505820900865
HTI,2017,47.5,1.7,65.9,26.5,65.466827113029,1.19,64.0,64.0,69.0,,34.7044548393316,41.6,22.8627466112954,351.0,19.8775851262671,1.3,,3.8199389,,-34766.0,41.1,55.628,63.854,
HTI,2018,47.6,1.7,64.1,25.9,65.8994451769274,1.11,64.0,64.0,69.0,5.26,35.8174460723716,,22.5672157772654,359.0,19.098902358752,1.4,,4.31650305,,-35007.0,42.2,54.556,64.019,6.74692694730795
HTI,2019,47.7,1.7,62.2,25.4,66.3209862141568,1.04,51.0,51.0,65.0,4.87,36.9385275856622,,22.2645912021566,349.0,18.3423552827732,1.4,,3.91107917,,-34635.0,43.6,54.241,64.255,
HTI,2020,,1.7,60.2,25.0,66.6953102748929,0.91,51.0,51.0,65.0,5.03,37.1217354310828,,22.3730440528861,350.0,18.1332649155755,,,3.22171092,,-33872.0,43.3,53.643,64.052,11.320619717256
HTI,2021,,1.7,58.2,24.5,67.0612754217819,0.82,51.0,51.0,65.0,4.77,37.3008520349427,,22.4790750194289,,17.9288426374975,,,3.47919273,,-32977.0,45.0,52.545,63.192,13.0071284130281
HTI,2022,,1.7,56.5,23.9,67.4188847160194,0.81,51.0,51.0,65.0,,37.475878862445,,22.5826849661963,,17.7290863297848,,,,,-32248.0,,51.837,63.728,
HTI,2023,,,,,,,,,,,,,,,,,,,,-31811.0,,,,
