ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
PAN,1997,,0.5,27.3,15.3,,0.78,,95.0,92.0,,,89.5,,,,,,,,1820.0,,92.253,72.97,11.1386473403474
PAN,1998,,0.6,26.8,15.0,,0.77,,98.0,96.0,,,90.0,,,,,,,,2084.0,,93.834,73.279,9.73943881769452
PAN,1999,,0.6,26.3,14.7,,0.76,,92.0,90.0,,,90.1,,,,,,,,2341.0,,94.529,73.622,9.68360107640871
PAN,2000,28.5,0.6,25.6,14.4,89.5552977125429,0.75,,98.0,97.0,2.32,62.3676332246805,90.5,,66.0,7.66148815385464,0.4,,7.23963356,37.9,2602.0,,93.293,74.001,9.9609175570833
PAN,2001,27.9,0.7,24.8,13.9,89.9173275396009,0.74,98.0,99.0,95.0,2.24,63.0966351179644,92.1,,64.0,7.47784978168086,0.4,,7.17009974,,2856.0,24.5,93.653,74.414,9.99665471423942
PAN,2002,27.4,0.7,24.0,13.5,90.2767156861899,0.73,98.0,99.0,95.0,2.2,64.1711626174458,94.2,,62.0,7.29574042950803,0.7,,7.31349277,,3099.0,20.6,90.625,74.824,12.0474573697036
PAN,2003,27.0,0.7,23.2,13.0,90.6126509250145,0.72,98.0,98.0,95.0,2.17,65.2513529641118,92.5,,62.0,7.11484486742498,0.7,,6.95631361,,3352.0,21.0,90.533,75.218,10.592128257158
PAN,2004,26.6,0.7,22.4,12.5,90.8270090153794,0.71,95.0,95.0,97.0,2.1,66.3369400661857,91.3,,59.0,6.93531101901456,0.5,,7.34004402,,3596.0,21.3,92.801,75.544,9.49646826961707
PAN,2005,26.2,0.8,21.6,12.1,91.0306750330875,0.71,92.0,92.0,99.0,1.99,67.4279376784421,91.1,,53.0,6.75713509271678,0.4,,6.43272924,36.6,3843.0,21.6,90.582,75.829,11.0107239611503
PAN,2006,25.6,0.8,20.9,11.7,91.2311405700682,0.7,88.0,88.0,95.0,2.06,68.5243646441293,91.0,,54.0,6.58030926022153,3.0,,6.7842741,38.3,4087.0,18.5,88.585,76.012,6.56064057975876
