ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
PHL,1997,,0.1,40.0,16.7,,0.01,31.0,81.0,79.0,,,,,,,,,,,-3109.0,,50.409,68.884,
PHL,1998,,0.1,38.8,16.7,,0.01,30.0,81.0,80.0,,,56.4,,,,,,,,-24139.0,,51.661,69.1,7.93777381367886
PHL,1999,,0.1,37.8,16.7,,0.01,32.0,80.0,80.0,,,58.0,,,,,,,,-59467.0,,52.645,69.298,7.47943602639217
PHL,2000,25.0,0.1,36.9,16.7,85.9786535058569,0.01,7.0,78.0,78.0,1.01,64.2349304594324,58.0,,129.0,11.0285402628635,0.3,45.4602415017873,3.06,,-122971.0,,52.43,69.413,7.35650421792898
PHL,2001,24.3,0.1,36.1,16.5,86.3458339282834,0.01,45.0,79.0,81.0,1.0,64.6645847920241,,,136.0,11.0375870110004,0.3,45.8282359421821,2.85,,-185071.0,18.9,53.447,69.614,7.34935031215775
PHL,2002,23.8,0.1,35.3,16.2,86.7353290540228,0.01,42.0,79.0,82.0,1.05,65.0950702025269,,,126.0,10.6671443181809,0.2,46.1971101004622,2.64,,-195877.0,18.6,52.242,69.781,8.06170123240505
PHL,2003,23.3,0.1,34.5,15.9,87.1255156450676,0.01,52.0,84.0,87.0,1.02,65.5263855404339,59.8,,125.0,10.2960602116811,0.2,46.5668638673071,3.08,,-204925.0,17.3,52.131,69.924,
PHL,2004,22.8,0.1,33.7,15.6,87.5163914921387,0.02,48.0,88.0,92.0,0.97,65.9585302750487,,,125.0,9.9243333047533,0.2,46.9374959166964,3.05,,-182951.0,16.2,50.739,70.037,
PHL,2005,22.2,0.1,32.9,15.3,87.9079574573496,0.02,49.0,89.0,92.0,1.0,66.3915052686544,,,122.0,9.55196396329604,0.2,47.3090069951874,3.74,,-223074.0,14.6,51.477,70.24,
PHL,2006,21.8,0.1,32.1,15.0,88.300211308836,0.03,77.0,88.0,92.0,1.05,66.8253087510555,,,121.0,9.17895262419963,0.2,47.6813964476487,3.78,26.6,-235227.0,13.4,52.842,70.282,
