ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
MWI,1997,,15.0,197.8,43.4,,19.27,,95.0,87.0,,,,,,,,,,,-61647.0,,151.515,43.131,
MWI,1998,,15.1,191.8,42.3,,17.66,,96.0,90.0,1.3400000334,,,,,,,,,,-39492.0,,152.456,42.848,
MWI,1999,,14.8,184.0,40.8,,15.23,,85.0,82.0,,,,,,,,,,,-34028.0,,153.968,43.568,
MWI,2000,37.9,14.6,173.4,39.1,53.8551503867891,14.73,,75.0,73.0,,9.35119168326581,55.6,15.4839125694728,573.0,14.8551786365924,3.7,7.83108718944737,2.35247517,,-29032.0,,154.573,44.518,6.23364392018905
MWI,2001,37.6,14.2,160.1,37.0,54.6944365407866,13.18,,90.0,81.0,,9.35302745592832,,15.4699702662476,531.0,14.2888118750433,3.4,7.83998266103462,2.06040049,,-28658.0,23.4,153.935,45.895,7.82689108450577
MWI,2002,37.3,13.7,145.7,34.8,55.5306960967453,12.01,64.0,64.0,69.0,,9.35480607328341,60.5,15.4556386916142,490.0,13.7234680271534,3.1,7.84712476315082,2.69725966,,-30010.0,23.6,154.382,47.221,4.8114054238286
MWI,2003,37.0,13.1,131.8,32.8,56.3642789213834,11.0,84.0,84.0,77.0,,9.35670091834008,,15.4411136035549,445.0,13.1590184334201,2.9,7.85426772581162,3.32019806,,-31699.0,24.2,155.754,48.79,2.48180731827069
MWI,2004,36.6,12.6,119.6,31.0,57.1948248177515,10.13,89.0,89.0,80.0,,9.35853809192232,56.1,15.4261950891506,386.0,12.5956037777854,2.8,7.8612883865982,4.07199907,52.4,-32211.0,23.5,156.652,50.453,3.3114871864783
MWI,2005,36.0,12.0,110.3,29.7,58.0226689907609,9.33,93.0,93.0,82.0,,11.6430175561907,56.1,15.411075567238,347.0,12.0331076354518,2.6,10.0608110373492,4.30046511,,-31428.0,21.9,159.082,52.044,1.5679328259947
MWI,2006,35.2,11.5,103.8,28.9,58.8474613731577,8.51,99.0,99.0,85.0,,13.9195187317472,53.6,15.3955573459435,326.0,11.4716570168762,2.8,12.2526237613969,4.91223288,,-29400.0,20.1,156.278,53.238,6.25842977521527
MWI,2007,34.3,11.1,99.1,28.4,59.6695187660042,7.83,87.0,87.0,83.0,1.1,16.1881876779704,,15.3798283057387,352.0,10.9111474661747,2.9,14.4368220899184,5.44258356,,-22662.0,18.6,151.849,53.946,5.11282940051779
MWI,2008,33.3,10.9,93.4,28.0,60.488516312097,7.73,91.0,91.0,88.0,,18.4488656942881,68.0,15.3636969947907,420.0,10.3516957508145,2.9,16.6132983571788,6.10668802,,-9242.0,18.3,147.056,54.604,5.61578424156944
MWI,2009,32.4,10.7,88.1,27.5,61.3079411675592,6.75,93.0,93.0,92.0,,20.7030013060694,,15.3493517227238,476.0,9.79217530860362,2.9,18.7829015170037,5.87333822,,-8588.0,16.1,143.912,55.448,2.23792937822209
MWI,2010,31.5,10.6,82.9,26.8,62.127463511403,6.58,93.0,93.0,93.0,,22.9502207251724,71.4,15.3367120218591,513.0,9.23279574564104,2.8,20.9452672599924,5.14304781,50.7,-9321.0,14.2,142.439,56.381,3.53298755576473
MWI,2011,31.0,10.4,76.7,25.9,62.9470286507326,6.32,97.0,97.0,96.0,1.3,25.1902515685701,,15.3258767470413,496.0,8.67368374334566,2.6,23.1000828655663,5.32226658,,-12133.0,12.1,140.058,57.455,2.26461026849563
MWI,2012,30.6,10.3,70.4,24.9,63.7660224661247,5.91,96.0,96.0,90.0,,27.422603378864,,15.3165846226606,502.0,8.11514268387583,2.5,25.2469170053362,6.02199793,,-13506.0,12.4,138.59,58.679,1.79061366095103
MWI,2013,30.4,10.1,64.3,24.0,64.5846233286892,5.42,89.0,89.0,88.0,,29.6470619862229,,15.3091019864254,473.0,7.55724040643118,2.4,27.3854671234928,8.22379494,,-12899.0,12.9,135.996,59.729,
MWI,2014,30.3,9.9,59.6,23.2,65.4019636230554,4.97,91.0,91.0,85.0,,31.8630595655518,87.4,15.3029937577746,442.0,7.00035049638897,2.3,29.5152734927377,6.89776182,,-10309.0,13.3,133.683,60.899,
MWI,2015,30.4,9.6,56.4,22.5,66.21842923585,4.54,88.0,88.0,87.0,,34.0704034895695,,15.2986880315426,445.0,6.44450594021344,2.1,31.6360075262564,6.62879086,,-6449.0,13.9,131.928,61.378,
MWI,2016,30.5,9.4,53.2,21.8,67.0329347081967,3.99,84.0,84.0,81.0,,36.2684898041781,89.8,15.295584463313,430.0,5.89012723206456,2.1,33.7472213636566,7.72703791,51.5,-5498.0,14.3,127.51,62.209,
MWI,2017,30.8,9.1,50.4,21.2,67.84581515677,3.36,88.0,88.0,83.0,,38.4570669671792,,15.2940986448858,375.0,5.33728205632392,2.0,35.848528864262,7.58438921,,-4795.0,15.1,125.79,62.977,
MWI,2018,31.0,8.7,47.6,20.7,68.6566613091595,2.72,92.0,92.0,87.0,,40.6356736680772,,15.2941290346009,392.0,4.78623162210558,1.8,37.939480790895,6.87366676,,-3706.0,15.7,123.64,63.276,
MWI,2019,31.4,8.3,45.4,20.1,69.4648756261317,2.26,95.0,95.0,92.0,,42.8038378125311,,15.2954169382637,370.0,4.23727318219606,1.7,40.0196638553239,7.15010023,50.7,-2228.0,16.5,121.406,64.119,
MWI,2020,,7.9,43.2,19.6,70.2704690844752,1.98,94.0,94.0,90.0,,44.9611498947132,96.4,15.2981863308557,381.0,3.69059136304807,,42.0885850614481,7.0088768,,-1775.0,17.2,119.484,63.717,
MWI,2021,,7.5,41.4,19.1,71.0728290743371,1.63,93.0,93.0,90.0,,47.1071257335363,,15.3021736218143,,3.14648905623991,,44.1458199299325,7.41194487,,-1775.0,17.8,117.865,62.904,
MWI,2022,,7.1,40.1,18.7,71.8719097810746,1.3,86.0,86.0,82.0,,49.2412888129489,,15.3075886409031,,2.60519153073525,,46.1908099582339,,,-6000.0,,117.23,62.898,
MWI,2023,,,,,,,,,,,,,,,,,,,,-6000.0,,,,
