,ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
929,LVA,2008,3.6791666666666663,1.0054849932591123,1.47449004650116,99.4400024414062,95.64883250000001,98.0199966430664,34.9000015258789,6.386202275753024,11.307516661783058,20.0,97.5,88.03794808183065,2.43827979065024,1.12097141952188,40.63964561754548,74.29582654348874,11.780205321754313
930,LVA,2009,3.8739583333333334,0.9996341690421102,1.456169962883,99.5800018310547,97.9593,98.629997253418,36.1599998474121,0.451220005750656,10.157007021208603,22.0,97.5,88.62867199237112,2.50816200009733,1.35246933563541,43.349999999999994,73.30832654348875,11.780205321754313
931,LVA,2010,3.8458333333333337,1.0014070818821588,1.42969000339508,99.5899963378906,98.34055,98.6399993896484,38.439998626709,0.802119970321655,0.0,20.0,97.5,88.43721867062179,2.47162887955063,1.38335098249487,42.166666666666664,75.01249321015541,11.813538655087644
932,LVA,2011,3.875,1.0,1.38943004608154,99.6500015258789,98.28579,98.8600006103516,40.6100006103516,0.547360002994537,0.358017444610596,23.0,97.5,88.55367199237112,2.47090899691389,1.07575461286545,40.983333333333334,72.55415987682208,12.398207232068394
933,LVA,2012,3.8697916666666665,0.999644170204798,1.35783994197845,99.6800003051758,97.59639,98.9100036621094,42.5299987792969,1.16965997219086,0.449183344841003,23.0,97.5,88.39555200395512,2.5144190266347,0.731398282454262,42.3,73.80415987682208,11.813538655087644
934,LVA,2013,4.369791666666666,0.9996050025026,1.34127998352051,99.6900024414062,97.32568,98.9800033569336,44.7599983215332,1.49889004230499,32.8199996948242,23.0,97.5,98.93305200395511,2.58417666339267,0.612715614757264,51.97916666666667,72.33332654348874,9.596794163189308
935,LVA,2014,4.2375,1.0040699963768323,1.29967999458313,98.6916809082031,97.10992,99.5400009155273,45.1800003051758,1.54365003108978,31.8500003814697,18.0,100.0,98.44325369277973,2.58304388239323,0.56014872070838,49.64230105209494,71.51084027060529,9.429456451334579
936,LVA,2015,4.325,1.0014229118824005,1.35910999774933,99.7099990844727,98.29063,99.4400024414062,45.6300010681152,1.61277997493744,33.8800010681152,18.0,100.0,98.44325369277973,2.66220008895179,0.604258731407213,49.89230105209494,72.58982026865316,9.42945645133458
937,LVA,2016,4.258333333333333,1.002717080215613,1.34677004814148,98.3425598144531,97.48798,99.3899993896484,47.0999984741211,1.30751001834869,35.5299987792969,18.0,100.0,98.44325369277973,2.76126687525602,0.651696458919809,49.64230105209494,71.51084027060529,9.429456451334579
938,LVA,2017,4.158333333333333,1.0027320807178812,1.31445002555847,98.1951599121094,97.82212,97.9381713867188,47.8524055480957,0.792659997940063,35.1153450012207,16.0,100.0,98.4432536927797,2.79984478007604,0.260080574836932,49.57146771876161,71.46378834693634,9.429456451334579
939,LVA,2018,4.1125,1.0000845889250436,1.32555997371674,100.0,96.27632333333332,98.0975723266602,51.2000007629395,0.718909978866577,36.2999992370605,31.0,100.0,99.75530561094908,2.82244873362145,0.514600802355413,50.72916666666667,71.85438005922217,10.005110439295471
940,LVA,2019,4.160416666666666,1.0000845889250436,1.28015995025635,100.0,96.20598833333332,98.1290130615234,55.6199989318848,1.46977996826172,37.1399993896484,30.0,100.0,99.75530561094908,2.95864754938451,0.176500415358557,50.72916666666667,72.3127133925555,9.913443772628806
941,LVA,2020,4.160416666666666,1.0000845889250436,1.26305997371674,98.00244140625,96.20598833333335,98.00244140625,58.1323738098145,1.25648999214172,38.6319580078125,30.0,100.0,99.75530561094908,2.96916609811387,0.413099456390167,50.729166666666664,72.17104672588883,9.913443772628806
942,LVA,2021,4.222916666666666,1.00090003013611,1.27304995059967,97.8791427612305,96.20598833333332,96.9889755249023,53.2173919677734,0.903159976005554,35.9120864868164,29.0,100.0,99.49117199237114,2.95844650821803,0.323985638078672,49.25416666666666,70.61688005922215,10.548677679640036
943,LVA,2022,4.160416666666666,1.0000845889250436,1.30770003795624,98.0880508422852,96.43155791666666,97.2051773071289,55.2850189208984,1.02376997470856,37.0257530212402,30.0,100.0,99.75530561094908,2.98641453361872,0.483805345739506,50.729166666666664,72.31271339255551,10.005110439295471
944,LVA,2023,3.522619047619048,1.0002654219667115,1.30770003795624,100.0,95.59002916666667,97.2051773071289,55.2850189208984,5.516023933887483,21.76748609542846,32.0,100.0,89.18030561094906,3.12437482824952,0.576202253366309,39.74166666666667,71.7377133925555,12.32114370646855
945,JOR,1997,3.5033730158730156,0.9646662498513854,0.974370002746582,64.97902139027916,85.58123833333333,49.71078205108643,20.75964204470317,12.805447846651095,9.918109476566316,0.0,26.25,95.9,1.22387649753205,0.77471786213415,37.7,52.6,20.1
946,JOR,1998,3.2375,0.999756249288718,0.974370002746582,93.47760423024496,92.66988125,52.089804172515876,22.669787208239242,6.488365838925045,10.93789033095042,0.0,26.25,87.95833333333334,1.26278697940113,0.742770214681548,29.308333333333337,54.27916666666667,16.381430594535242
947,JOR,1999,3.4000000000000004,1.0000295812884965,0.974370002746582,82.13288513819376,91.28002,51.46903451283772,23.84895368417104,8.9296703338623,11.549438079198206,0.0,26.25,82.0,1.30008984058864,0.710557382891679,26.233333333333334,56.209965595183974,17.128618393863356
948,JOR,2000,3.5541666666666663,1.0000295812884965,1.19826996326447,82.13288513819376,92.14929,51.46903451283772,23.092089931170143,14.738320350647,11.49010984102885,0.0,26.25,82.30833333333332,1.33617968921765,0.672345193937546,25.829166666666666,55.34746559518398,17.535048988398596
949,JOR,2001,3.0,0.9997687488794327,1.19826996326447,94.53970464070639,94.17586333333333,53.21053965886435,22.82812050978343,6.018220404783886,10.937890330950422,1.25,26.25,87.94999999999999,1.36028568150528,0.628872189077559,30.42083333333333,54.27916666666667,16.381430594535242
950,JOR,2002,3.458333333333333,0.9999712432424226,1.11424005031586,65.63367335001627,93.89228,50.817784468332945,21.22958997885386,12.3728103637695,9.35443683465322,1.25,26.25,98.6,1.39697557819829,0.593023882689094,41.2,55.8,14.9
951,JOR,2003,3.4458333333333333,1.0,1.18643999099731,74.45751190185547,95.3084,55.3199996948242,16.1399993896484,11.9829397201538,8.977886080741882,5.45454545454545,26.25,82.37083333333334,1.39926755435128,0.553920842241933,26.179166666666667,58.26829892851731,17.757782895409825
952,JOR,2004,3.4166666666666665,1.0001712466279664,1.19216001033783,83.94814856847128,95.84175,53.8348569869995,20.541230718294777,12.0797100067139,10.872567494710285,5.45454545454545,26.25,82.39166666666667,1.42983266888303,0.500751817466996,26.212500000000002,58.07246559518397,17.210048988398597
953,JOR,2005,3.4166666666666665,1.0,1.16085004806519,83.94814856847128,94.50564,52.992572148640946,20.541230718294777,12.962610244751,11.060067534446715,5.45454545454545,26.25,82.32083333333333,1.33831856436145,0.514270673748574,26.179166666666667,57.030798928517314,16.824449562076495
954,JOR,2006,3.308333333333333,0.9997820804516473,1.20499002933502,86.30946922302246,93.00874,54.99243656794229,21.108075499534607,8.63031959533691,10.594287355740864,5.45454545454545,26.25,82.37083333333334,1.25928455562196,0.523228159188204,27.989645617545484,57.16413226185064,17.128618393863352
955,JOR,2007,3.3583333333333334,1.0,1.19379997253418,66.92539024353027,90.25215,50.83696762720746,20.202222486337025,9.671754330396645,9.812761207421623,6.36363636363636,26.25,98.8,1.20830426164061,0.535073168252325,41.9,56.8,13.8
956,JOR,2008,3.4958333333333327,1.003633749981721,1.19618999958038,79.1999969482422,87.16308,68.9400024414062,25.5,4.50206995010376,17.097079277038574,6.36363636363636,28.75,87.85208170040859,1.15059344488403,0.542630031577801,25.931312284212147,57.25168720497469,15.141118393863353
957,JOR,2009,3.3041666666666663,0.9997362419962881,1.19474995136261,66.6468416849772,93.25032625,48.98469607035321,18.799467384815216,8.379108498493826,8.590119282404581,6.36363636363636,28.75,94.42833333333333,1.12226395815798,0.564063265536865,42.0,59.3,13.4
958,JOR,2010,3.803472222222222,1.0,1.22043001651764,79.6500015258789,80.09559,69.4499969482422,25.7199993133545,8.157089978456494,18.541775822639476,10.8333333333333,31.875,90.86666666666667,1.11105389700669,0.584244027837743,25.508333333333333,58.0125,15.507765838182658
959,JOR,2011,3.4291666666666667,1.0,1.23931002616882,87.02282651265463,77.48777,54.62016185124715,23.252121210098263,6.081130027771,10.879748667279879,10.8333333333333,31.875,80.1,1.11679655924474,0.60510622721796,26.412499999999998,57.88496559518397,17.105501910314082
960,JOR,2012,3.5250000000000004,1.0,1.24036002159119,70.97530301411946,74.35083,54.59012428919476,21.544070561726887,9.589089304208748,10.317318166295687,10.8333333333333,31.875,99.1,1.13960549179858,0.631289503332124,42.3,61.2,11.7
961,JOR,2013,3.520833333333333,0.9997691636284189,1.24036002159119,86.78990968068442,74.15018,54.09810876846313,22.615526040395103,9.05665969848633,10.875266994039219,12.1621621621622,31.875,79.4625,1.15827648459093,0.652628888214337,25.354166666666664,60.12224541278388,17.025
962,JOR,2014,3.466666666666667,1.0006020814180372,1.24036002159119,94.55885442097983,92.40548583333333,54.43809525171916,22.62238987286885,4.59522008895874,12.10910571118196,12.0,31.875,87.1020817004086,1.17696097006442,0.678666161424782,33.85063438542828,59.62901426347243,14.270850390560502
963,JOR,2015,3.466666666666667,0.9997687488794327,1.20419001579285,93.69178803761801,93.26698291666666,52.14558140436809,22.443120519320175,6.348436574141186,12.240029141306877,12.0,31.875,84.88124836707526,1.19960852839623,0.709300034560612,34.492301052094945,60.23734759680576,14.070850390560503
964,JOR,2016,3.4541666666666666,0.9991066654523215,1.19350004196167,93.74168364206949,93.06576833333334,52.20639244715373,22.773120522499084,6.115929077068966,11.6792311668396,15.3846153846154,31.875,87.27544808183065,1.2192652914314,0.743763075607945,34.733967718761605,61.49234080609385,13.349175829254312
965,JOR,2017,3.4756944444444446,0.9968541661898291,1.24539005756378,84.1981201171875,79.66653,67.49072265625,24.050737500190724,4.93323993682861,19.6321792602539,15.3846153846154,31.875,85.02083333333333,1.19309108011308,0.77032802898356,27.916666666666668,61.1387803539558,14.2
966,JOR,2018,3.709027777777778,0.984409987926483,1.27226996421814,86.3899993896484,80.26483,77.870002746582,33.6399993896484,3.13845992088318,17.65704079469044,15.3846153846154,31.875,97.6,0.915767373847122,0.404920037142632,37.4,51.8,14.2
967,JOR,2019,3.4541666666666666,1.0078812514742217,1.26603996753693,94.39062627156576,94.47857208333333,54.788095315297454,23.96937052408854,3.10455989837646,11.24075468381246,15.3846153846154,40.625,84.98541503374193,0.970711675991725,0.645537414850474,31.408967718761605,59.51734080609384,16.270009162587645
968,JOR,2020,3.5125,1.0037420789400735,1.29192996025085,85.6600036621094,95.69400125,77.379997253418,33.8499984741211,4.27544021606445,14.816115260124208,11.5384615384615,46.875,85.89791503374192,0.813533587754935,0.663496655587016,24.92980105209494,58.3081809301391,18.871272284693433
969,JOR,2021,3.2625,0.9979220852255825,1.33333003520966,94.68968772888184,94.72979458333333,54.14397033055624,22.961139837900795,5.08170986175537,9.78241400420666,11.5384615384615,46.875,85.23541503374193,0.957988197715338,0.199501921931677,27.556312284212147,54.43918720497469,18.017614134132728
970,JOR,2022,3.279166666666666,0.9995591665307683,1.34565997123718,94.90178807576498,94.64583541666666,54.81012264887492,23.958953857421875,4.74117994308472,9.78241400420666,12.3076923076923,46.875,85.28541503374193,1.68385384009925,0.141143825291159,27.556312284212147,54.43918720497469,18.017614134132728
971,JOR,2023,3.8499999999999996,1.0,1.33634996414185,82.4899978637695,94.57137208333333,73.75,30.8600006103516,5.37194013595581,13.086683094501508,12.3076923076923,59.375,91.15021334491733,1.64652956298201,0.14318766066838,33.463134385428276,65.93085387164136,13.538036163757518
972,MIC,1997,3.60909090909091,0.92263001203537,0.856769979000092,53.69120484590529,86.29749208333334,39.431467970212296,16.074102645119027,17.726655453443538,9.157233859101932,12.1513249651325,70.625,76.41904284562635,1.98629964874009,33.2657483567588,30.349878543993402,37.82945631574067,18.760797329940704
973,MIC,1998,3.60909090909091,0.917909979820251,0.882319986820221,53.69120484590529,86.27824125000001,39.4314679702123,16.074102645119027,16.18519546588263,10.120567187666895,12.1513249651325,70.41666666666666,77.06153393965417,2.02345611833639,32.75479335955,30.571596705321113,38.031353160891385,18.006871738413913
974,MIC,1999,3.60909090909091,0.922420024871826,0.907010018825531,55.52544734875359,88.51049833333333,39.839952905972794,18.209935923417405,13.363073696692794,10.125492508212727,12.175019695776,70.20833333333334,77.4623672729875,2.10019389380632,32.1279539400125,30.40909670532111,38.593853160891385,16.883613697092713
975,MIC,2000,3.60909090909091,0.922569990158081,0.918980002403259,67.65091260274251,93.85626541666666,52.90179808934532,21.98149793346723,9.765305568774536,10.836887141068775,12.1146279875506,78.64583333333334,71.0536958897489,2.08643980407807,31.5760395451888,56.1935822671355,61.6974380335414,12.1530830517622
976,MIC,2001,3.60909090909091,0.927919983863831,0.925660014152527,55.299087206522614,90.43382875,44.69619099299112,18.68973570068677,9.453566551208503,10.435023104151092,12.3721881390593,70.41666666666666,74.34144525509006,2.11594292322367,30.7159253745791,30.73373328542735,38.41932594189737,15.876578784708464
977,MIC,2002,3.60909090909091,0.933040022850037,0.95362001657486,55.195383866628006,90.07311583333333,38.25948031743368,14.833774630290767,9.684187598526487,8.668283407886824,13.737908797789,70.20833333333334,78.18942965558401,2.13792250536975,29.9685114224709,33.3846223797595,41.62940973876174,16.666309492482824
978,MIC,2003,3.60909090909091,0.933759987354279,0.954720020294189,55.51820913950601,90.07311583333333,38.42281373341878,17.025024573008217,10.063105809191871,8.668283407886824,13.6518771331058,70.625,78.18942965558401,2.13435965724276,29.4769692147095,33.38462237975949,41.62940973876173,16.666309492482824
979,MIC,2004,3.60909090909091,0.939239978790283,0.966449975967407,57.07703828811644,90.48550125,36.59274566173553,16.720423698425293,9.687150473395992,9.905069510142008,14.3575911613673,68.984375,78.60609632225068,2.15900751869893,28.5358997277553,30.479461503825746,37.80517933894118,17.83140876496231
980,MIC,2005,3.60909090909091,0.934580028057098,0.982209980487823,55.28560348351796,90.48550125,41.63396815458933,16.90451351801554,11.130214884877212,8.977296710014347,14.582496989161,70.20833333333334,78.95867496117617,2.18808192836392,27.6154762026948,32.11831319293494,39.10534787348116,17.626029652565055
981,MIC,2006,3.58928571428571,0.943250000476837,1.00434994697571,56.46525140603383,89.31891416666667,42.644801497459405,16.625763535499573,11.93374333779018,8.869618078072868,15.1379121153175,70.41666666666666,73.75182067487472,2.22972808372235,26.7901440219653,29.859348310821137,36.57411865828443,17.680537027164135
982,MIC,2007,3.58490566037736,0.947579979896545,1.01159000396729,55.78247114022571,89.89037916666666,42.00929995377858,18.977728426456448,11.6751409371694,9.895367642243707,16.2265842965325,70.41666666666666,73.71565091570646,2.29825284761322,26.1512022251609,27.663249209458993,34.64902826083637,18.476141661087883
983,MIC,2008,3.58490566037736,0.950720012187958,1.01903998851776,59.520775636037186,90.02184291666666,42.58620436986287,14.991276204586022,12.254798233509073,9.165506144364679,17.1710235911521,70.41666666666666,74.67248284254799,2.3144690218508,25.3796681222564,27.773177147900483,35.41863593741728,17.695623522071614
984,MIC,2009,3.60185185185185,0.953890025615692,1.02336001396179,58.86938937505086,89.57766625,40.02920571962992,19.0917144815127,10.338561534881599,8.364591995875044,18.1357404904422,70.20833333333334,77.49331617588132,2.32366278975999,24.692034082322,30.369010481233815,38.06446927075061,17.414472628418114
985,MIC,2010,3.60185185185185,0.95430999994278,1.02393996715546,58.19058831532796,89.91259833333334,41.104956388473504,20.46083846191565,10.338561534881599,9.51428567369779,18.0791232033841,70.20833333333334,83.8470357252617,2.31138282845766,24.3256767535123,34.05167302350114,41.62742808593552,18.382916485220377
986,MIC,2011,3.53636363636364,0.958000004291534,1.02569997310638,60.72076431910196,89.64806833333333,45.84442981084187,18.963169356187183,10.260845303535469,10.669401089350384,18.5802763220581,70.20833333333334,80.0816215936809,2.32398801261975,23.6850383233268,31.673177147900482,40.368635937417274,16.227692027337387
987,MIC,2012,3.51785714285714,0.960739970207214,1.04911994934082,62.44364913304645,90.92308,49.78185351689656,23.29888063669205,11.522405803203588,12.282234897216162,19.9031890660592,70.20833333333334,80.07175708633402,2.37218469287517,22.9132363300166,30.99329105610812,39.601816519914266,16.972818850358234
988,MIC,2013,3.50877192982456,0.963620007038116,1.06727004051208,62.54930798212686,91.11373,45.542604446411126,22.75060834487279,11.786351760228477,10.613426725069681,20.8395061728395,70.20833333333334,80.0012229528217,2.39750606599244,22.1785666514949,30.66955519678198,38.34178306190269,17.804209382053042
989,MIC,2014,3.47115384615385,0.967599987983704,1.08052003383636,63.26722478866576,91.06108,45.42596340179443,18.674135108788807,10.747664054234825,9.445865372816723,21.6013024948523,70.20833333333334,80.24517489914552,2.38107371563351,21.5473511934211,28.71298969990661,37.266682820509644,18.389365426899776
990,MIC,2015,3.47115384615385,0.970579981803894,1.08157002925873,62.53180805842081,90.82684,44.81666374206542,16.773718416690826,11.203750709692638,8.218417843182882,21.917741779028,70.20833333333334,80.7171949616316,2.4022198278359,20.7917747350922,31.758625419673166,40.57919801490091,18.918532093566444
991,MIC,2016,3.41836734693878,0.972880005836487,1.09195995330811,62.53180805842081,90.91918,43.864997069040925,17.457885046799973,10.944868952035907,8.526004711786905,22.3384558415108,70.41666666666666,80.80469496163163,2.41965293682704,19.9849246210431,33.744803986495114,41.46184715409967,18.828329264138286
992,MIC,2017,3.40816326530612,0.973659992218018,1.09706997871399,61.56141551335652,90.90217,42.933930873870835,18.375810086727142,10.816440155108776,8.176686843236288,22.4139539222087,70.20833333333334,80.77552829496496,2.41943639387038,19.4385935231413,32.49063731982845,41.17524726761748,18.811662597471617
993,MIC,2018,3.39795918367347,0.974820017814636,1.10663998126984,56.06629721323648,90.90317,40.7663615544637,18.588003357251484,10.141794304052997,8.998966137568155,23.0120820455184,70.41666666666666,81.01719496163162,2.46313233994955,18.9725926727293,34.027117190094344,42.94296283773956,18.32737251372162
994,MIC,2019,3.43,0.973720014095306,1.12006998062134,67.46799596150716,93.65017416666666,45.981051127115904,14.9518503844738,9.091752211252842,8.28340721130371,23.3939895230218,78.15104166666666,89.1349730572386,2.46458263298169,18.7156069968568,57.9788640993428,65.1691314962374,12.1254614760999
995,MIC,2020,3.42708333333333,0.975260019302368,1.12181997299194,59.592202981313065,90.78829208333335,41.14063469568888,15.65822962919871,9.95000362396241,8.871495227018993,24.3896768193443,70.20833333333334,80.98802829496495,2.46985841231246,19.0578969203279,34.63370077341787,44.0153539839628,17.372227328328993
996,MIC,2021,3.41666666666667,0.976760029792786,1.12009000778198,59.77261972427367,90.67205041666666,41.14063469568888,14.957190235455835,11.07660655180614,8.932745238145197,24.6487092105877,70.20833333333334,80.98802829496495,2.45035762198428,18.462433514171,36.61286744008454,45.09035398396279,17.372227328328993
997,MIC,2022,3.44897959183673,0.978489995002747,1.11310994625092,60.000536123911516,90.67205041666666,42.034373601277665,15.089481910069788,11.539314468701686,8.932745238145197,25.2030975343247,70.41666666666666,81.20859464099453,2.49443087314634,18.1277790671102,36.61286744008454,45.0903539839628,17.184727328328993
998,MIC,2023,3.44897959183673,0.979860007762909,1.11730003356934,59.57167355219521,90.67205041666666,42.150207042694085,15.089481910069788,11.539314468701686,9.375661929448453,25.4786521156424,70.41666666666666,81.7459862487315,2.48385877216476,18.2663887882803,37.80870077341788,46.23618731729613,17.28889399499566
999,TEC,1997,4.1,0.992219984531403,1.09764003753662,58.87017393112181,90.65680875,42.41927433013915,15.037058075269066,10.48156694571178,7.867739925781889,7.18562874251497,58.385416666666664,79.2384524712562,1.50521992757185,10.564623793342,23.258333333333333,31.723497281770744,18.10410499026599
1000,TEC,1998,4.1,0.992869973182678,1.11316001415253,58.8645462989807,90.84569583333334,42.55276139577229,13.014148394266764,10.415795604387927,8.286656054357689,7.70121598147076,66.5625,79.3009524712562,1.51143834042147,10.6370500398344,24.754166666666663,31.69016394843741,18.58327165693266
1001,TEC,1999,4.1,0.993579983711243,1.1239800453186,57.51241048177083,90.84569583333334,42.271181901295975,14.023656984170279,10.415795604387927,7.742954743405184,7.70121598147076,66.5625,79.74261913792286,1.50102692175958,10.4396637214706,23.783333333333335,31.219330615104074,18.58327165693266
1002,TEC,2000,4.1,0.991069972515106,1.13523995876312,54.51608260472615,90.84569583333334,39.968993425369256,14.351009984811144,10.32231209675472,8.995219953358177,8.62265224815026,67.31770833333334,79.90928580458953,1.51207205461841,9.98559748189509,26.137500000000003,33.86099728177074,18.422674395730752
1003,TEC,2001,4.1,0.991509974002838,1.14971005916595,55.28682820002237,90.75921458333335,41.353046019872025,13.525826533635458,9.991566121578224,8.572968165079757,10.7617896009673,56.640625,82.29261913792286,1.51904222881684,10.1495466594304,28.75833333333333,38.004461911135046,17.513835243647417
1004,TEC,2002,4.1,0.991909980773926,1.17212998867035,57.22832409540811,90.1137675,41.77724456787109,15.982604821523031,9.664447774489728,11.503823419411981,12.8354348528936,56.744791666666664,80.61761913792287,1.56301177110852,9.35831629002653,28.6875,37.14433061510408,17.809567492000976
1005,TEC,2003,4.1,0.992349982261658,1.16014003753662,58.036463658014924,90.07146291666666,43.291687329610184,14.28638251622518,10.685579160849258,9.467747449874883,10.6425702811245,56.770833333333336,81.92178580458953,1.55129670418714,9.21637928233829,29.59583333333333,37.15266394843741,17.914341062397416
1006,TEC,2004,4.1,0.992810010910034,1.17499995231628,59.8342146873474,90.43526166666666,44.010104656219475,17.9764253894488,9.561201115449277,10.892990092436476,12.4209461168733,47.68229166666667,81.8384524712562,1.59049643761757,8.2448037287265,31.266666666666666,38.69849728177074,17.005501910314084
1007,TEC,2005,4.1,0.993430018424988,1.1774400472641,60.33338181177773,90.79534291666667,45.54135449727376,18.212204893430076,9.682703614234931,11.17380261421204,12.347218757795,48.984375,81.83845247125619,1.60706763009832,7.76222015826494,32.991666666666674,40.73183061510407,16.176335243647415
1008,TEC,2006,4.1,0.993749976158142,1.17584002017975,61.93162171045938,90.11813791666667,48.4981346130371,19.516371568044026,9.255204454064376,9.974906782309217,12.793373216751,54.27083333333333,80.34032082674746,1.65598814281076,7.26953421687849,30.8375,38.38599728177074,17.031067240344566
1009,TEC,2007,4.3125,0.99370002746582,1.17434000968933,56.89980999628702,93.38104,38.31416102250416,18.3381321678559,11.17769917597374,8.034819256514313,14.8122866894198,64.88790760869566,81.18615416008079,1.66744647396231,7.0042264184342,32.30682210121613,39.03832434026849,18.00261840451123
1010,TEC,2008,4.375,0.993920028209686,1.18115997314453,56.89980999628702,94.02992,38.314161022504166,19.62666446467241,11.17769917597374,9.616675229122244,15.1031894934334,63.130661231884055,81.67782082674746,1.68182271205751,7.03802360402016,32.30682210121613,39.209157673601815,18.00261840451123
1011,TEC,2009,4.27777777777778,0.996129989624023,1.17973005771637,53.80854177474974,93.77244,38.31416102250416,21.133278762300808,12.688025752703355,11.884052158643804,15.8193372673627,61.04732789855072,80.94032082674745,1.72978964992722,7.17954788016973,33.93182210121613,40.48832434026848,17.324775896594566
1012,TEC,2010,4.27777777777778,0.996689975261688,1.1747100353241,62.44539833068848,94.5266,43.75792984167736,19.55353043973446,11.36477171381314,10.21192733570933,15.8819553953593,69.48482789855072,92.32440140357998,1.737369920136,7.41556401088393,46.463730429187,63.5558494039458,8.61356792073155
1013,TEC,2011,4.1875,0.997500002384186,1.16698002815247,57.12104177474974,94.74257,40.94916093349456,21.126574868957203,13.350621193647392,10.628603165348375,16.8845807033363,62.80117753623188,82.22178580458953,1.70667453964333,7.52175033684187,36.79015543454946,44.275824340268485,16.39300238735015
1014,TEC,2012,4.25,0.998009979724884,1.13662004470825,57.55870628356932,94.75922,42.431680281956986,20.800460770726204,10.558601508537937,10.168333157897,18.232044198895,62.59624094202899,82.16181885267825,1.6315139951257,7.40501212880486,35.12765543454947,44.19665767360182,16.778855740266817
1015,TEC,2013,4.1875,0.998430013656616,1.12118005752563,57.927886009216294,94.94012,43.09999473889668,21.4656841357549,9.618267456690479,11.417226687073711,18.429203539823,62.59624094202899,82.29515218601158,1.6413476279136,7.24653803407776,35.12765543454946,44.19665767360182,16.778855740266813
1016,TEC,2014,4.0,0.998679995536804,1.10011994838715,58.299122810363755,94.62238,43.24001351992288,21.77165500322977,8.787842353185026,11.796980712562803,18.8696039163329,67.55208333333334,82.42431885267824,1.6228988209282,6.99520849145747,35.12765543454947,43.425824340268484,16.778855740266817
1017,TEC,2015,4.1,0.998929977416992,1.09291994571686,57.93210919698079,95.13209,42.218763589858995,20.630478143692013,8.901125684380538,11.399786843607824,18.8864142538975,64.49728260869566,82.53265218601159,1.65937174557182,6.72205922020606,35.12765543454946,43.42582434026849,16.778855740266813
1018,TEC,2016,4.1,0.999239981174469,1.07695996761322,59.13127438227335,95.23277,42.833551168441765,18.894844134648636,9.485091527303068,10.196929289648931,19.2419175027871,66.05978260869566,82.53265218601159,1.71146030251129,6.42433068866632,35.36932210121613,44.76727082453506,16.483022406933483
1019,TEC,2017,4.1,0.999639987945557,1.07220995426178,61.695974508921296,95.51389,46.1434736251831,18.172493179639176,10.296956871946659,10.356607669343552,21.1389521640091,67.60416666666666,82.07477863620358,1.72439980523824,6.23574003319539,34.30978272039603,44.354122974804504,16.336171454951923
1020,TEC,2018,4.1,0.999689996242523,1.07424998283386,62.17347447077432,95.09546,47.78311300277709,18.860826532046,11.349527090787895,9.942404318600893,21.4511041009464,67.1875,82.07477863620358,1.77527045640936,6.02536651965919,33.49728272039603,42.55828964147118,16.336171454951923
1021,TEC,2019,4.1,0.999949991703033,1.0896999835968,60.04730526606241,90.44230708333333,45.35167308648427,15.950906023383139,9.28026945888997,9.238380841910843,23.1913455037187,61.901041666666664,81.49005119906391,1.82594515279506,5.76599339494361,33.818116053729355,41.44266969982601,16.0754259765624
1022,TEC,2020,4.125,1.00005996227264,1.09881997108459,61.9320896466573,90.61273041666666,46.20363601048787,17.536234994729355,9.704516520102827,8.68345245284339,24.3566591422122,65.486865942029,81.22641225478152,1.84824631986819,5.31783634048409,31.272282720396028,40.205169699826016,16.540532819140147
1023,TEC,2021,4.125,1.00012004375458,1.11324000358582,59.92855850855507,90.83747958333333,44.47260268529256,17.536234994729355,10.151462763547903,8.813853189970061,25.0056779468544,62.11730072463768,81.48011913792287,1.86998499856623,5.13714683786122,30.991666666666667,39.93287734012557,17.03739564497348
1024,TEC,2022,4.125,1.00019001960754,1.1214200258255,59.9206420580546,90.83747958333333,44.47260268529256,17.536234994729355,10.151462763547904,8.68345245284339,25.0057352603808,62.11730072463768,81.34678580458953,1.934648000251,5.26456110600924,31.56394938706269,39.93287734012558,16.987395644973482
1025,TEC,2023,4.125,1.00018000602722,1.11993002891541,60.34366687138875,90.74415833333333,45.243636131286614,17.536234994729355,10.151462763547903,8.813853189970061,25.0628858906929,63.934556159420296,81.54261913792286,1.98751476904739,4.94678812019768,30.258333333333333,39.291210673458906,17.03739564497348
1026,MEA,1997,2.75,0.86760002374649,0.791159987449646,59.82178894678749,88.38654041666666,47.2134838104248,14.622947315375008,10.349153220653541,8.413419723510744,4.0,33.9375,70.53002000257246,1.96558952590473,20.9297357225348,30.323500485800686,39.62981573625258,16.66161961319124
