ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
EGY,1997,,0.1,56.5,25.2,,0.01,81.0,88.0,92.0,2.0999999046,,56.4,,,,,,,,14366.0,,63.389,67.197,
EGY,1998,,0.1,52.9,24.2,,0.01,88.0,92.0,98.0,,,55.2,,,,,,,,11316.0,,60.782,67.471,
EGY,1999,,0.1,49.7,23.4,,0.01,97.0,97.0,96.0,,,,,,,,,,,-163.0,,60.291,67.737,
EGY,2000,35.5,0.1,46.7,22.5,98.2428696788173,0.01,98.0,98.0,98.0,1.96,91.2317016114182,60.9,66.0458564610715,79.0,1.7817821344302,0.3,54.0308385014475,4.92244291,,-2815.0,,58.95,68.007,
EGY,2001,35.3,0.1,44.0,21.7,98.2736396834303,0.01,99.0,99.0,97.0,1.96,91.5447294384506,,67.5478246092242,76.0,1.6810409662481,0.3,54.0132266126421,5.40030336,,927.0,5.2,56.768,68.308,
EGY,2002,35.2,0.1,41.6,21.0,98.3043525753378,0.01,97.0,97.0,97.0,1.94,91.8580995381136,,69.0480514749255,73.0,1.58039279246092,0.3,53.9948514125657,5.5107379,,73253.0,5.4,54.671,68.564,
EGY,2003,35.1,0.1,39.4,20.3,98.335021524034,0.01,98.0,98.0,98.0,1.95,92.1718235585916,69.4,70.5465458824676,66.0,1.47983785037126,0.2,53.9757201144686,5.2242527,,37743.0,6.0,54.79,68.402,0.620036070697145
EGY,2004,34.8,0.1,37.5,19.7,98.365643197958,0.01,97.0,97.0,97.0,1.97,92.4858978069016,,72.0433055381976,63.0,1.37937608299444,0.2,54.7231046427893,4.85732365,,31302.0,6.3,54.639,68.613,0.415363675439132
EGY,2005,34.5,0.1,35.8,18.9,98.3962203294697,0.01,98.0,98.0,98.0,1.92,92.8003242543512,74.2,73.5383324002226,58.0,1.27900752931132,0.2,55.4731201436213,4.92229176,,-18144.0,6.4,55.676,68.779,0.660130201577017
EGY,2006,34.1,0.1,34.2,18.1,98.426743408475,0.01,98.0,98.0,98.0,2.14,93.1150933728137,,75.0316195859977,53.0,1.17873205505927,0.2,56.2257569455607,4.84190083,,-28511.0,6.0,56.623,68.977,0.680890797896673
EGY,2007,33.7,0.1,32.7,17.4,98.4565570321653,0.01,98.0,98.0,97.0,1.86,93.4279651849764,,76.5141254695889,48.0,1.07892084623274,0.2,56.974348623783,4.44493246,,-32607.0,5.6,57.158,69.128,0.827061898303727
EGY,2008,33.2,0.1,31.3,16.6,98.4859930462561,0.02,97.0,97.0,92.0,1.63,93.7399490225332,78.9,77.9914043179559,44.0,0.97932089653396,0.2,57.7220636028874,4.46634817,,-46339.0,5.5,56.959,69.319,1.15332161545055
EGY,2009,32.5,0.1,30.0,15.9,98.5154718531203,0.02,97.0,97.0,95.0,1.51,94.0524838097041,,79.4696185290125,40.0,0.879673350331214,0.2,58.4732458151999,4.37870932,,-55856.0,5.2,57.263,69.48,1.06665339899544
EGY,2010,31.9,0.1,28.7,15.1,98.5449648922307,0.02,97.0,97.0,96.0,1.43,94.3654653837058,,80.948383811599,38.0,0.779993341770128,0.2,59.2275882435158,4.15319157,,-18831.0,5.1,58.306,69.664,2.10767808732305
EGY,2011,31.4,0.1,27.5,14.5,98.574504181642,0.02,96.0,96.0,96.0,1.43,94.6790002685632,,82.4280494080897,34.0,0.680267851738688,0.2,59.9853928702246,4.35707569,,158511.0,4.9,58.103,69.88,3.03026722382926
EGY,2012,31.0,0.1,26.3,13.8,98.6036168042443,0.03,93.0,93.0,93.0,1.41,94.9913271486837,,83.9040111031808,31.0,0.580643548997634,0.2,60.7417589685191,4.45891809,,-2118.0,5.1,58.469,70.085,2.41888523991349
EGY,2013,30.7,0.1,25.2,13.3,98.6328142113716,0.03,97.0,97.0,96.0,1.4,95.3042855607555,,85.3821176118691,28.0,0.480906901364026,0.2,61.5019516846728,4.6710043,,163449.0,5.3,59.123,70.052,
EGY,2014,30.3,0.1,24.2,12.7,98.6620775238515,0.04,94.0,94.0,93.0,1.37,95.6177859083195,91.5,86.8621401007901,25.0,0.38106493439122,0.2,62.2657133797707,4.77415323,,5961.0,5.5,58.101,70.415,3.02325529819737
EGY,2015,29.7,0.1,23.2,12.2,98.6914116257754,0.04,93.0,93.0,92.0,1.27,95.9318698997967,,88.344198149916,24.0,0.281113603456652,0.2,63.0331802497845,5.06153202,,-79150.0,5.8,56.931,70.483,1.75085294090364
EGY,2016,29.2,0.1,22.4,11.8,98.7208232501016,0.05,95.0,95.0,95.0,1.27,96.2465784166378,,89.8283389809817,21.0,0.181052966414878,0.2,63.8044686278027,5.07462406,,4132.0,6.0,52.246,70.844,1.53531582927306
EGY,2017,28.8,0.1,21.6,11.3,98.7505737560033,0.05,94.0,94.0,94.0,1.3,96.5629903922749,,89.8269698994439,20.0,0.0809128864146379,0.2,64.5822769250156,5.34661913,,-23281.0,6.4,50.624,71.302,1.33609216061138
EGY,2018,28.5,0.1,20.9,10.9,98.7558675337883,0.06,95.0,95.0,94.0,1.26,96.8810007737248,,89.8269190815113,19.0,0.0427895628876898,0.2,65.4068268892447,4.74892998,,-61050.0,6.3,49.099,71.367,
EGY,2019,28.3,0.1,20.1,10.6,98.7614152226307,0.06,95.0,95.0,95.0,1.22,97.2005582635653,,89.8282405087092,18.0,0.0248147379918536,0.2,66.2777767570244,4.5994668,29.7,-59715.0,6.3,46.431,71.358,
EGY,2020,,0.1,19.4,10.2,98.7671898041778,0.07,94.0,94.0,94.0,1.13,97.5215610615812,,89.8309319942197,17.0,0.006822311933932,,67.1545533532315,4.15384626,,4476.0,6.4,45.672,70.99,
EGY,2021,,0.1,18.7,9.8,98.7679087029408,0.08,96.0,96.0,96.0,,97.5246503198928,97.1,,,0.0068349098112214,,67.1621267559778,4.60955143,,-32370.0,7.2,44.767,70.221,
EGY,2022,,0.1,18.1,9.5,98.76885789947,0.08,97.0,97.0,96.0,,97.5287500099944,,,,0.0068516530536605,,67.1721881963149,,,-29998.0,,43.603,70.159,
EGY,2023,,,,,,,,,,,,,,,,,,,,-29998.0,,,,
