ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
OMN,1997,,0.1,20.5,9.1,,0.05,99.0,99.0,98.0,,,,,,,,,,,-17943.0,,57.472,72.415,
OMN,1998,,0.1,18.9,8.4,,0.05,99.0,99.0,98.0,2.2000000477,,,,,,,,,,-19193.0,,49.067,72.97,
OMN,1999,,0.1,17.6,7.8,,0.05,99.0,99.0,99.0,,,,,,,,,,,-20097.0,,41.185,73.184,
OMN,2000,37.8,0.1,16.4,7.2,85.6380751384865,0.05,99.0,99.0,99.0,1.93,89.1558424092509,94.7,,20.0,,1.4,,2.68485427,,-19889.0,,31.447,73.466,
OMN,2001,36.9,0.1,15.4,6.8,85.633767394233,0.05,99.0,99.0,99.0,1.89,89.1527848641269,,,20.0,3.81622680943698,1.4,,2.70073724,,-20234.0,12.4,24.462,73.808,
OMN,2002,36.2,0.1,14.5,6.4,85.6294594553516,0.05,99.0,99.0,99.0,1.85,89.9116255325414,,,22.0,3.81855942677284,1.3,,2.77737164,,-20634.0,11.3,20.372,73.869,1.16489093604603
OMN,2003,35.4,0.1,13.8,6.1,85.6251519486473,0.05,99.0,99.0,98.0,1.85,90.6708890812861,,,20.0,3.82089302773085,1.4,,2.77524447,,-20635.0,11.0,17.256,74.14,1.43938147721665
OMN,2004,34.6,0.1,13.2,5.8,85.693648626899,0.05,99.0,99.0,98.0,1.82,91.4715621981696,,,20.0,3.78379830096219,1.3,,2.59660101,,-855.0,10.0,14.466,74.329,1.70119346822717
OMN,2005,33.8,0.1,12.8,5.7,86.0602737315176,0.05,99.0,99.0,98.0,1.81,92.2937619891342,98.0,,20.0,3.7169584988325,1.3,,2.26479053,,-630.0,9.4,12.215,74.396,2.10719499743956
OMN,2006,33.1,0.1,12.4,5.5,86.4235170420893,0.05,99.0,98.0,96.0,1.78,93.1032797460759,98.0,,21.0,3.23098325160385,1.5,,2.01985121,,-398.0,9.3,10.225,74.48,4.72536362356504
OMN,2007,32.2,0.1,12.2,5.4,86.783197423425,0.05,99.0,99.0,97.0,1.74,93.9002109005218,99.0,,22.0,2.76098323405064,1.5,,2.11371112,,-755.0,9.2,10.402,74.461,1.41996365276823
