ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
SVK,1997,,0.1,10.9,6.0,,0.01,,99.0,99.0,8.1000003815,,100.0,,,,,,,,45.0,,28.488,72.7048780487805,2.60910289910469
SVK,1998,,0.1,10.5,5.5,,0.01,,99.0,99.0,8.0,,100.0,,,,,,,,-186.0,,26.732,72.5512195121951,2.38313315170011
SVK,1999,,0.1,10.0,5.2,,0.01,,99.0,99.0,8.0,,100.0,,,,,,,,-102.0,,25.234,72.9024390243902,2.62344104109304
SVK,2000,22.4,0.1,9.6,5.0,97.9808919581419,0.01,98.0,99.0,98.0,7.87,99.8249495005118,100.0,,9.0,0.0,1.1,84.7361122857827,5.3,,-1135.0,,23.489,73.0512195121951,2.39924585565151
SVK,2001,22.4,0.1,9.3,4.8,97.9794240308172,0.01,99.0,99.0,99.0,7.67,99.8323949984758,99.4,,9.0,0.0,0.9,84.7356346070182,5.33,,-791.0,6.1,21.181,73.4024390243903,2.19475451810212
SVK,2002,22.3,0.1,9.1,4.5,97.976274013055,0.01,99.0,99.0,99.0,7.57,99.8348577566565,99.4,,9.0,0.0,0.9,84.7217161981879,5.51,,-571.0,6.1,20.856,73.6048780487805,2.2510765168814
SVK,2003,22.3,0.1,8.8,4.3,97.9731225515907,0.01,99.0,99.0,99.0,7.25,99.6609157024116,99.5,,8.0,0.0,0.8,84.5633136729172,5.45,,-325.0,6.0,20.684,73.6048780487805,2.54913338303213
SVK,2004,22.2,0.1,8.6,4.1,97.9699712874802,0.01,99.0,99.0,99.0,6.91,99.4697224450761,99.5,,8.0,0.0,0.9,84.3841380818939,6.37,13.3,-225.0,5.8,20.48,73.9585365853659,2.00932830666369
SVK,2005,22.1,0.1,8.3,3.9,97.9668220089089,0.01,99.0,99.0,98.0,6.78,99.2778727127481,99.5,,7.0,0.0,0.7,84.204511545244,6.59,11.6,-219.0,5.5,20.56,73.9048780487805,1.72983300694361
SVK,2006,22.0,0.1,8.0,3.7,97.9636539676569,0.01,99.0,99.0,98.0,6.73,99.0853576664993,99.5,,7.0,0.0,0.8,84.024314456926,6.85,10.6,-26.0,5.6,20.442,74.2048780487805,1.52494715918617
