ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
VNM,1997,,0.2,34.9,17.8,,0.43,,95.0,96.0,1.6699999571,,77.1,,,,,,,,52526.0,,34.302,71.802,
VNM,1998,,0.2,33.1,16.8,,0.43,,94.0,96.0,,,,,,,,,,,72370.0,,30.71,72.107,
VNM,1999,,0.2,31.4,15.8,,0.43,,93.0,94.0,,,,,,,,,,,-31169.0,,29.019,72.317,
VNM,2000,27.3,0.3,30.0,15.0,80.5796711166033,0.43,,96.0,97.0,1.4,49.9597782328979,58.8,,88.0,16.8533756641047,1.2,31.7239924098615,4.10752726,,-150955.0,,27.968,72.462,
VNM,2001,25.9,0.3,28.7,14.3,81.4385538908643,0.43,,96.0,98.0,1.41,51.8722951685252,,,76.0,15.9889897937928,1.2,33.0722479789971,4.80107498,,-162571.0,19.5,27.014,72.647,1.25786515739385
VNM,2002,24.5,0.3,27.6,13.7,82.2911537153738,0.42,,75.0,96.0,1.42,53.7733307136486,85.0,,72.0,15.1305676428398,1.1,33.5752123532582,3.87075853,,-159577.0,17.7,26.532,72.801,1.32312681328516
VNM,2003,23.2,0.3,26.6,13.2,83.1365351940199,0.41,78.0,99.0,93.0,1.44,55.6610180671033,,,70.0,14.2788496631958,1.1,34.0712592943877,3.94229889,,-153880.0,16.0,25.089,72.98,1.29977205692469
VNM,2004,22.0,0.3,25.8,12.8,83.9749964118067,0.39,94.0,96.0,97.0,1.51,57.5360831029729,,,67.0,13.4336037519318,1.1,34.5604674160811,4.08791971,,-150349.0,15.3,26.263,73.135,1.29143987424364
VNM,2005,20.9,0.3,25.1,12.5,84.8058439875053,0.36,94.0,95.0,95.0,1.53,59.5286616918363,,84.3164687645028,66.0,12.5953806569001,1.1,35.1198369569074,4.31821251,,-144080.0,15.2,26.266,73.271,1.26650646261985
VNM,2006,19.9,0.3,24.5,12.3,85.6291833330873,0.33,93.0,94.0,93.0,1.57,61.5157405336314,83.8,84.3788541008405,66.0,11.764098854618,1.1,35.6740682109046,4.56979847,,-131559.0,15.0,27.366,73.319,1.24833534689944
VNM,2007,18.9,0.3,24.0,12.1,86.4447942475813,0.3,67.0,92.0,83.0,1.68,63.4968621085174,,84.4421659464239,64.0,10.9399375683714,1.1,36.2229390001035,4.62917614,,-119471.0,13.8,28.725,73.436,1.37797161481113
VNM,2008,18.1,0.4,23.6,12.0,87.2523212418097,0.29,87.0,93.0,92.0,1.77,65.4712734511092,,84.5062972038271,62.0,10.123172264331,1.1,36.7661758043524,4.36028337,,-101560.0,12.6,30.388,73.411,1.27574205341502
VNM,2009,17.5,0.4,23.3,11.8,88.0518068099142,0.27,94.0,96.0,97.0,1.9,67.4390971760659,,84.5714571672781,61.0,9.31378175221681,1.1,37.3036533664036,4.48502922,,-18546.0,11.1,32.923,73.498,1.42571500171031
VNM,2010,17.2,0.4,23.1,11.7,88.8442328441126,0.25,88.0,93.0,98.0,2.02,69.402687859004,,84.8843752881511,60.0,8.51104157244339,1.1,37.835495527849,5.07146072,,-4382.0,9.9,34.991,73.513,1.52841154613334
