ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
STP,1997,,3.0,97.2,23.3,,2.7,,73.0,60.0,,,,,,,,,,,-1801.0,,115.731,61.181,
STP,1998,,2.8,92.5,23.0,,2.14,,73.0,59.0,,,,,,,,,,,-2024.0,,119.931,61.187,
STP,1999,,2.7,87.4,22.8,,1.87,,78.0,64.0,,,,,,,,,,,-2274.0,,121.907,61.393,
STP,2000,51.9,2.5,82.0,22.5,68.7559974594775,1.56,,82.0,69.0,,20.6224626143389,78.6,,179.0,70.5394163450304,1.1,13.0154562801503,10.51756001,,-2512.0,,124.946,61.655,
STP,2001,51.4,2.3,76.5,22.1,69.2697762193741,1.37,,92.0,75.0,,21.758127056461,,,182.0,69.2004175545176,1.0,14.0334120662213,10.83865166,,-1292.0,15.7,128.02,62.032,
STP,2002,50.9,2.1,71.0,21.6,69.8031998185503,1.12,,92.0,85.0,,22.9281405675294,,,170.0,67.8270253564279,1.0,15.069983529542,10.69723701,,-739.0,13.7,128.147,62.6,
STP,2003,50.4,2.0,65.6,20.9,70.3328947779321,0.84,43.0,94.0,87.0,3.2,24.1056942714447,76.4,,166.0,66.449200403217,0.9,16.1105674985949,12.6639061,,-889.0,12.3,126.014,63.166,
STP,2004,49.9,1.8,60.4,20.1,70.8543956281794,0.75,70.0,96.0,91.0,,25.2853938487237,,,159.0,65.0728392685065,0.9,17.1522279795423,11.91980934,,-991.0,11.1,123.781,63.731,
STP,2005,49.3,1.6,55.6,19.3,71.3668935067394,0.7,96.0,97.0,88.0,,26.5791009305251,,,160.0,63.699180094183,0.9,18.1269876650562,11.55062962,,-1023.0,10.3,119.936,63.709,
STP,2006,48.7,1.5,51.0,18.6,71.8708584899915,0.63,75.0,97.0,85.0,3.2,27.8809293575894,80.7,,162.0,62.3277461001813,0.9,19.1065957452927,8.30422878,,-1072.0,10.4,116.508,64.398,2.41364433140544
STP,2007,48.1,1.3,46.8,18.0,72.3663035997042,0.54,87.0,97.0,86.0,,29.1900927295862,,,149.0,60.9586846422871,0.9,20.0904434251946,8.20471764,,-1086.0,11.3,116.116,64.724,2.35509539608289
STP,2008,47.5,1.2,42.9,17.4,72.8532368503242,0.46,99.0,99.0,93.0,,30.5058156952963,,38.6507647494786,150.0,59.5921358201803,0.9,21.0779364836882,7.16872263,,-1176.0,12.8,117.351,65.079,8.0458151703845
STP,2009,47.0,1.1,39.4,16.8,73.3312416723324,0.41,98.0,98.0,90.0,,31.8267788469795,81.7,38.460540263255,157.0,58.2288594303182,0.9,22.0682203633553,7.24220848,,-1306.0,14.0,118.474,65.116,2.80697026857092
STP,2010,46.4,1.0,36.2,16.2,73.8007821200292,0.36,98.0,98.0,92.0,,33.1528174421221,,38.2726476882523,160.0,56.868382749651,0.8,23.0610393261895,6.86072636,,-1527.0,15.4,119.117,65.249,3.29419644940526
STP,2011,46.0,0.9,33.1,15.1,74.2616684599327,0.34,96.0,96.0,91.0,2.9,34.4829426011606,,38.0875826989662,183.0,55.5111482789355,0.8,24.0557332656183,6.76036882,,-1641.0,16.2,115.102,64.902,3.22503487068954
STP,2012,45.7,0.9,30.3,14.1,74.714140731746,0.3,96.0,96.0,92.0,,35.8167422474695,,37.9051805422339,160.0,54.156990037089,0.8,25.0519365301614,6.47629499,,-1736.0,16.1,111.445,65.746,
STP,2013,45.4,0.8,27.7,13.0,75.1549980628087,0.22,97.0,97.0,91.0,,37.1493809462961,,39.8238378058417,158.0,52.8107653812295,0.8,26.0472906905953,7.93743753,,-1781.0,15.9,103.828,66.328,
STP,2014,45.2,0.7,25.3,12.0,75.5849870092693,0.19,95.0,95.0,92.0,,38.4812028048961,92.5,41.8308937557863,144.0,51.4716654659719,0.8,27.0419504967929,6.73101807,,-1794.0,16.2,99.612,66.845,
STP,2015,45.0,0.7,23.1,11.0,76.0042348196248,0.16,96.0,96.0,93.0,,39.8117886622739,,43.9211875070312,139.0,50.1398156283527,0.7,28.0357362105177,5.34009647,,-1800.0,16.1,95.992,67.249,
STP,2016,44.8,0.6,21.1,10.1,76.4130457301581,0.15,96.0,96.0,93.0,,41.1410220675291,,46.0893713692222,164.0,48.8150186036669,0.7,29.0286183544256,6.43088865,,-1786.0,15.8,91.146,67.492,
STP,2017,44.5,0.6,19.4,9.4,76.8117348936463,0.14,95.0,95.0,90.0,,42.4688370821768,,48.3302714189223,144.0,47.497090227277,0.7,30.020605293788,6.46181059,55.5,-1775.0,15.3,86.522,68.267,
STP,2018,44.3,0.6,18.0,8.7,77.200595461434,0.11,95.0,95.0,95.0,,43.7951971255154,,50.6388701682328,149.0,46.1858433863197,0.7,31.0117290894516,5.50957823,,-1758.0,15.3,82.714,68.355,
STP,2019,44.2,0.5,16.9,8.2,77.335780426244,0.1,95.0,95.0,95.0,2.89,45.1201003296246,96.8,53.0103104075633,142.0,44.8810925996552,0.7,32.0020484173943,5.29584646,,-1718.0,14.9,82.123,68.523,
STP,2020,,0.5,15.9,7.7,77.317357139711,0.1,96.0,96.0,86.0,,46.4435823257995,,55.4399006783177,146.0,43.582652159916,,32.9916491846743,7.30042553,,0.0,13.5,81.252,67.785,
STP,2021,,0.5,15.1,7.3,77.2851304937535,0.09,97.0,97.0,77.0,,47.765818728799,,57.9233049483653,,42.2901893792718,,33.9806722650599,7.82528496,,-792.0,13.1,79.418,67.591,
STP,2022,,0.4,14.5,7.0,77.3411165329901,0.07,97.0,97.0,77.0,,47.8426472252971,,58.0579084027812,,42.1880061695751,,34.0034886761467,,,-600.0,,77.367,68.794,
STP,2023,,,,,,,,,,,,,,,,,,,,-600.0,,,,
