ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
USA,1997,,,9.0,4.8,,,84.0,96.0,91.0,3.7999999523,,99.4,,,,,,,,1866819.0,,50.195,76.4292682926829,6.68439974629017
USA,1998,,,8.8,4.8,,,87.0,96.0,92.0,3.7000000477,,99.4,,,,,,,,1799996.0,,49.367,76.5804878048781,6.15367843932288
USA,1999,,,8.6,4.7,,,88.0,96.0,92.0,3.5999999046,,99.4,,,,,,,,1667953.0,,48.021,76.5829268292683,5.55982236242186
USA,2000,7.8,,8.5,4.6,,,90.0,94.0,91.0,3.48,99.8727276292862,99.4,,12.0,0.0,0.4,96.496190726794,12.49002552,,1479676.0,,46.734,76.6365853658537,5.51915007326843
USA,2001,7.7,,8.3,4.6,,,89.0,94.0,91.0,3.46,99.8724449099371,99.4,,13.0,0.0,0.4,96.5574451328594,13.16811562,,1335725.0,2.5,44.099,76.8365853658537,6.66723897333368
USA,2002,7.7,,8.2,4.7,,,88.0,94.0,91.0,3.38,99.8721627616169,99.5,,13.0,0.0,0.4,96.6187980910896,13.9952774,,1168499.0,2.5,41.761,76.9365853658537,5.62822466338611
USA,2003,7.8,,8.1,4.6,,,92.0,96.0,93.0,3.32,99.8718834250543,99.3,,13.0,0.0,0.4,96.6802433560019,14.50551128,,1074728.0,2.5,40.338,77.0365853658537,
USA,2004,7.9,,8.1,4.5,,,92.0,96.0,93.0,3.25,99.8716037773494,99.3,,13.0,0.0,0.4,96.741770528809,14.55115986,,1200409.0,2.5,39.658,77.4878048780488,
USA,2005,8.1,,8.0,4.5,98.8969742740372,,93.0,96.0,92.0,3.19,99.8713272103744,99.4,,13.0,0.0,0.4,96.803402369468,14.57938957,,1129462.0,2.5,38.963,77.4878048780488,
USA,2006,8.4,,7.9,4.4,98.9038131746627,,93.0,96.0,92.0,3.16,99.8710524781437,99.4,,13.0,0.0,0.4,96.8651167202463,14.70870876,,1113259.0,2.5,39.756,77.6878048780488,5.77441905204262
