ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
MDG,1997,,0.1,120.3,33.6,,0.03,,49.0,46.0,,,47.3,,,,,,,,485.0,,146.252,56.223,
MDG,1998,,0.1,115.0,32.7,,0.04,,52.0,51.0,,,,,,,,,,,485.0,,145.247,56.917,
MDG,1999,,0.1,109.8,31.9,,0.05,,55.0,55.0,,,,,,,,,,,485.0,,145.675,57.372,
MDG,2000,42.6,0.1,104.9,31.1,36.9481213461385,0.07,,57.0,57.0,0.43,3.82452274708438,47.0,23.7090189313949,658.0,41.6703865915268,3.6,3.16942891855455,3.99177575,,485.0,,145.084,57.938,
MDG,2001,42.3,0.1,100.2,30.3,37.5806865894037,0.08,,60.0,59.0,0.33,4.27623527355919,,23.7806046105071,627.0,41.3864657672959,3.4,3.56440491315381,4.11513805,70.8,485.0,34.1,144.939,58.57,
MDG,2002,42.0,0.1,95.9,29.6,38.2126799889212,0.1,51.0,62.0,61.0,0.4199999869,4.72902493987506,,23.8527209414264,637.0,41.1024857609799,3.4,3.95967754956569,4.92547607,,485.0,35.6,144.79,58.892,
MDG,2003,41.6,0.1,91.8,28.9,38.8436031481293,0.12,61.0,66.0,65.0,0.4,5.18344487592683,,23.7773907860889,626.0,40.8187547690074,3.3,4.35539174739667,5.00276518,,485.0,36.9,145.203,59.491,
MDG,2004,41.1,0.1,88.0,28.2,39.4738982619878,0.14,71.0,78.0,79.0,,5.63879497378888,51.3,23.7009736421669,598.0,40.5349761942968,3.4,4.75117218939681,5.25089979,,485.0,35.4,142.052,60.149,
MDG,2005,40.5,0.1,84.3,27.6,40.2552973589026,0.16,81.0,85.0,74.0,0.39,6.12117429647739,,23.7070094634772,568.0,40.1539034410838,3.4,5.16535416334064,5.2155776,73.2,485.0,33.7,140.649,60.57,
MDG,2006,39.9,0.1,80.9,27.0,41.0378421311969,0.18,82.0,85.0,71.0,0.32,6.60626040079226,,23.7115265019149,537.0,39.7716713374809,3.3,5.58029022729584,5.07203817,,485.0,31.4,140.839,61.315,
MDG,2007,39.5,0.1,77.8,26.4,41.820986961241,0.2,84.0,84.0,81.0,0.32,7.09404605387567,,23.7142029897626,521.0,39.3885988646816,3.2,5.99596059630711,4.60865784,,485.0,30.9,141.904,61.757,
MDG,2008,38.9,0.1,75.1,25.8,42.6055743876338,0.23,77.0,77.0,70.0,0.29,7.58477424817969,,23.7154715165531,526.0,39.0041148632831,3.2,6.41251718600005,4.08111715,,485.0,30.7,141.249,62.142,
MDG,2009,38.3,0.1,72.6,25.4,43.3892235845163,0.26,77.0,77.0,63.0,,8.07809185945002,43.9,23.714033019957,507.0,38.6197212485011,3.1,6.82971007572956,4.38469839,,485.0,29.9,142.629,62.734,
MDG,2010,37.9,0.1,70.6,25.0,44.1727775368766,0.29,70.0,70.0,66.0,0.34,8.57423264087617,,23.7103320121403,497.0,38.2348450150624,3.1,7.24768908318934,4.69762659,71.7,485.0,28.3,141.136,62.873,
MDG,2011,37.7,0.2,69.0,24.7,44.9557063792181,0.31,73.0,73.0,62.0,0.32,9.07317357345326,,23.7040786478568,484.0,37.8497908591086,3.1,7.66643195094862,4.521595,,485.0,27.2,136.739,63.494,
MDG,2012,37.5,0.2,67.8,24.4,45.7379371546935,0.34,68.0,68.0,62.0,,9.57497722568056,,23.6952287947047,476.0,37.464578479219,2.9,8.0859743258355,3.9110589,70.7,485.0,29.3,135.663,63.544,
MDG,2013,37.4,0.2,66.8,24.3,46.5189417208381,0.37,70.0,70.0,64.0,0.33,10.0796108080669,44.3,23.6835048300524,455.0,37.0795138161508,3.0,8.50629149892167,3.75156283,,485.0,33.0,134.506,63.962,
MDG,2014,37.4,0.2,66.2,24.1,47.299102963258,0.4,68.0,68.0,66.0,0.32,10.5872296200375,,23.6691017663676,467.0,36.6943146552066,3.0,8.92747911221178,4.46240282,,485.0,37.7,131.934,64.255,
MDG,2015,37.4,0.2,65.8,24.0,48.077446714498,0.42,62.0,62.0,60.0,,11.0976984938148,,23.6515218917519,482.0,36.3095788172821,2.8,9.34945079734307,5.0062542,,485.0,40.4,130.238,64.339,
MDG,2016,37.5,0.3,65.7,24.0,48.854353375217,0.45,68.0,68.0,62.0,,11.6111708642625,,23.6309617028955,447.0,35.9250230087021,2.8,9.7723017777652,5.33248854,,485.0,41.9,129.428,64.997,
MDG,2017,37.5,0.3,65.7,24.0,49.6293115469512,0.47,65.0,65.0,55.0,,12.1276031211704,,23.6071678602562,423.0,35.5409506353466,2.7,10.1960059200034,4.80225992,,485.0,42.8,127.715,65.094,
MDG,2018,37.7,0.3,65.8,24.0,50.4022432734825,0.49,74.0,74.0,68.0,,12.6470453599113,46.1,23.5801084485572,423.0,35.1573633914941,2.6,10.620594899446,4.22846937,,485.0,44.7,125.276,65.27,
MDG,2019,37.8,0.3,66.1,24.1,51.1722061354795,0.5,70.0,70.0,60.0,,13.1693371507898,,23.5493314888199,398.0,34.774847955203,2.1,11.0459764755865,3.10129309,,-1487.0,47.1,123.263,65.882,
MDG,2020,,0.4,66.3,24.1,51.9400233315503,0.51,68.0,68.0,55.0,,13.6947389718241,,23.5152516440623,392.0,34.3928336001549,,11.472310302694,3.72316122,,-742.0,49.5,121.319,65.182,
MDG,2021,,0.4,66.3,24.1,52.7043071877967,0.51,57.0,57.0,44.0,,14.2229669156927,45.8,23.477213342394,,34.0121809197556,,11.8994336955018,3.5045228,,-742.0,51.0,119.429,64.485,
MDG,2022,,0.4,65.8,24.0,53.4658834155826,0.5,57.0,57.0,44.0,,14.7542851111188,,23.4356305415008,,33.632324349793,,12.3275082854017,,,-1500.0,,118.125,65.23,
MDG,2023,,,,,,,,,,,,,,,,,,,,-1500.0,,,,
