ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
FRA,1997,,0.2,5.8,3.0,,0.21,,97.0,83.0,8.6000003815,,,,,,,,,,37822.0,,9.257,78.3048780487805,1.66495608133724
FRA,1998,,0.2,5.6,2.9,,0.2,27.0,96.0,82.0,8.3999996185,,,,,,,,,,56608.0,,9.981,78.6048780487805,1.65460451082552
FRA,1999,,0.2,5.5,2.8,,0.2,24.0,97.0,83.0,8.3000001907,,,,,,,,,,77667.0,,10.893,78.7560975609756,1.63318584277051
FRA,2000,8.4,0.2,5.4,2.7,99.999998548443,0.21,26.0,97.0,84.0,8.25,98.6630267590173,,,9.0,0.0,0.4,88.8307472384638,9.58447742,,102857.0,,11.913,79.0560975609756,1.79151433468007
FRA,2001,8.3,0.2,5.3,2.7,100.0,0.22,28.0,97.0,85.0,8.12,98.6622571907922,99.6,,9.0,0.0,0.3,88.8492125325536,9.7056284,,122247.0,2.5,12.174,79.1585365853659,1.77413206159526
FRA,2002,8.3,0.3,5.1,2.7,99.9999969340962,0.23,29.0,97.0,86.0,8.01,98.6614874028866,,,9.0,0.0,0.3,88.8676804387898,10.02218628,,137513.0,2.5,11.451,79.2609756097561,1.88470185650375
FRA,2003,8.4,0.3,4.9,2.6,99.9999995291174,0.23,28.0,97.0,87.0,7.84,98.6607286420978,,,9.0,0.0,0.4,88.8652101207758,10.08283424,,148696.0,2.5,11.034,79.1146341463415,1.65248405899107
FRA,2004,8.5,0.3,4.8,2.5,100.0,0.23,35.0,98.0,88.0,7.69,98.6599731788186,98.0,,9.0,0.0,0.4,88.8627184900741,10.16429329,,154947.0,2.5,11.054,80.1634146341463,1.64702333472715
FRA,2005,8.5,0.3,4.6,2.4,100.0,0.23,35.0,98.0,87.0,7.52,98.6592263247654,97.9,,9.0,0.0,0.4,88.8602115956425,10.2148447,,155943.0,2.5,10.938,80.1634146341463,1.61295441695792
FRA,2006,8.6,0.3,4.5,2.4,100.0,0.23,39.0,99.0,89.0,7.41,98.658480570518,98.3,,10.0,0.0,0.4,88.8576811429728,10.38566494,,151814.0,2.5,10.966,80.8121951219512,1.44289603515479
FRA,2007,8.6,0.3,4.4,2.4,100.0,0.22,42.0,99.0,90.0,7.35,98.6577427172428,98.1,,8.0,0.0,0.4,88.8551340034937,10.31564426,,142170.0,2.5,10.851,81.1121951219512,1.61912622116949
FRA,2008,8.6,0.3,4.4,2.4,100.0,0.22,47.0,99.0,89.0,7.18,98.6569961783517,98.0,,10.0,0.0,0.4,88.8525547325996,10.50084686,,128627.0,2.5,10.953,81.2146341463415,1.65421793412353
FRA,2009,8.6,0.3,4.3,2.3,100.0,0.22,51.0,98.0,89.0,6.92,98.6562440835058,97.9,,10.0,0.0,0.4,88.8499461148963,11.28756237,,108940.0,2.5,10.784,81.4146341463415,1.3189829703999
FRA,2010,8.6,0.3,4.2,2.3,99.9999974852696,0.22,64.0,99.0,89.0,6.67,98.6554788973478,97.5,,9.0,0.0,0.4,88.8473028798847,11.22560215,,86355.0,2.5,10.668,81.6634146341463,1.2747305942565
FRA,2011,8.7,0.3,4.2,2.3,99.9999993279599,0.23,74.0,99.0,89.0,6.6,98.6547163513233,96.2,,9.0,0.0,0.4,88.8446359315583,11.18497562,,65188.0,2.5,10.331,82.1146341463415,1.36359432696015
FRA,2012,8.8,0.3,4.1,2.3,99.9999984764295,0.23,78.0,99.0,91.0,6.58,98.653942111776,97.1,,9.0,0.0,0.4,88.9214281642506,11.29740047,,49080.0,2.5,10.038,81.9682926829268,1.24303536520438
FRA,2013,8.9,0.4,4.1,2.3,100.0,0.22,82.0,99.0,90.0,6.52,98.6531697214729,98.3,,9.0,0.0,0.3,88.9977880462683,11.39603043,,36552.0,2.5,9.397,82.219512195122,1.2268063341732
FRA,2014,9.1,0.4,4.1,2.4,99.9999972602157,0.21,83.0,98.0,91.0,6.46,98.6523819892693,98.3,,9.0,0.0,0.4,89.0737047399034,11.53937244,,26585.0,2.5,9.074,82.719512195122,1.24550840497221
FRA,2015,9.4,0.4,4.2,2.4,100.0,0.21,88.0,97.0,91.0,6.4,98.6515985082272,97.7,,8.0,0.0,0.3,89.14918952705,11.44817352,,18807.0,2.5,8.273,82.3219512195122,1.58596405512767
