ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
MNE,1997,,0.1,15.1,8.8,,0.02,,,,,,,,,,,,,,-3126.0,,22.071,73.4790731707317,
MNE,1998,,0.1,14.9,8.7,,0.02,,,,,,,,,,,,,,-3410.0,,21.677,73.3142195121951,
MNE,1999,,0.1,14.6,8.6,,0.02,,,,,,,,,,,,,,-3797.0,,21.356,72.640756097561,
MNE,2000,16.5,0.1,14.2,8.5,,0.02,,,,4.13,,99.1,,11.0,,0.9,,,,-4423.0,,22.647,73.8184878048781,
MNE,2001,16.4,0.1,13.7,8.3,,0.02,,,,4.16,,96.6,,9.0,,0.8,,,,-3408.0,9.6,19.242,74.0694146341464,
MNE,2002,16.3,0.1,13.0,8.2,,0.03,,,,4.11,,98.0,,9.0,,0.8,,,,-3174.0,9.1,18.297,73.9064878048781,4.26717577761376
MNE,2003,16.3,0.1,12.2,7.9,,0.03,,,,4.14,,98.9,,9.0,,0.8,,,,-3253.0,8.3,18.851,73.9317317073171,
MNE,2004,16.2,0.1,11.4,7.5,,0.03,,,,4.15,,98.3,,9.0,,0.7,,,,-1848.0,7.6,17.577,74.5639512195122,
MNE,2005,16.2,0.1,10.6,6.9,,0.04,,,,4.12,,99.0,,10.0,,0.7,,,,-1986.0,5.4,16.782,73.9829268292683,
MNE,2006,16.2,0.1,9.7,6.4,95.1859673036858,0.04,90.0,90.0,90.0,4.09,90.6415137211444,87.2,,9.0,0.162398262130407,0.7,23.9493293165616,,,-2523.0,3.1,17.246,73.8390243902439,
MNE,2007,16.2,0.1,8.9,5.9,95.4302206036587,0.05,90.0,92.0,90.0,3.94,91.1775890860869,99.7,,8.0,0.156024012702941,0.6,26.2677525537312,,,-2903.0,2.5,18.405,74.3390243902439,1.89896704105329
MNE,2008,16.1,0.1,8.0,5.4,95.674688556437,0.06,93.0,95.0,89.0,3.84,91.7158382559497,99.9,,8.0,0.149679399099779,0.6,28.55996425829,,,-3191.0,2.5,20.187,75.1365853658537,3.80067667881036
MNE,2009,16.0,0.1,7.3,4.9,95.9192963290748,0.06,87.0,92.0,86.0,3.86,92.2561054343669,99.5,,8.0,0.143368234478939,0.6,30.8260031400294,,,-3268.0,2.5,21.276,75.1439024390244,3.32709107674173
MNE,2010,16.0,0.1,6.6,4.4,96.1640949733071,0.07,90.0,94.0,90.0,3.91,92.7984947146131,,,7.0,0.137087671388763,0.6,33.0654900361681,,,-2017.0,2.5,16.632,75.990243902439,2.37701333029076
MNE,2011,16.0,0.1,6.0,3.9,96.4090994773298,0.08,91.0,95.0,91.0,3.9,93.3430536333069,,,7.0,0.130836387300017,0.6,35.2782217233105,7.97,,0.0,2.5,14.364,75.9829268292683,3.32389978916978
MNE,2012,16.1,0.1,5.4,3.4,96.65430968259,0.08,90.0,94.0,90.0,3.9,93.8897865095767,,,7.0,0.124614399932352,0.6,37.4640743274759,8.3,25.2,-634.0,2.5,13.72,76.2,2.68540977378582
MNE,2013,16.1,0.1,4.9,3.0,96.8997474933698,0.08,90.0,94.0,88.0,3.81,94.438754471895,99.0,,6.0,0.118420603763915,0.6,39.6229534018155,8.47,24.1,-993.0,2.5,12.511,76.490243902439,1.57742266488208
MNE,2014,16.2,0.1,4.5,2.6,97.145409083929,0.08,87.0,91.0,76.0,3.86,94.9899625656677,,,6.0,0.112255133208618,0.6,41.7548000190412,8.0,24.4,-1742.0,2.5,11.837,76.4414634146341,3.15310947832592
MNE,2015,16.3,0.1,4.1,2.3,97.3912959033093,0.08,82.0,89.0,64.0,3.86,95.5434212429212,,,6.0,0.106118121203265,0.6,43.8595596495033,9.02,24.0,-1943.0,2.5,11.293,76.4487804878049,2.68152970227922
MNE,2016,16.5,0.1,3.8,1.9,97.6373850604074,0.08,75.0,89.0,47.0,3.86,96.0990783500168,,,6.0,0.10001066900473,0.6,45.9370849862292,8.63,23.6,-2111.0,2.5,10.878,76.4414634146341,4.42154016456025
MNE,2017,16.7,0.1,3.6,1.7,97.8836949552276,0.08,73.0,87.0,58.0,3.8,96.6569970400469,,,5.0,0.0939318467927911,0.6,47.9873739291614,7.98,23.8,-1980.0,2.5,10.391,76.4853658536585,2.37177399207511
MNE,2018,16.9,0.1,3.4,1.5,98.5062984677874,0.08,72.0,86.0,42.0,3.86,97.2142472692461,98.8,,5.0,0.0484815225423631,0.6,50.0073905619076,8.34,24.5,-2024.0,2.5,10.319,76.8414634146342,2.21710352844108
MNE,2019,17.2,0.1,3.2,1.3,98.6814038394913,0.07,62.0,85.0,33.0,3.81,97.5022993595498,,,6.0,0.045135000711507,0.6,51.7308866446604,8.33,22.6,-1636.0,2.5,10.89,76.6829268292683,3.64850030774307
MNE,2020,,0.1,3.0,1.2,98.8569123690641,0.07,52.0,84.0,24.0,3.81,97.7717686117342,,,6.0,0.0418457614464076,,53.4150979345471,11.42,21.2,-1326.0,2.5,10.383,75.9317073170732,2.86146912594041
