ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
ESP,1997,,0.4,6.1,3.2,,,84.0,94.0,93.0,4.1999998093,,,,,,,,,,166516.0,,7.822,78.6041463414634,1.15231316477099
ESP,1998,,0.4,5.8,3.0,,,81.0,95.0,93.0,4.1999998093,,,,,,,,,,168468.0,,8.046,78.6658536585366,1.29328425113137
ESP,1999,,0.4,5.6,2.9,,,80.0,95.0,95.0,4.0999999046,,,,,,,,,,170694.0,,8.717,78.7170731707317,1.19874998495396
ESP,2000,11.5,0.4,5.4,2.8,99.9999985042948,,77.0,95.0,94.0,3.63,99.8133758771573,,,5.0,0.0,0.4,90.854100308009,6.7992177,,175213.0,,9.285,78.9658536585366,1.35733329317787
ESP,2001,11.3,0.4,5.3,2.7,100.0,,83.0,96.0,96.0,3.57,99.8132400227997,,,5.0,0.0,0.5,90.8539997600103,6.76895761,,185594.0,2.5,9.934,79.3682926829268,1.40846963074015
ESP,2002,11.2,0.4,5.1,2.7,99.9999983048101,,82.0,98.0,97.0,3.52,99.8203708163089,,,5.0,0.0,0.3,90.8574042653183,6.80052757,,741349.0,2.5,10.219,79.5682926829268,1.35976828969719
ESP,2003,11.2,0.4,5.0,2.6,99.9999988900142,,81.0,98.0,98.0,3.43,99.8274296698169,,,5.0,0.0,0.4,90.8607504268093,7.56327057,20.1,662840.0,2.5,10.843,79.619512195122,1.38999820046144
ESP,2004,11.2,0.4,4.9,2.5,100.0,,97.0,97.0,97.0,3.4,99.8345118255009,,,5.0,0.0,0.4,90.8641084021737,7.65842772,20.1,661105.0,2.5,11.121,79.8707317073171,1.21043771615915
ESP,2005,11.3,0.4,4.7,2.4,99.9999978182057,,96.0,96.0,97.0,3.34,99.8416095345955,,,4.0,0.0,0.6,90.7063392796503,7.73191786,20.3,632974.0,2.5,11.565,80.1707317073171,1.18575155153759
ESP,2006,11.4,0.3,4.5,2.3,99.9999979247721,,97.0,98.0,97.0,3.29,99.8487334227416,,,4.0,0.0,0.5,90.547363887517,7.82905865,19.7,658689.0,2.5,12.191,80.8219512195122,1.07152108338165
ESP,2007,11.5,0.3,4.4,2.2,99.9999961840366,,96.0,96.0,97.0,3.25,99.8558753624405,,,4.0,0.0,0.4,90.4726651588749,7.9186573,19.8,774489.0,2.5,13.021,80.8731707317073,1.06529267192243
ESP,2008,11.6,0.3,4.2,2.2,99.9999980624493,,97.0,97.0,98.0,3.2,99.863042128939,,,4.0,0.0,0.6,90.4369466640509,8.38225937,20.4,430778.0,2.5,13.372,81.1756097560976,0.885426698873863
ESP,2009,11.7,0.3,4.0,2.1,99.9999967818434,,96.0,96.0,98.0,3.16,99.8702267149748,,,4.0,0.0,0.5,90.4010512644144,9.10764122,20.7,130589.0,2.5,11.98,81.4756097560976,0.888548192481623
