ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
FJI,1997,,0.1,23.5,10.3,,0.04,98.0,86.0,75.0,,,96.2,,,,,,,,-6530.0,,46.169,66.448,1.61576589789354
FJI,1998,,0.1,23.1,10.1,,0.04,98.0,87.0,77.0,,,96.7,,,,,,,,-5711.0,,43.366,66.68,
FJI,1999,,0.1,22.8,10.0,,0.05,98.0,89.0,79.0,2.6,,96.4,,,,,,,,-5926.0,,45.118,66.763,
FJI,2000,34.8,0.1,22.6,9.9,94.817182547085,0.05,98.0,90.0,81.0,,87.5905789177023,96.9,,49.0,0.511418144806893,0.4,42.9067063613928,3.42441177,,-6081.0,,43.367,66.31,
FJI,2001,34.3,0.1,22.6,10.1,94.844077072259,0.06,98.0,91.0,83.0,,87.6452078199926,98.4,,47.0,0.508168139852349,0.4,42.8980137390326,2.90547299,,-6207.0,4.0,42.438,66.34,
FJI,2002,33.9,0.1,22.6,10.4,94.8709690390527,0.07,99.0,93.0,85.0,,87.6998341010554,96.9,,49.0,0.504918150489197,0.4,42.8893201395607,2.98349524,,-6349.0,3.8,40.954,65.748,
FJI,2003,33.5,0.1,22.8,10.9,94.8927016974863,0.08,99.0,94.0,86.0,,88.3372841055676,96.7,,48.0,0.477491823083336,0.4,43.4461201079812,2.97298193,,-6513.0,3.7,42.979,66.177,2.91271581039618
FJI,2004,33.2,0.1,23.0,11.4,94.914794848648,0.08,99.0,95.0,88.0,2.1,88.9689419190711,97.0,,46.0,0.450405266898167,0.3,43.9971188780662,3.25768542,,-6639.0,3.6,44.085,66.424,2.6537609272933
FJI,2005,32.9,0.1,23.3,11.6,94.9370420416946,0.09,99.0,96.0,90.0,2.07,89.5944363980002,97.2,,45.0,0.42368067535541,0.3,44.5424273827081,3.25656676,,-6729.0,3.5,42.541,66.632,2.62880126091024
FJI,2006,32.7,0.1,23.4,11.4,94.9596473119568,0.1,99.0,98.0,92.0,1.94,89.9493446355002,99.3,,44.0,0.397295845689205,0.3,44.9507030151719,3.34798193,,-7016.0,3.5,42.327,66.855,2.49127205483516
