ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
ARM,1997,,0.1,35.4,18.4,,0.01,,88.0,92.0,6.75,,96.4,,,,,,,,-51638.0,,54.18,69.91,3.05677843675128
ARM,1998,,0.1,33.7,17.5,,0.01,,82.0,94.0,6.6599998474,,97.4,,,,,,,,-52266.0,,48.124,70.514,2.8698831988397
ARM,1999,,0.1,32.1,16.7,,0.02,,91.0,92.0,6.1999998093,,98.8,,,,,,,,-52843.0,,41.327,70.257,2.80721060115011
ARM,2000,20.4,0.1,30.6,15.9,95.3321795073804,0.03,55.0,93.0,92.0,6.56,86.9598960322857,96.8,83.2460097787235,50.0,0.0757074433852765,1.0,14.8266317070706,4.2,,-51873.0,,36.644,70.624,2.87200016032704
ARM,2001,20.4,0.1,29.1,15.1,95.5879594087231,0.04,69.0,94.0,93.0,5.16,87.3260136492701,98.4,83.8140721632859,50.0,0.0755408231093365,1.1,14.6977703992904,4.65,,-44486.0,25.7,32.841,70.932,2.80868976696971
ARM,2002,20.5,0.1,27.7,14.4,95.8591152115814,0.05,91.0,94.0,91.0,4.5,87.7125537666032,98.8,84.4217744013322,48.0,0.0754524665150305,1.1,14.5379108861704,7.61,,-34971.0,24.2,32.756,71.018,2.22219538411372
ARM,2003,20.5,0.1,26.4,13.7,96.1368622367153,0.06,93.0,94.0,94.0,4.61,88.1073225541723,99.2,85.0449204937589,43.0,0.0753937652897223,1.1,14.365562772393,7.18,,-30238.0,20.8,31.669,71.436,
ARM,2004,20.4,0.1,25.1,13.1,96.4166622270609,0.07,91.0,91.0,92.0,4.65,88.5026889720846,99.5,85.6704413277008,42.0,0.0697021541800253,1.1,14.1885052115724,6.06,,-30623.0,15.8,31.569,71.421,2.70733541113172
ARM,2005,20.0,0.1,23.8,12.4,96.6984595839147,0.09,91.0,90.0,94.0,4.71,88.89849800909,97.8,86.2981267086116,38.0,0.0640258245299229,1.2,14.0110730263962,5.86,,-31023.0,12.3,29.062,71.792,1.9033579829131
ARM,2006,19.8,0.1,22.7,11.8,96.9824019913165,0.12,78.0,87.0,92.0,4.72,89.2950645345258,99.7,86.9284175709383,40.0,0.0583657301104709,1.4,13.8132931785926,5.85,,-31302.0,9.4,24.607,71.987,2.6102875396933
ARM,2007,19.4,0.1,21.6,11.3,97.2683671383451,0.14,85.0,88.0,92.0,4.37,89.6920691439885,99.9,87.5608969844921,36.0,0.0527210770091694,1.2,13.5909722847037,5.5,,-31530.0,7.1,24.544,72.327,2.5629137066955
ARM,2008,19.0,0.1,20.5,10.7,97.5564813624504,0.17,89.0,89.0,94.0,4.14,90.0898320713121,99.9,88.1959569781285,34.0,0.0470924958887459,1.3,13.3672959545397,6.64,,-31822.0,5.8,25.22,72.398,3.25130165191263
ARM,2009,18.5,0.1,19.5,10.2,97.8466429888613,0.19,93.0,93.0,96.0,4.07,90.4880281882905,100.0,88.8332292096411,33.0,0.0414795161440603,0.8,13.1427891216633,8.44,,-32000.0,3.9,28.266,72.813,3.27227725026832
ARM,2010,18.0,0.1,18.6,9.7,98.138914628293,0.22,94.0,94.0,97.0,4.13,90.886816268627,99.5,89.4729019259844,33.0,0.0358824117535538,1.2,12.9171999233639,9.24,,-31991.0,2.8,29.07,73.16,1.90069351554648
ARM,2011,17.7,0.1,17.7,9.2,98.4333104571316,0.24,95.0,95.0,97.0,4.18,91.2862018286615,100.0,90.1149813985423,31.0,0.0303011853033538,0.6,12.690535667187,9.38,,-29214.0,2.5,28.694,73.305,2.42405536952164
ARM,2012,17.6,0.1,16.8,8.8,98.7298229038946,0.26,95.0,95.0,97.0,4.2,91.6861698103562,100.0,90.7594537432014,29.0,0.0247358329223005,1.1,12.4628016005779,9.13,,-28731.0,2.5,29.083,73.454,2.23028862336636
ARM,2013,17.5,0.1,16.0,8.4,99.0289249197273,0.28,95.0,95.0,97.0,4.23,92.0907742307547,100.0,91.4091480297147,27.0,0.0191815381960258,0.8,12.2273069412779,10.32,,-28257.0,2.5,25.412,73.676,2.17137714770311
ARM,2014,17.3,0.2,15.2,7.9,99.3248756665526,0.3,93.0,93.0,97.0,4.33,92.5000968345708,100.0,92.0631871449712,28.0,0.0136325834463179,1.3,11.9838298786983,10.18,,-27763.0,2.5,27.222,74.058,2.49141025758587
ARM,2015,17.1,0.2,14.5,7.6,99.5245608325277,0.31,94.0,94.0,97.0,4.35,92.9144017017963,,92.7207976570047,25.0,0.0113584610738251,0.9,11.7318581534465,10.12,,-27283.0,2.5,24.66,74.436,2.60543817477592
ARM,2016,17.0,0.2,13.8,7.2,99.5293510076689,0.32,94.0,94.0,97.0,4.36,93.2465397820957,99.8,93.3810038956692,24.0,0.0111565391775662,0.8,11.4607400970929,9.95,,-26804.0,2.5,24.621,74.664,3.03576444561533
ARM,2017,17.1,0.2,13.1,6.8,99.5344075573623,0.33,94.0,94.0,96.0,4.37,93.4677255905202,,94.0429405624215,25.0,0.0109474604613875,0.9,11.1676834263052,10.36,,-26326.0,2.5,21.379,74.906,2.45448421994563
ARM,2018,17.1,0.3,12.5,6.5,99.9148284891593,0.34,92.0,92.0,95.0,4.28,93.693256899836,,94.3959169115063,25.0,0.0107313358069619,0.7,10.9266694870594,10.01,,-25835.0,2.5,19.533,75.064,1.76270034411436
ARM,2019,17.3,0.3,11.9,6.2,99.9281719305937,0.35,92.0,92.0,95.0,4.18,93.8578716530954,,94.4004987283622,25.0,0.0107109511388773,0.7,10.8627656325416,11.38,26.4,-25363.0,2.5,19.041,75.439,2.58810044595098
ARM,2020,,0.3,11.3,5.9,99.9415163996124,0.36,92.0,91.0,94.0,4.59,93.9367387745435,,94.4066448682162,27.0,0.0106835761757608,,10.8294973296017,12.24,27.0,-12825.0,2.5,18.571,72.173,1.85343036991797
ARM,2021,,0.3,10.8,5.6,99.9548941126002,0.36,93.0,93.0,94.0,,93.9562455310178,,94.4143709422696,,0.0106492143333045,,10.7948326121303,12.34,26.5,-12825.0,2.5,18.511,72.043,2.18561731238222
ARM,2022,,0.3,10.3,5.3,99.9683044970836,0.37,96.0,93.0,95.0,,93.9797141565547,,94.4236624190614,,0.0106078618727952,,10.7531141472168,,24.8,-5000.0,,18.305,73.372,
ARM,2023,,,,,,,,,,,,,,,,,,,,-5000.0,,,,
