ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
SSD,1997,,2.1,206.9,59.2,,,,,,,,,,,,,,,,48277.0,,154.058,32.242,
SSD,1998,,2.2,198.8,58.2,,,,,,,,,,,,,,,,64284.0,,153.144,18.385,
SSD,1999,,2.4,190.4,57.2,,,,,,,,,,,,,,,,70269.0,,151.39,43.223,
SSD,2000,39.5,2.4,181.8,56.0,,,,,,,,,,1687.0,,2.8,,,,74224.0,,149.275,46.028,
SSD,2001,39.1,2.5,172.7,54.8,,,,,,,,,,1654.0,,2.9,,,,77854.0,,147.989,46.881,
SSD,2002,38.7,2.5,164.0,53.7,,,,,,,,,,1668.0,,2.8,,,,82850.0,,146.843,47.492,
SSD,2003,38.4,2.5,155.8,52.4,,,,,,,,,,1404.0,,2.7,,,,91958.0,,140.24,50.253,
SSD,2004,38.1,2.5,147.9,51.1,,,,,,,,,,1372.0,,2.8,,,,110187.0,,131.597,50.917,
SSD,2005,37.6,2.5,140.4,49.8,,,,,,,,,,1332.0,,2.8,,,,132868.0,,121.644,51.545,
SSD,2006,37.2,2.5,133.3,48.5,,,,,,,,9.7,,1301.0,,2.7,,,,153929.0,,112.265,52.016,
SSD,2007,36.6,2.5,126.7,47.2,,,,,,,,,,1187.0,,2.6,,,,167356.0,,110.754,52.856,
SSD,2008,36.1,2.4,120.5,45.9,,,,,,,,,,1138.0,,2.6,,,,165553.0,,112.662,53.538,
SSD,2009,35.6,2.4,114.7,44.4,,,,,,,,,,1118.0,,2.2,,,,139129.0,,112.015,53.891,
SSD,2010,35.1,2.4,109.2,43.1,,,,,,,,19.4,,1060.0,,2.3,,,,299400.0,,111.497,54.812,
SSD,2011,34.8,2.3,104.3,41.8,41.163221709148,,,61.0,62.0,,6.86818715091659,,,1062.0,71.125473225864,2.1,,,,194323.0,,110.476,54.94,
SSD,2012,34.7,2.3,101.0,40.9,41.2371967696352,,,63.0,59.0,,7.8023782873843,,,1067.0,69.8523605112208,2.1,,,,125766.0,,109.345,55.865,14.0539673279834
SSD,2013,34.6,2.3,99.2,40.4,41.2746937323888,,,53.0,57.0,,8.78381166341978,,,1131.0,68.5604759591802,1.8,,,,65337.0,,108.186,55.751,
SSD,2014,34.7,2.3,98.8,40.2,41.2773829299588,,,50.0,54.0,,9.81375490168788,,,1172.0,67.2484389402862,1.7,,,,-471614.0,,106.343,54.973,
SSD,2015,34.8,2.2,98.8,40.1,41.2475085031689,,46.0,46.0,52.0,,10.8939961029361,,5.6,1225.0,65.9138657191189,2.0,,,,-160109.0,,104.178,55.566,
SSD,2016,35.0,2.2,98.8,40.0,41.1868131749208,,45.0,45.0,51.0,,12.0258100542095,,5.6,1288.0,64.555698514424,2.1,,,82.3,-655870.0,,103.127,55.544,
SSD,2017,35.2,2.2,98.8,39.8,41.0973279814729,,52.0,52.0,56.0,,13.2107250437217,,5.6,1252.0,63.172465166845,2.0,,15.9569149,,-672697.0,,101.003,55.309,
SSD,2018,35.4,2.1,98.8,39.8,40.9815067285013,,59.0,59.0,61.0,,14.4506357443147,,5.6,1275.0,61.762074414424,2.2,,10.05615997,,-297041.0,,99.334,55.95,
SSD,2019,35.6,2.1,98.8,39.6,40.841655390804,,61.0,61.0,65.0,,15.747277681583,,5.6,1245.0,60.3229296058781,2.3,,9.03740788,,2048.0,,98.79,55.912,
SSD,2020,,2.0,98.8,39.6,40.9509272897971,,67.0,67.0,69.0,,15.8448173708488,39.7,5.6,1223.0,60.127195393571,,,9.44806385,,-74415.0,20.8,99.177,55.48,
SSD,2021,,2.0,98.8,39.5,41.0656616457638,,69.0,69.0,74.0,,15.9472337239091,,5.6,,59.9216720286588,,,5.86061621,,-31885.0,21.4,99.199,54.975,
SSD,2022,,1.9,98.8,39.4,41.186592846362,,73.0,73.0,72.0,,16.0551793971587,,5.6,,59.7050626099294,,,,,-30694.0,,97.418,55.567,
SSD,2023,,,,,,,,,,,,,,,,,,,,-23291.0,,,,
