ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
SYC,1997,,,14.0,8.9,,,97.0,98.0,99.0,,,,,,,,,,,370.0,,53.986,71.2121951219512,
SYC,1998,,,13.9,8.8,,,96.0,99.0,93.0,,,,,,,,,,,262.0,,54.62,71.7463414634146,
SYC,1999,,,13.8,8.7,,,99.0,99.0,99.0,,,,,,,,,,,374.0,,56.35,72.6682926829268,
SYC,2000,27.6,,13.8,8.7,93.9099648774143,,97.0,98.0,97.0,,95.4211307749068,99.0,,44.0,1.00420910334426,0.7,,4.61071777,,376.0,,55.256,72.7780487804878,
SYC,2001,27.3,,13.8,8.7,94.0354088114929,,95.0,96.0,95.0,,95.6637266021033,,,38.0,0.994489616635846,0.7,,5.01642942,,363.0,2.6,53.38,73.2536585365854,
SYC,2002,27.0,,13.7,8.7,94.1608527455715,,98.0,99.0,98.0,,95.9063224292998,,,35.0,0.984770129927437,0.6,,4.35287333,,320.0,2.6,54.168,71.0878048780488,
SYC,2003,26.6,,13.8,8.7,94.2862966796501,,99.0,99.0,99.0,5.01,96.1489182564964,,,34.0,0.975050643219024,0.7,,5.08738041,,263.0,2.6,55.111,71.0292682926829,
SYC,2004,26.4,,13.8,8.7,94.4117406137287,,99.0,99.0,99.0,4.91,96.3915140836928,,,31.0,0.965331156510615,0.7,,4.90274191,,245.0,2.6,53.04,72.6609756097561,11.8043546264217
SYC,2005,26.1,,13.8,8.6,94.5371845478073,,99.0,99.0,99.0,4.76,96.6341099108893,99.0,,15.0,0.955611669802202,0.7,,4.66865683,,251.0,2.6,56.346,72.1317073170732,
SYC,2006,25.5,,13.9,8.6,94.6626284818859,,99.0,99.0,99.0,4.79,96.8767057380858,99.0,,14.0,0.94589218309379,0.6,,4.39767885,,259.0,2.6,54.371,72.2170731707317,10.3337811305157
SYC,2007,25.1,,13.9,8.6,94.7880724159645,,99.0,99.0,99.0,4.54,97.1193015652823,100.0,,13.0,0.93617269638538,0.6,,3.85076666,,276.0,2.8,59.616,73.1439024390244,9.05750952453736
SYC,2008,24.6,,14.0,8.6,94.9135163500431,,99.0,99.0,99.0,3.8,97.3618973924788,100.0,,11.0,0.926453209676968,0.6,,3.61745405,,305.0,2.6,62.665,73.1634146341463,6.69314176074249
SYC,2009,24.1,,14.0,8.7,95.0389602841217,,98.0,99.0,97.0,3.61,97.6044932196753,99.0,,10.0,0.916733722968555,0.6,,3.54135323,,317.0,3.3,65.516,73.0829268292683,15.3795452048775
SYC,2010,23.8,,14.1,8.7,95.1644042182003,,99.0,99.0,99.0,3.57,97.8470890468718,99.0,,8.0,0.907014236260146,0.6,,4.50142097,,376.0,4.0,59.203,73.1975609756098,9.73936380311335
SYC,2011,23.6,,14.2,8.8,95.2898481522789,,99.0,99.0,99.0,3.36,98.0896848740683,99.0,,8.0,0.897294749551733,0.6,,4.46079111,,378.0,5.0,64.116,72.7243902439024,17.0526607479723
SYC,2012,23.5,,14.3,8.8,95.4152920863575,,98.0,98.0,98.0,3.22,98.3322807012648,99.0,,7.0,0.88757526284332,0.6,,5.39592934,,369.0,5.6,63.69,74.2756097560976,4.19687542624516
SYC,2013,23.5,,14.4,8.9,95.5407360204361,,98.0,98.0,97.0,3.12,98.5748765284613,,,6.0,0.877855776134911,0.5,,4.24818325,39.3,323.0,5.7,58.776,73.119512195122,18.6115764005211
SYC,2014,23.7,,14.5,8.9,95.6661799545147,,99.0,99.0,99.0,3.08,98.8174723556577,,,5.0,0.868136289426499,0.5,,4.59131193,,263.0,5.7,55.854,73.2292682926829,16.3263640166937
SYC,2015,23.9,,14.6,9.0,95.7916238885933,,97.0,97.0,98.0,3.04,99.0600681828543,,,5.0,0.858416802718089,0.5,,4.37339973,,245.0,5.2,56.212,74.2951219512195,7.05360741636437
SYC,2016,24.1,,14.6,9.1,95.9170678226719,,96.0,96.0,97.0,3.0,99.1525853420538,,,5.0,0.847414657946179,0.5,,4.96118879,,251.0,4.7,58.209,74.309756097561,11.9392887168747
SYC,2017,24.4,,14.7,9.1,96.0425117567505,,97.0,97.0,99.0,2.97,99.1642335003946,,,5.0,0.835766499605386,0.5,,4.76658726,,259.0,4.3,57.608,74.3,6.87551873333301
SYC,2018,24.7,,14.8,9.2,96.1679556908291,,99.0,99.0,96.0,3.24,99.1758277398665,,,4.0,0.824172260133461,0.5,,4.94443846,25.3,276.0,4.0,56.505,72.8414634146341,8.72930427444933
SYC,2019,25.1,,14.8,9.2,96.2933996249077,,99.0,99.0,99.0,3.25,100.0,98.8,,3.0,0.0,0.5,,4.77020788,,305.0,4.0,55.738,74.0463414634146,9.58106781000743
SYC,2020,,,14.8,9.2,96.4188435589863,,97.0,97.0,97.0,3.19,100.0,99.5,,3.0,0.0,,,6.54135609,,146.0,3.5,54.356,77.2365853658537,8.52838055529233
SYC,2021,,,14.7,9.1,96.4188435589863,,94.0,94.0,94.0,,100.0,,,,0.0,,,5.25937986,,146.0,4.3,53.444,73.3975609756097,4.6961364885109
SYC,2022,,,14.5,9.0,96.4188435589863,,97.0,97.0,98.0,,100.0,,,,0.0,,,,,-200.0,,52.121,73.8487804878049,
SYC,2023,,,,,,,,,,,,,,,,,,,,-200.0,,,,
