ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
SUR,1997,,1.1,34.7,17.8,,1.53,,81.0,79.0,,,,,,,,,,,412.0,,89.875,65.697,
SUR,1998,,1.1,33.5,17.4,,1.51,,90.0,82.0,,,,,,,,,,,526.0,,79.724,65.594,
SUR,1999,,1.2,32.2,17.1,,1.52,,85.0,85.0,,,,,,,,,,,630.0,,77.158,65.443,
SUR,2000,27.6,1.2,31.1,16.9,89.0616560452077,1.53,,71.0,84.0,3.9,78.0261253015142,70.9,,278.0,8.58783232487491,0.4,29.4650288573885,5.87092161,,613.0,,80.478,65.508,14.1962866272024
SUR,2001,27.0,1.2,30.0,16.9,89.5297819244383,1.48,,68.0,82.0,3.5999999046,78.3498081456685,,,274.0,8.20129514044782,0.4,29.7074470426403,3.82474971,,639.0,11.8,83.662,65.482,16.2086691759328
SUR,2002,26.4,1.3,29.1,16.9,89.9960313292363,1.48,,73.0,73.0,,78.672477988085,90.0,,260.0,7.81615258798484,0.4,29.9485413057908,5.32991552,,723.0,11.6,82.41,65.531,11.4996792194744
SUR,2003,25.8,1.3,28.1,17.0,90.4599444423833,1.49,,75.0,69.0,,78.9935694905179,,,250.0,7.43287727872505,0.3,30.1885753153742,4.88878393,,741.0,11.0,78.707,65.596,11.9099606971297
SUR,2004,25.1,1.3,27.3,17.0,90.9217523917314,1.44,,85.0,86.0,3.1,79.3133630188345,90.0,,229.0,7.05122518433194,0.3,30.4274172852678,5.4608078,,-1684.0,10.4,78.848,66.416,9.00950306714822
SUR,2005,24.5,1.3,26.5,16.9,91.3567912547275,1.35,83.0,83.0,91.0,,79.9454373391895,,,190.0,6.69648607338577,0.3,30.1206648173558,5.2439642,,-1542.0,9.8,76.108,67.002,13.3664071194521
SUR,2006,23.9,1.4,25.7,16.6,91.7904999411481,1.32,84.0,84.0,83.0,3.3,80.578611958631,86.5,,192.0,6.34275972684081,0.3,29.8115323088464,5.85598755,,-1410.0,8.9,72.157,67.571,11.8768827014161
SUR,2007,23.2,1.4,25.0,16.2,92.2251661601544,1.31,84.0,84.0,85.0,3.1,81.2158247065425,90.0,,181.0,5.98771690888259,0.3,29.4983438441584,5.22148609,,-1316.0,8.9,70.221,68.204,8.52359900444364
SUR,2008,22.5,1.4,24.4,15.8,92.660982249745,1.27,84.0,85.0,86.0,,81.8573489915612,90.0,,169.0,5.63116193631934,0.3,29.1809452044123,4.74699593,,-1265.0,8.4,68.235,68.816,8.05336949233806
SUR,2009,21.7,1.4,23.8,15.4,93.09808507795,1.25,87.0,87.0,88.0,2.6,82.5034165482643,90.0,,153.0,5.2729392536106,0.3,28.8591784527109,4.97810316,,-1214.0,8.1,66.226,69.505,
SUR,2010,21.1,1.5,23.2,14.9,93.536172790766,1.3,84.0,94.0,87.0,2.99,83.1536031950863,90.0,,138.0,4.91336892760736,0.3,28.5333385285951,4.6978569,,-1145.0,8.1,64.169,69.894,
SUR,2011,20.6,1.5,22.6,14.5,93.9753959636229,1.28,80.0,80.0,79.0,3.05,83.8081519480104,,,131.0,4.55228396100447,0.2,28.2032665469963,4.40932178,,-1068.0,8.4,60.634,69.914,
SUR,2012,20.3,1.5,22.0,14.1,94.415754570217,1.28,76.0,76.0,64.0,3.02,84.4670820919635,,,131.0,4.18968680289072,0.3,27.8689605201638,4.28435707,,-1014.0,8.4,58.04,69.764,
