ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
FIN,1997,,,4.7,2.8,,,,99.0,96.0,7.9000000954,,98.4,,,,,,,,5014.0,,9.211,76.8785365853659,2.70431040814173
FIN,1998,,,4.6,2.7,,,,99.0,96.0,7.8000001907,,98.3,,,,,,,,3887.0,,9.099,77.0907317073171,2.19266564982606
FIN,1999,,,4.4,2.6,,,,99.0,96.0,7.5999999046,,98.4,,,,,,,,3532.0,,9.331,77.2912195121951,2.76837187403869
FIN,2000,10.5,,4.3,2.5,100.0,,,99.0,96.0,7.54,99.4482020506084,99.9,,7.0,0.0,0.5,86.4821561016041,7.09,,2428.0,,9.699,77.4658536585366,2.85923539795244
FIN,2001,10.3,,4.2,2.4,100.0,,,98.0,96.0,7.46,99.4481856184533,99.9,,7.0,0.0,0.6,86.6425245977581,7.25,,6395.0,2.5,10.455,77.9658536585366,3.00693764122126
FIN,2002,10.2,,4.1,2.3,100.0,,,98.0,96.0,7.35,99.4481765547326,99.9,,7.0,0.0,0.7,86.8028973557868,7.63,,5250.0,2.5,11.112,78.119512195122,2.53817086908605
FIN,2003,10.1,,4.0,2.2,100.0,,,98.0,97.0,7.24,99.4481700460466,99.9,,7.0,0.0,0.7,86.9632709271937,7.94,11.0,6039.0,2.5,10.624,78.3682926829268,1.97583382585308
FIN,2004,9.9,,3.9,2.1,100.0,,,98.0,97.0,7.1,99.4481595869354,99.8,,7.0,0.0,0.9,87.1236432026361,8.06,11.7,6872.0,2.5,10.495,78.7146341463415,2.83083413396846
FIN,2005,9.9,,3.7,2.1,100.0,,,97.0,97.0,7.05,99.4481483410373,99.9,,8.0,0.0,0.8,87.2840152262098,8.29,12.6,9406.0,2.5,9.921,78.8170731707317,2.26836426727736
FIN,2006,9.8,,3.6,2.0,100.0,,,97.0,97.0,6.99,99.4481371864477,99.8,,7.0,0.0,1.0,87.4443872882876,8.28,13.0,10801.0,2.5,9.133,79.2146341463415,2.25967222789725
FIN,2007,9.7,,3.5,1.9,100.0,,,99.0,98.0,6.73,99.4481294849787,99.8,,7.0,0.0,1.2,87.6047604985791,8.08,13.6,13940.0,2.5,8.735,79.2634146341464,2.43916781644752
FIN,2008,9.6,,3.3,1.8,99.9999983918014,,,99.0,97.0,6.57,99.4481142034914,99.8,,7.0,0.0,1.1,87.7651311783517,8.34,13.8,15579.0,2.5,8.491,79.5682926829268,2.50312867558803
FIN,2009,9.6,,3.2,1.7,100.0,,,99.0,98.0,6.25,99.4481061780891,99.8,,7.0,0.0,1.1,87.9255042614937,9.16,13.1,14757.0,2.5,8.32,79.719512195122,2.24768979633121
FIN,2010,9.6,,3.0,1.7,99.9999976511244,,,99.0,98.0,5.86,99.448080130139,99.8,,7.0,0.0,1.1,88.0858632826874,9.14,13.7,14053.0,2.5,8.295,79.8707317073171,2.2001496661133
FIN,2011,9.6,,2.9,1.6,99.9999991572243,,,99.0,97.0,5.53,99.4480446005614,99.8,,7.0,0.0,1.0,88.2462113356111,9.22,13.2,16712.0,2.5,7.806,80.4707317073171,2.04151097052318
FIN,2012,9.7,,2.7,1.5,100.0,,,99.0,97.0,5.29,99.4480129972437,99.8,,7.0,0.0,0.4,88.4065611414685,9.59,11.8,17620.0,2.5,7.648,80.6268292682927,1.64392918654967
FIN,2013,9.7,,2.6,1.4,100.0,,,98.0,97.0,4.86,99.4479910161812,99.7,,7.0,0.0,0.6,88.5669234372616,9.81,12.8,18026.0,2.5,7.475,80.9756097560976,1.6363688680639
FIN,2014,9.9,,2.5,1.4,100.0,,,98.0,96.0,4.53,99.4479877733853,99.7,,7.0,0.0,0.5,88.7273009247011,9.78,12.4,15950.0,2.5,7.254,81.1804878048781,1.61129680187797
FIN,2015,10.0,,2.5,1.4,100.0,,,97.0,95.0,4.28,99.4479823694262,99.7,,7.0,0.0,0.5,88.8876776880585,9.65,11.6,12433.0,2.5,6.282,81.4804878048781,1.49649755696774
FIN,2016,10.2,,2.4,1.4,99.9999965612864,,,92.0,94.0,3.97,99.4479736564842,99.6,,8.0,0.0,0.4,89.048053348127,9.38,11.5,17210.0,2.5,5.504,81.4292682926829,1.34662512995387
FIN,2017,10.4,,2.4,1.4,100.0,,,89.0,94.0,3.75,99.4479764406232,99.6,,7.0,0.0,0.4,89.2084327910595,9.13,12.0,13307.0,2.5,4.856,81.6317073170732,1.21638168386984
FIN,2018,10.6,,2.4,1.4,99.9999977602025,,,91.0,96.0,3.61,99.4479659817921,99.6,,8.0,0.0,0.6,89.3688075783633,9.05,11.6,11646.0,2.5,4.328,81.7341463414634,1.5592531612498
FIN,2019,10.9,,2.3,1.4,100.0,,,91.0,96.0,3.35,99.4479650642653,99.5,,9.0,0.0,0.4,89.5291852264122,9.17,12.2,15558.0,2.5,4.092,81.9829268292683,1.46698296751276
FIN,2020,,,2.3,1.4,100.0,,,90.0,95.0,2.83,99.4479578426541,99.6,,8.0,0.0,,89.6895605037132,9.63,10.8,17482.0,2.5,4.092,81.9317073170732,1.64572794344772
FIN,2021,,,2.3,1.4,100.0,,,89.0,93.0,,99.4479537134785,99.5,,,0.0,,89.8499364694327,10.25,12.7,14928.0,2.5,4.159,81.8853658536585,
FIN,2022,,,2.3,1.3,100.0,,,91.0,94.0,,99.4479470760581,,,,0.0,,90.0103113520342,,12.2,13999.0,,4.1,81.1878048780488,
FIN,2023,,,,,,,,,,,,,,,,,,,,13999.0,,,,
