ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
RUS,1997,,,21.3,9.9,,,,88.0,91.0,11.3400001526,,99.1,,,,,,,,463215.0,,36.031,66.6987804878049,23.6548645554698
RUS,1998,,,20.8,9.6,,,,91.0,94.0,11.1099996567,,99.1,,,,,,,,464127.0,,32.493,67.029756097561,22.7211891733957
RUS,1999,,,20.2,9.2,,,,95.0,97.0,10.8500003815,,99.1,,,,,,,,518140.0,,28.775,65.9821951219512,25.944032325348
RUS,2000,22.1,,19.4,8.9,95.346969033031,,,96.0,97.0,10.72,84.604416658276,99.2,,52.0,0.0,8.9,55.4194158628053,5.02,29.0,404928.0,,27.227,65.4836585365854,27.9819163409618
RUS,2001,22.0,,18.4,8.5,95.3464835099557,,43.0,96.0,97.0,10.65,84.8025792224929,99.3,,44.0,0.0,9.0,55.6840759704958,5.24,,287206.0,4.0,27.556,65.3834146341463,29.3505961603497
RUS,2002,22.0,,17.3,8.0,95.4208208420239,,81.0,97.0,98.0,10.52,85.0004482196448,99.3,,48.0,0.0,9.2,55.9493816785678,5.52,24.6,289174.0,3.3,27.901,65.1287804878049,30.3949162105497
RUS,2003,21.8,,16.1,7.3,95.4995210865966,,94.0,96.0,98.0,10.4,85.2103313116634,99.4,,42.0,0.0,9.3,56.2221613368016,5.16,20.3,241147.0,2.8,28.179,65.0275609756098,28.8133455380476
RUS,2004,21.5,,15.0,6.8,95.5795781237422,,96.0,97.0,98.0,9.84,85.4240855108206,99.4,,35.0,0.0,9.0,56.4978657551942,4.76,17.6,239753.0,2.5,29.03,65.4709756097561,27.1943270372686
RUS,2005,21.3,,13.9,6.3,95.6594291305029,,97.0,98.0,99.0,9.7,85.637442655143,99.4,,31.0,0.0,8.8,56.7741205743176,4.77,17.8,244437.0,2.5,29.35,65.529756097561,24.7816326377551
RUS,2006,21.1,,12.8,5.9,95.739075854412,,98.0,98.0,99.0,9.6,85.850402661147,99.5,,27.0,0.0,7.8,57.0509249322991,4.77,15.2,282022.0,2.5,30.797,66.7275609756098,20.1229718409064
RUS,2007,20.9,,12.0,5.4,95.8185098820316,,98.0,98.0,99.0,9.44,86.0629590204235,99.6,,22.0,0.0,7.1,57.3282732529611,4.75,13.3,372974.0,2.5,31.402,67.5868292682927,17.7315602760589
RUS,2008,20.7,,11.3,4.8,95.8977415974711,,98.0,98.0,99.0,9.17,86.2751187608468,99.6,,19.0,0.0,6.8,57.6061695221001,4.9,13.4,385471.0,2.5,32.75,67.9492682926829,12.7111878280047
RUS,2009,20.4,,10.7,4.5,95.9766636604907,,98.0,98.0,98.0,8.93,86.4865843418487,99.7,,19.0,0.0,6.3,57.8844494911187,5.64,13.0,374958.0,2.5,32.782,68.6846341463415,12.3348355978899
