ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
ISL,1997,,0.1,4.7,2.5,,0.06,,99.0,99.0,,,99.8,,,,,,,,197.0,,23.114,78.8853658536585,0.737040524330629
ISL,1998,,0.1,4.5,2.3,,0.06,,99.0,96.0,,,99.9,,,,,,,,1006.0,,24.389,79.6024390243903,0.0
ISL,1999,,0.1,4.2,2.2,,0.06,,98.0,94.0,,,99.6,,,,,,,,1156.0,,24.039,79.3512195121951,0.720393623075648
ISL,2000,10.2,0.1,4.0,2.1,100.0,0.06,,98.0,91.0,,98.7980085347849,99.3,,5.0,0.0,0.6,,8.9,,1874.0,,22.926,79.6536585365854,1.77643873773369
ISL,2001,9.9,0.1,3.8,2.0,99.9999989675477,0.06,,92.0,88.0,,98.7971795917891,99.5,,4.0,0.0,1.0,,8.75,,856.0,2.5,20.426,80.690243902439,0.3505844242352
ISL,2002,9.7,0.1,3.6,1.9,99.9999994539033,0.06,,95.0,91.0,7.5,98.7963690256627,99.4,,4.0,0.0,0.9,,9.4,,-346.0,2.5,18.554,80.5024390243903,1.38986372386188
ISL,2003,9.6,0.1,3.4,1.8,99.999996914555,0.06,,97.0,93.0,,98.7949450001455,99.4,,5.0,0.0,0.1,,9.73,10.0,-223.0,2.5,16.159,80.9634146341464,
ISL,2004,9.5,0.1,3.3,1.7,99.9999987160866,0.06,,99.0,93.0,,98.7933234466295,99.4,,4.0,0.0,0.2,,9.33,9.7,611.0,2.5,13.6,80.9975609756098,
ISL,2005,9.4,0.1,3.1,1.6,99.9999997739659,0.07,,95.0,90.0,,98.7917270813963,99.0,,4.0,0.0,0.1,,8.95,9.6,3918.0,2.5,13.125,81.5024390243902,1.01000409051657
ISL,2006,9.4,0.1,3.0,1.5,100.0,0.07,,97.0,95.0,5.3391,98.7901452064813,98.9,,4.0,0.0,0.1,,8.56,10.1,5295.0,2.5,12.976,81.1585365853659,0.0
