ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Poverty headcount ratio at national poverty lines (% of population),Net migration,Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Intentional homicides (per 100,000 people)"
ARG,1997,,0.3,21.9,11.5,,0.32,,88.0,93.0,,,97.2,,,,,,,,-20588.0,,70.424,73.09,
ARG,1998,,0.3,20.9,11.1,,0.31,,84.0,95.0,,,97.5,,,,,,,,-20331.0,,69.307,73.474,
ARG,1999,,0.3,20.1,11.1,,0.3,,86.0,97.0,,,97.5,,,,,,,,-20220.0,,68.268,73.722,
ARG,2000,16.2,0.3,19.4,11.1,96.2840257442126,0.28,,83.0,91.0,4.1,87.6669269654323,99.1,,72.0,,0.6,44.7133512939622,8.22001076,,-22770.0,,66.54,73.926,
ARG,2001,16.0,0.3,18.8,11.0,96.5228198652942,0.27,,83.0,89.0,,88.1359392097076,98.4,,72.0,,0.5,44.8042067728029,8.37179852,,-22787.0,3.1,64.0,74.186,8.34834280792868
ARG,2002,15.9,0.3,18.4,10.7,96.7554692969689,0.27,66.0,93.0,95.0,,88.6033940308795,98.9,,71.0,,0.6,44.8953086495753,7.3933115,,-22668.0,3.9,63.078,74.408,9.42324762172539
ARG,2003,15.9,0.3,17.8,10.2,96.9824166198558,0.27,73.0,96.0,97.0,,89.0695626056267,98.7,,79.0,,0.5,44.9866686514044,6.89451647,,-22353.0,4.6,60.281,74.08,7.75115556419001
ARG,2004,15.7,0.3,17.3,9.6,97.2043461157274,0.26,81.0,98.0,99.0,,89.535067661347,99.1,,73.0,,0.6,45.0783063912244,7.22868252,,-22336.0,4.1,62.62,74.855,6.04621868694569
ARG,2005,15.5,0.4,16.7,9.1,97.4211883068913,0.26,88.0,98.0,98.0,4.0,89.9997328171333,99.1,,63.0,,1.0,45.1702090001211,7.61078882,,-21961.0,3.8,64.877,75.139,5.62572777894156
ARG,2006,15.0,0.4,16.2,8.7,97.6332141757066,0.26,84.0,91.0,97.0,,90.463786071511,99.4,,61.0,2.05009440844941,0.5,45.2623901395973,7.64032793,,-19958.0,3.5,64.07,75.433,5.34743773442615
ARG,2007,14.6,0.4,15.8,8.4,97.8403601049127,0.26,85.0,91.0,94.0,,90.9270366712693,99.4,,63.0,1.98427707968873,0.8,45.354826728298,7.83455086,,-18051.0,3.4,66.424,75.006,5.36411380031375
ARG,2008,14.2,0.4,15.4,8.1,98.0428781125276,0.25,90.0,93.0,96.0,,91.389714779665,94.8,,59.0,1.91838344227047,0.5,45.4475368269168,8.1826973,,-12450.0,3.4,66.149,75.641,5.88720663318102
ARG,2009,13.8,0.4,15.0,7.8,98.2407291145394,0.25,94.0,94.0,96.0,,91.851632903701,97.9,,57.0,1.85248181712441,0.6,45.5404948671789,9.45599556,,-7869.0,3.4,66.695,75.936,6.49389936621435
